FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Sullay,Kaikai,MID,CRY,4500000,0,1,0.0666666666666667,1.48148148148148e-08,2.22222222222222e-07,0,896,0,0,0,0,0,0,0,0.2,135,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1142,0,0,0,0,13,50,0,0,5,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Harry,Kane,FWD,TOT,12500000,2,19,3.8,3.0399999999999997e-07,1.52e-06,0,704181,2,3,0,0,0,2,0,1.5,193400,0,-1,19,0,0.5,0,5.7,3,0,3,0,0,26.9,404751,0,0,0,1,444,45966,1,0,57,West Ham,Huddersfield,Bournemouth,Liverpool,Man Utd,3.7,4.0,4.3,3.9,3.5,3.5,3.5,2.1,4.6,5.7,4.1,3.4,4.3,5.1,1.9,5.2,5.7,3.9,5.1,2.2,3.8,3.9,5.7,2.3,5.3,2.1,4.0,4.5,1.9,5.3,1.9,4.2,3.7,58.4
N'Golo,Kante,MID,CHE,5100000,3,20,4.0,7.843137254901959e-07,3.92156862745098e-06,0,250865,0,5,0,0,0,1,0,4.0,42634,1,-1,20,-1,1.0,0,5.3,3,0,2,0,0,20.4,343081,0,0,0,0,450,116651,1,0,112,Stoke,Man City,Crystal Palace,Watford,Bournemouth,3.1,3.0,5.2,2.5,4.4,3.2,3.7,2.8,4.0,4.4,3.3,3.7,3.2,4.9,3.9,5.0,3.6,5.2,3.7,5.6,5.7,3.7,2.4,3.7,5.1,4.2,2.6,6.0,4.9,4.2,6.0,5.3,4.3,28.4
Loris,Karius,GLK,LIV,4900000,0,6,0.4,8.16326530612245e-08,1.22448979591837e-06,0,3344,0,0,0,0,0,0,0,1.2,535,-1,0,6,1,0.4,0,2.0,0,0,1,0,0,0.2,1417,0,0,0,0,90,158,0,0,23,Leicester,Newcastle,Man Utd,Tottenham,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Orestis,Karnezis,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,91,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,203,0,0,0,0,0,43,0,0,0,Swansea,West Brom,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beram,Kayal,MID,BHA,4400000,0,0,0.0,0.0,0.0,0,2597,0,0,0,0,0,0,0,0.0,531,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,738,0,0,0,0,0,331,0,0,0,Newcastle,Arsenal,Everton,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Keane,DEF,EVE,5500000,0,12,2.4,4.3636363636363604e-07,2.1818181818181803e-06,0,207003,0,10,0,0,0,0,0,2.2,56901,0,0,12,0,0.1,0,0.7,2,0,1,0,0,11.1,116813,0,0,0,0,450,11294,0,0,99,Bournemouth,Burnley,Brighton,Arsenal,Leicester,2.9,2.1,2.0,2.9,1.2,2.3,2.7,2.4,3.6,2.5,1.2,1.5,1.7,2.4,2.1,1.3,2.0,3.0,3.0,2.3,1.2,3.5,3.3,1.4,3.0,1.3,1.4,3.1,2.8,2.4,1.4,2.2,1.2,14.8
Martin,Kelly,DEF,CRY,4300000,0,0,0.0,0.0,0.0,0,6526,0,2,0,0,0,0,0,0.0,863,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.2,815,0,0,0,0,49,106,-1,0,5,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
,Kenedy,MID,CHE,4800000,0,0,0.0,0.0,0.0,0,1597,0,0,0,0,0,0,0,0.0,213,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.0,420,0,0,0,0,0,103,-1,0,0,Stoke,Man City,Crystal Palace,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4400000,0,0,0.0,0.0,0.0,0,3247,0,0,0,0,0,0,0,0.0,472,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,919,0,0,0,0,0,182,0,0,0,Bournemouth,Burnley,Brighton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Ki Sung-yueng,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,323,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,150,0,0,0,0,0,39,0,0,0,Watford,West Ham,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Kiko Femenia,DEF,WAT,4500000,0,28,7.0,1.55555555555556e-06,6.22222222222222e-06,0,49792,0,3,0,0,0,0,0,6.2,22592,0,0,28,0,1.4,0,6.3,6,0,3,0,1,4.3,231686,0,0,0,1,313,80268,0,0,96,Swansea,West Brom,Arsenal,Chelsea,Stoke,10.5,10.5,7.5,10.5,7.8,9.6,10.5,10.5,4.8,4.2,10.5,10.5,6.2,10.5,5.6,4.0,9.2,4.6,8.5,9.7,5.5,9.1,6.5,5.7,8.1,8.8,7.0,5.1,10.4,5.6,10.5,5.8,8.6,11.5
Andy,King,MID,LEI,4400000,6,8,0.5333333333333329,1.2121212121212098e-07,1.81818181818182e-06,0,34260,0,4,0,0,0,0,0,1.8,14165,-1,0,8,1,0.6,0,2.7,1,0,0,0,1,2.4,103042,0,0,0,0,165,73112,0,0,32,Liverpool,Bournemouth,West Brom,Swansea,Everton,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.5,0.3,5.0
