FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre-Emile,H?jbjerg,MID,SOU,4300000,1,10,0.526315789473684,1.22399020807834e-07,2.32558139534884e-06,0,24476,0,4,0,0,0,0,0,2.3,703,-2,0,10,2,0.3,0,1.3,0,0,0,0,0,0.4,25091,0,0,0,0,338,306,0,0,72,Tottenham,Man Utd,Crystal Palace,Watford,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.3
Rob,Holding,DEF,ARS,4500000,0,8,0.421052631578947,9.35672514619883e-08,1.77777777777778e-06,0,97250,1,8,0,0,0,0,0,1.8,492,-5,0,8,5,0.0,0,0.0,0,0,1,0,0,0.6,15653,0,0,0,0,263,142,0,0,68,Crystal Palace,West Brom,Chelsea,Bournemouth,Crystal Palace,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.7
Jose,Holebas,DEF,WAT,4900000,2,35,2.3,4.6938775510204106e-07,7.142857142857139e-06,0,53118,3,28,0,0,0,0,0,7.1,1188,-1,0,35,1,0.2,0,0.8,3,0,2,0,3,0.5,47311,0,0,0,0,1211,505,0,0,214,Leicester,Swansea,Man City,Southampton,Leicester,1.5,1.6,1.7,1.9,1.6,2.0,2.0,2.3,1.5,2.2,1.5,1.8,1.7,2.0,1.7,3.1,1.9,1.8,1.4,69.7
Mason,Holgate,DEF,EVE,4200000,0,27,1.42105263157895,3.38345864661654e-07,6.42857142857143e-06,0,95186,2,7,0,0,0,0,0,6.4,6781,-3,0,27,3,0.7,0,2.9,0,0,3,0,0,1.8,120314,0,0,0,0,810,9715,0,0,136,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,0.7,0.7,1.0,0.7,1.3,0.8,0.7,2.1,1.0,0.7,1.4,0.7,0.8,1.0,0.7,1.0,0.7,1.0,0.8,34.8
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,17227,0,0,0,0,0,0,0,0.0,127,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1073,0,0,0,0,0,13,0,0,0,Stoke,Burnley,Leicester,West Ham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,Hudson-Odoi,MID,CHE,4500000,0,0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,9,0,0,0,0,0,9,0,0,0,Brighton,Stoke,Arsenal,Leicester,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4600000,0,26,1.3684210526315799,2.97482837528604e-07,5.65217391304348e-06,0,61384,0,6,0,0,0,2,0,5.7,1685,-4,0,26,4,0.0,0,0.2,3,0,2,0,1,0.4,63882,0,0,0,1,323,163,0,0,89,Leicester,Swansea,Man City,Southampton,Leicester,0.0,0.9,0.7,0.7,0.7,0.7,0.7,0.7,1.0,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.7,30.3
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0526315789473684,1.34952766531714e-08,2.56410256410256e-07,0,313479,0,1,0,0,0,0,0,0.3,6996,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,6.5,288681,0,0,0,0,17,2085,0,0,5,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0.0,0.0,0.0,0,4614,0,0,0,0,0,0,0,0.0,36,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1191,0,0,0,0,0,25,0,0,0,Watford,Liverpool,Huddersfield,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson,Hyndman,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,9,0,0,0,0,0,9,0,0,0,West Ham,Everton,Brighton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4800000,2,34,2.0,4.1666666666666704e-07,7.08333333333333e-06,0,39567,1,15,0,0,0,0,0,7.1,545,-2,0,34,2,0.3,0,1.3,0,0,2,0,3,0.4,30680,0,0,0,0,936,317,0,0,132,West Ham,Everton,Brighton,Arsenal,West Ham,1.7,2.0,1.0,1.6,1.2,1.1,1.4,1.2,1.6,1.2,1.3,1.7,1.3,1.5,1.0,1.3,1.3,1.8,1.2,63.9
Vicente,Iborra,MID,LEI,5800000,2,32,2.7,4.6551724137931004e-07,5.51724137931035e-06,0,9432,0,13,0,0,0,1,0,5.5,182,-2,0,32,2,0.3,0,1.8,2,0,2,0,0,0.1,3726,0,0,0,0,964,134,0,0,185,Watford,Liverpool,Huddersfield,Chelsea,Watford,2.1,1.5,2.9,1.8,1.9,2.3,2.8,1.4,2.3,2.7,2.1,2.6,1.7,2.6,2.0,2.3,1.9,2.7,1.6,36.5
Zlatan,Ibrahimovic,FWD,MUN,9700000,0,4,0.21052631578947398,2.1703743895822e-08,4.1237113402061897e-07,0,32251,0,0,0,0,0,0,0,0.4,1652,-3,0,4,3,0.0,0,0.3,0,0,0,0,0,0.2,35707,0,0,0,0,57,779,0,0,9,Burnley,Southampton,Everton,Stoke,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.8
Kelechi,Iheanacho,FWD,LEI,6500000,0,10,0.526315789473684,8.097165991902831e-08,1.53846153846154e-06,0,134499,1,5,0,0,0,0,0,1.5,409,-5,0,10,5,0.0,0,0.0,0,0,0,0,0,0.6,12840,0,0,0,0,254,198,0,0,25,Watford,Liverpool,Huddersfield,Chelsea,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.1
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8110,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,959,0,0,0,0,0,1,0,0,0,Huddersfield,Chelsea,Newcastle,Man Utd,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5500000,2,45,2.5,4.54545454545455e-07,8.18181818181818e-06,0,84258,0,25,0,0,0,0,0,8.2,682,-5,0,45,5,0.3,0,1.9,0,0,6,0,1,0.4,27917,0,0,0,0,1588,283,0,0,146,Stoke,Burnley,Leicester,West Ham,Stoke,2.3,2.3,1.4,2.7,1.4,1.9,1.2,2.7,1.5,1.2,2.8,2.4,1.6,1.2,2.0,1.3,3.0,1.2,2.6,84.1
Danny,Ings,FWD,LIV,5400000,0,2,0.10526315789473699,1.9493177387914198e-08,3.7037037037037e-07,0,5084,0,0,0,0,0,0,0,0.4,132,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.1,2852,0,0,0,0,11,112,0,0,5,Swansea,Leicester,Burnley,Man City,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Alex,Iwobi,MID,ARS,5100000,4,33,1.73684210526316,3.4055727554179604e-07,6.47058823529412e-06,0,167415,1,9,0,0,0,1,0,6.5,955,-4,0,33,4,0.4,0,2.1,1,0,5,0,1,0.5,49780,0,0,0,0,691,1602,0,0,166,Crystal Palace,West Brom,Chelsea,Bournemouth,Crystal Palace,0.9,0.9,1.2,0.9,1.4,1.0,1.8,0.9,0.9,0.9,1.1,0.9,1.3,1.4,0.9,1.6,0.9,1.3,0.9,72.9
,Izquierdo,MID,BHA,5900000,1,35,1.8421052631578898,3.12221231043711e-07,5.93220338983051e-06,0,4598,1,9,0,0,0,2,0,5.9,175,-1,0,35,1,0.2,0,1.3,1,0,3,0,0,0.0,5646,0,0,0,0,609,40,0,0,106,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,0.9,1.0,1.6,0.9,1.2,1.0,1.6,0.9,1.7,1.6,1.1,0.9,1.3,1.8,0.9,1.2,0.9,1.3,0.9,36.6
Phil,Jagielka,DEF,EVE,4700000,9,26,1.3684210526315799,2.9115341545352697e-07,5.5319148936170195e-06,0,319299,0,23,0,0,0,0,0,5.5,1388,-3,0,26,3,0.3,0,1.6,4,0,2,0,0,2.7,99528,0,0,0,1,994,10272,0,0,205,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,0.7,0.7,1.0,0.7,1.2,0.8,0.7,2.0,0.9,0.7,1.3,0.7,0.7,0.9,0.7,0.9,0.7,1.0,0.8,33.1
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0.0,0.0,0.0,0,8312,0,0,0,0,0,0,0,0.0,108,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.1,870,0,0,0,0,0,28,-1,0,0,Watford,Liverpool,Huddersfield,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty,James,MID,LEI,4400000,0,8,0.421052631578947,9.56937799043062e-08,1.81818181818182e-06,0,24699,1,6,0,0,0,0,0,1.8,165,-1,0,8,1,0.0,0,0.0,0,0,1,0,0,0.2,16551,0,0,0,0,338,10,0,0,35,Watford,Liverpool,Huddersfield,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.3
Daryl,Janmaat,DEF,WAT,4800000,2,19,1.0,2.0833333333333302e-07,3.95833333333333e-06,0,17792,1,14,0,0,0,2,0,4.0,1040,-2,0,19,2,0.4,0,2.0,2,0,0,0,0,0.3,15714,0,0,0,1,495,586,0,0,84,Leicester,Swansea,Man City,Southampton,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.5,0.5,28.9
Vincent,Janssen,FWD,TOT,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,8769,0,0,0,0,0,0,0,0.1,19,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,937,0,0,0,0,1,6,0,0,2,Southampton,Swansea,West Ham,Everton,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,12937,0,0,0,0,0,0,0,0.0,76,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,712,0,0,0,0,0,3,0,0,0,Crystal Palace,West Brom,Chelsea,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jese,MID,STK,5500000,0,26,1.3684210526315799,2.48803827751196e-07,4.7272727272727305e-06,0,571646,0,14,0,0,0,1,0,4.7,3077,-5,0,26,5,0.0,0,0.2,2,0,1,0,1,2.2,577535,0,0,0,1,482,24,0,0,77,Huddersfield,Chelsea,Newcastle,Man Utd,Huddersfield,0.7,0.7,0.9,0.7,1.1,0.7,0.7,0.8,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.8,0.7,0.8,0.8,34.7
,Jesus,FWD,MCI,10100000,0,74,4.6,4.55445544554455e-07,7.3267326732673294e-06,0,1988451,3,8,0,0,0,8,0,7.3,90425,-4,1,74,4,0.2,1,1.7,11,0,5,0,4,9.1,1817865,0,0,0,2,906,10636,-1,0,260,Newcastle,Crystal Palace,Watford,Liverpool,Newcastle,5.6,5.5,5.2,4.6,5.9,6.1,4.7,5.5,3.8,4.2,6.0,5.8,5.0,5.5,4.5,5.3,4.8,6.1,5.4,125.9
,Joel Pereira,GLK,MUN,3900000,0,0,0.0,0.0,0.0,0,91683,0,0,0,0,0,0,0,0.0,4169,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,4.6,242107,0,0,0,0,0,15379,0,0,0,Burnley,Southampton,Everton,Stoke,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Johnson,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,272,0,0,0,0,0,0,0,0.0,57,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,586,0,0,0,0,0,34,0,0,0,Bournemouth,West Brom,Tottenham,Huddersfield,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4100000,0,1,0.0526315789473684,1.28369704749679e-08,2.4390243902438996e-07,0,30889,0,6,0,0,0,0,0,0.2,430,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.2,6332,0,0,0,0,149,57,0,0,23,Huddersfield,Chelsea,Newcastle,Man Utd,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Phil,Jones,DEF,MUN,5500000,1,70,5.0,9.09090909090909e-07,1.27272727272727e-05,0,941366,1,6,0,0,0,0,0,12.7,11819,5,0,70,-5,0.3,0,1.8,10,0,9,0,0,11.6,1449886,0,0,0,1,1163,91153,0,0,326,Burnley,Southampton,Everton,Stoke,Burnley,7.1,6.9,3.4,7.1,5.2,4.8,7.4,4.7,7.2,5.5,6.7,5.3,6.4,4.3,7.5,4.6,7.3,5.3,7.0,29.3
,Joselu,FWD,NEW,5500000,5,48,2.8,5.09090909090909e-07,8.72727272727273e-06,0,123738,2,20,0,0,0,3,0,8.7,2168,0,0,48,0,0.5,0,2.7,3,0,4,0,1,0.6,134224,0,0,0,0,1214,2099,0,0,158,Man City,Brighton,Stoke,Swansea,Man City,2.4,3.0,3.0,2.7,2.2,2.5,2.5,2.8,2.6,2.0,2.8,1.9,3.2,2.5,2.8,2.2,3.2,2.7,2.1,86.1
Christian,Kabasele,DEF,WAT,4600000,2,50,2.8,6.08695652173913e-07,1.0869565217391302e-05,0,48294,2,30,0,0,0,2,0,10.9,10624,1,0,50,-1,0.5,0,2.2,1,0,4,0,0,2.4,171490,0,0,0,1,1499,3932,0,0,275,Leicester,Swansea,Man City,Southampton,Leicester,2.1,2.2,2.3,2.5,2.2,2.7,2.8,3.1,2.1,3.0,2.1,2.4,2.3,2.7,2.4,3.8,2.5,2.4,2.0,57.4
Younes,Kaboul,DEF,WAT,4300000,0,7,0.368421052631579,8.56793145654835e-08,1.62790697674419e-06,0,22053,0,3,0,0,0,0,0,1.6,159,-2,0,7,2,0.0,0,0.0,0,0,1,0,0,0.1,3349,0,0,0,0,151,11,0,0,35,Leicester,Swansea,Man City,Southampton,Leicester,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,5.0
Elias,Kachunga,MID,HUD,5800000,0,44,2.6,4.48275862068966e-07,7.58620689655172e-06,0,25222,1,23,0,0,0,1,0,7.6,407,-2,0,44,2,0.4,0,2.1,0,0,6,0,1,0.1,13703,0,0,0,0,1253,22,0,0,146,Stoke,Burnley,Leicester,West Ham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.0,2.5,1.7,1.3,2.1,1.4,3.2,1.3,2.7,53.8
Sullay,Kaikai,MID,CRY,4400000,0,1,0.0526315789473684,1.19617224880383e-08,2.2727272727272702e-07,0,10975,0,0,0,0,0,0,0,0.2,105,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,12813,0,0,0,0,13,24,0,0,5,Arsenal,Man City,Southampton,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Harry,Kane,FWD,TOT,12900000,17,114,6.3,4.88372093023256e-07,8.83720930232558e-06,0,2371923,4,17,0,0,0,15,0,8.9,15402,4,-1,114,-4,0.5,0,6.7,19,0,8,0,1,40.8,2791090,0,0,0,5,1569,127224,1,0,403,Southampton,Swansea,West Ham,Everton,Southampton,8.8,0.0,16.7,9.4,7.8,8.9,6.7,8.9,7.5,9.4,7.7,9.0,5.9,7.6,8.1,7.1,8.5,7.4,8.9,222.8
N'Golo,Kante,MID,CHE,4900000,3,54,3.4,6.93877551020408e-07,1.1020408163265301e-05,0,952281,1,9,0,0,0,1,0,11.0,14816,-1,0,54,1,0.8,0,3.7,6,0,9,0,1,12.2,623381,0,0,0,0,1406,10450,0,0,329,Brighton,Stoke,Arsenal,Leicester,Brighton,3.5,3.3,2.2,3.2,2.5,3.8,3.0,3.8,1.9,1.9,3.4,2.9,3.0,3.8,3.1,4.1,3.6,2.7,3.2,82.5
Loris,Karius,GLK,LIV,4800000,0,12,0.631578947368421,1.3157894736842101e-07,2.5e-06,0,6117,0,0,0,1,0,0,0,2.5,128,-2,0,12,2,0.2,0,1.0,0,0,2,0,0,0.2,2444,0,0,0,0,180,92,0,0,48,Swansea,Leicester,Burnley,Man City,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,1.4
Orestis,Karnezis,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,425,0,3,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,537,0,0,0,0,31,10,0,0,4,Leicester,Swansea,Man City,Southampton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Beram,Kayal,MID,BHA,4400000,1,3,0.157894736842105,3.58851674641148e-08,6.81818181818182e-07,0,5057,0,1,0,0,0,0,0,0.7,60,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.1,2143,0,0,0,0,84,39,0,0,9,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.0
Michael,Keane,DEF,EVE,5300000,6,25,1.9,3.58490566037736e-07,4.71698113207547e-06,0,515182,2,24,0,0,0,0,0,4.7,1628,-2,0,25,2,0.2,0,1.1,3,0,2,0,0,4.9,132089,0,0,0,0,1074,4211,0,0,211,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,1.2,1.0,1.7,1.1,2.0,1.3,1.0,2.8,1.6,1.2,2.2,1.2,1.2,1.6,1.0,1.6,1.0,1.7,1.4,34.0
Martin,Kelly,DEF,CRY,4200000,2,15,0.7894736842105259,1.8796992481203e-07,3.5714285714285697e-06,0,13203,0,3,0,0,0,0,0,3.6,912,-3,0,15,3,0.6,0,2.5,1,0,2,0,0,0.3,11187,0,0,0,0,319,1468,0,0,72,Arsenal,Man City,Southampton,Burnley,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,9.4
,Kenedy,MID,CHE,4700000,0,0,0.0,0.0,0.0,0,2699,0,0,0,0,0,0,0,0.0,39,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,968,0,0,0,0,0,39,0,0,0,Brighton,Stoke,Arsenal,Leicester,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4500000,6,38,3.2,7.11111111111111e-07,8.444444444444439e-06,0,27658,2,17,0,0,0,0,0,8.6,3217,0,-1,38,0,1.1,0,4.9,2,0,4,0,2,4.9,285335,0,0,0,1,1004,104654,1,0,233,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,2.8,2.5,3.6,2.5,4.1,3.1,2.0,4.7,3.5,2.8,4.4,2.7,2.9,3.5,2.4,3.5,2.4,3.6,3.1,43.0
,Ki Sung-yueng,MID,SWA,4900000,0,18,1.8,3.6734693877551e-07,3.6734693877551003e-06,0,1380,1,11,0,0,0,0,0,3.7,81,-1,0,18,1,0.3,0,1.5,0,0,2,0,0,0.0,1321,0,0,0,0,712,8,0,0,102,Liverpool,Watford,Tottenham,Newcastle,Liverpool,0.0,1.1,1.1,1.1,0.9,1.4,1.0,1.2,0.9,1.4,1.0,1.2,0.9,1.1,1.7,0.9,1.0,1.2,1.2,25.7
,Kiko Femenia,DEF,WAT,4500000,0,51,3.4,7.555555555555559e-07,1.1333333333333302e-05,0,366921,2,22,0,0,0,0,0,11.3,24511,0,0,51,0,0.1,0,0.3,9,0,5,0,1,3.0,481839,0,0,0,1,1214,202,0,0,298,Leicester,Swansea,Man City,Southampton,Leicester,2.8,3.0,3.1,3.4,3.0,3.6,3.7,4.0,2.9,3.9,2.8,3.3,3.2,3.6,3.2,4.6,3.4,3.3,2.7,50.7
Andy,King,MID,LEI,4200000,0,22,1.1578947368421102,2.7568922305764397e-07,5.23809523809524e-06,0,220831,0,10,0,0,0,1,0,5.2,8028,-3,1,22,3,0.3,0,1.3,1,0,0,0,1,3.1,317719,0,0,0,0,450,14021,-1,0,80,Watford,Liverpool,Huddersfield,Chelsea,Watford,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.7,0.6,20.9
Joshua,King,FWD,BOU,7000000,0,43,2.7,3.85714285714286e-07,6.1428571428571404e-06,0,311920,1,19,0,0,0,2,0,6.1,4118,-5,0,43,5,0.3,0,2.3,2,0,4,0,1,1.2,79382,0,0,0,0,1363,163,0,0,150,West Ham,Everton,Brighton,Arsenal,West Ham,0.0,0.0,2.1,2.7,2.0,1.6,3.3,2.0,2.9,2.4,2.4,3.0,2.6,3.0,1.9,2.7,2.3,2.5,1.9,94.6
Stephen,Kingsley,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,5730,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,204,0,0,0,0,0,4,0,0,0,Liverpool,Watford,Tottenham,Newcastle,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy,Klaassen,MID,EVE,7000000,0,4,0.21052631578947398,3.00751879699248e-08,5.714285714285711e-07,0,81305,0,4,0,0,0,0,0,0.6,177,-5,0,4,5,0.0,0,0.0,0,0,0,0,0,0.3,5125,0,0,0,0,187,56,0,0,10,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ragnar,Klavan,DEF,LIV,4300000,1,43,2.26315789473684,5.263157894736841e-07,1e-05,0,57319,0,12,0,0,0,0,0,10.0,4084,-2,0,43,2,0.7,0,3.0,4,0,5,0,0,2.0,136126,0,0,0,1,990,24769,0,0,236,Swansea,Leicester,Burnley,Man City,Swansea,1.8,1.7,1.7,1.6,1.5,1.4,2.2,1.7,2.8,2.0,1.2,2.3,2.7,1.1,1.9,1.8,2.2,1.8,2.7,25.0
Anthony,Knockaert,MID,BHA,5600000,3,50,2.8,5e-07,8.92857142857143e-06,0,104668,3,13,0,0,0,1,0,8.9,1517,-4,0,50,4,0.4,0,2.0,5,0,7,0,1,0.6,41865,0,0,0,0,1328,171,0,0,218,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,1.7,2.1,3.1,1.9,2.4,2.0,3.1,1.8,3.2,3.0,2.2,1.4,2.6,3.3,1.7,2.4,1.8,2.5,1.4,81.4
Aleksandar,Kolarov,DEF,MCI,5500000,0,0,0.0,0.0,0.0,0,2046,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,118,0,0,0,0,0,1,0,0,0,Newcastle,Crystal Palace,Watford,Liverpool,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Kolasinac,DEF,ARS,6000000,0,76,5.1,8.5e-07,1.2666666666666699e-05,0,805130,1,16,0,0,0,1,0,12.5,97398,0,1,76,0,0.4,0,2.6,6,0,7,0,4,11.6,774677,0,0,0,1,1297,11888,-1,0,327,Crystal Palace,West Brom,Chelsea,Bournemouth,Crystal Palace,5.3,5.2,7.5,4.5,7.6,4.5,6.4,4.6,6.1,5.1,7.3,4.1,7.4,7.1,4.6,7.6,3.6,7.3,4.4,81.0
Vincent,Kompany,DEF,MCI,5800000,6,23,2.9,5e-07,3.9655172413793096e-06,0,257412,4,4,0,0,0,0,0,4.0,751,-2,0,23,2,0.2,0,1.4,0,0,3,0,0,2.0,72294,0,0,0,0,664,4021,0,0,145,Newcastle,Crystal Palace,Watford,Liverpool,Newcastle,2.5,3.7,3.1,2.4,2.7,3.3,2.8,2.3,2.1,3.0,2.8,3.6,1.8,2.8,2.6,2.5,3.1,3.2,2.8,26.0
