FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bruno,Martins Indi,DEF,STK,4900000,1,5,0.33333333333333304,6.80272108843537e-08,1.0204081632653099e-06,0,1963,1,15,0,0,0,0,0,1.0,128,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.0,1585,0,0,0,0,488,19,0,0,83,Tottenham,Burnley,West Ham,West Brom,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,15.3
Brandon,Mason,DEF,WAT,3900000,0,0,0.0,0.0,0.0,0,51903,0,0,0,0,0,0,0,0.0,2880,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,54873,0,0,0,0,0,6395,0,0,0,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4400000,1,14,0.933333333333333,2.1212121212121198e-07,3.18181818181818e-06,0,13193,1,14,0,0,0,0,0,3.2,404,-1,0,14,1,0.2,0,1.0,0,0,0,0,2,0.3,10981,0,0,0,0,531,564,0,0,110,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.5,0.6,0.5,0.5,0.5,0.0,1.1,0.5,0.5,1.4,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,28.7
Juan,Mata,MID,MUN,6800000,0,35,2.3333333333333304,3.43137254901961e-07,5.14705882352941e-06,0,176631,0,3,0,0,0,1,0,5.1,4641,-2,1,35,2,0.3,0,2.0,2,0,7,0,1,1.9,115680,0,0,0,0,634,591,-1,0,149,Man City,Bournemouth,West Brom,Leicester,Burnley,1.3,2.4,1.2,1.2,2.1,2.0,1.4,2.1,1.2,1.2,2.9,1.3,1.8,1.2,1.9,1.2,2.6,1.2,2.4,1.4,2.5,1.2,1.6,49.1
Nemanja,Matic,MID,MUN,4900000,2,41,2.7,5.510204081632651e-07,8.36734693877551e-06,0,870558,0,7,0,0,0,0,0,8.4,36232,-1,0,41,1,0.4,0,2.0,0,0,9,0,1,10.2,497331,0,0,0,0,1313,3796,0,0,231,Man City,Bournemouth,West Brom,Leicester,Burnley,1.7,3.0,1.5,1.4,2.6,2.6,1.7,2.6,1.5,1.4,3.5,1.7,2.3,1.5,2.4,1.6,3.2,1.4,3.0,1.8,3.1,1.4,2.0,47.4
Joel,Matip,DEF,LIV,5500000,0,48,3.7,6.727272727272729e-07,8.72727272727273e-06,0,175769,1,18,0,0,0,1,0,8.7,19008,0,0,48,0,0.4,0,2.0,3,0,5,0,0,2.3,117326,0,0,0,1,1170,267,0,0,283,Everton,West Brom,Bournemouth,Arsenal,Swansea,0.0,0.0,0.0,2.5,4.0,4.2,3.5,3.4,3.2,3.4,4.6,3.6,5.4,4.5,2.3,4.3,4.1,2.1,4.2,3.5,4.4,3.6,5.0,50.6
Alfie,Mawson,DEF,SWA,5000000,1,50,3.3,6.6e-07,1e-05,0,51392,0,18,0,0,0,1,0,10.0,3177,0,0,50,0,0.5,0,2.5,1,0,5,0,0,1.2,49914,0,0,0,0,1350,2054,0,0,290,West Brom,Man City,Everton,Crystal Palace,Liverpool,3.9,2.5,2.1,4.7,2.9,4.2,3.6,3.1,3.6,3.8,2.7,3.4,3.7,4.4,3.4,3.3,2.3,3.4,3.1,2.7,3.1,3.1,3.4,44.5
Chancel,Mbemba,DEF,NEW,4000000,1,17,1.13333333333333,2.8333333333333304e-07,4.25e-06,0,475040,0,10,0,0,0,0,0,4.3,15965,0,0,17,0,0.1,0,0.5,3,0,1,0,0,11.4,880277,0,0,0,1,588,21060,0,0,123,Leicester,Everton,Arsenal,West Ham,Man City,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.7,1.3,0.7,0.6,0.6,0.6,0.6,1.1,0.6,0.8,0.6,0.8,0.8,0.6,22.1
James,McArthur,MID,CRY,4400000,3,24,1.6,3.63636363636364e-07,5.45454545454545e-06,0,187586,1,9,0,0,0,1,0,5.5,7324,-1,0,24,1,0.7,0,3.3,1,0,1,0,0,2.3,84528,0,0,0,0,681,2700,0,0,95,Bournemouth,Watford,Leicester,Swansea,Arsenal,0.0,0.8,0.8,1.1,1.3,0.8,0.8,1.1,0.8,0.8,1.3,0.8,1.0,1.0,0.8,0.8,0.9,0.9,1.0,0.8,1.2,0.8,1.2,36.0
Gareth,McAuley,DEF,WBA,4700000,0,4,0.266666666666667,5.6737588652482306e-08,8.51063829787234e-07,0,76572,0,9,0,0,0,0,0,0.9,1234,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.5,4812,0,0,0,0,258,199,0,0,47,Swansea,Liverpool,Man Utd,Stoke,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.1
Oliver,McBurnie,FWD,SWA,4500000,1,7,0.46666666666666706,1.03703703703704e-07,1.55555555555556e-06,0,103870,0,1,0,0,0,0,0,1.6,4076,0,0,7,0,0.1,0,0.5,0,0,0,0,0,1.5,60072,0,0,0,0,83,6548,0,0,21,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.7
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,2378,0,0,0,0,0,0,0,0.0,68,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,669,0,0,0,0,0,22,0,0,0,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1803,0,0,0,0,0,0,0,0.0,36,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,324,0,0,0,0,0,12,0,0,0,Liverpool,Newcastle,Swansea,Chelsea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,1,13,0.866666666666667,1.80555555555556e-07,2.70833333333333e-06,0,7761,3,4,0,0,0,0,0,2.7,179,-2,0,13,2,0.2,0,1.0,0,0,2,0,0,0.1,4728,0,0,0,0,317,53,0,0,31,Swansea,Liverpool,Man Utd,Stoke,Everton,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,23.3
Sam,McQueen,DEF,SOU,4300000,0,3,0.2,4.65116279069767e-08,6.976744186046509e-07,0,3777,0,1,0,0,0,0,0,0.7,106,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.1,1241,0,0,0,0,23,40,0,0,8,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,26618,0,0,0,0,0,0,0,0.0,1088,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,43471,0,0,0,0,0,413,0,0,0,Man City,Bournemouth,West Brom,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4800000,1,56,3.7,7.70833333333333e-07,1.1666666666666698e-05,0,350818,2,12,0,0,0,0,0,11.7,53027,3,-1,56,-3,0.6,0,2.8,6,0,6,0,0,13.8,584414,0,0,0,1,1350,31848,1,0,263,Watford,Stoke,Brighton,Tottenham,Man Utd,0.0,4.1,4.2,4.3,2.7,3.9,4.3,4.5,4.3,3.5,3.1,3.6,4.0,3.8,4.1,3.8,3.9,4.9,3.9,3.8,4.7,2.8,3.9,66.5
Max,Melbourne,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,72,0,0,0,0,0,0,0,0.0,72,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,351,0,0,0,0,0,351,0,0,0,Swansea,Liverpool,Man Utd,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin,Mendy,DEF,MCI,6300000,0,17,1.13333333333333,1.7989417989418002e-07,2.6984126984127003e-06,0,109151,2,1,0,0,0,0,0,2.7,331,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.4,87399,0,0,0,0,298,52,0,0,84,Man Utd,Swansea,Tottenham,Bournemouth,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.6,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3653,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1255,0,0,0,0,0,11,0,0,0,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,2,28,2.3,4.6e-07,5.6e-06,0,11725,2,10,0,0,0,1,0,5.6,308,0,0,28,0,0.3,0,1.3,3,0,2,0,0,0.1,13795,0,0,0,0,793,147,0,0,174,Leicester,Everton,Arsenal,West Ham,Man City,2.0,2.7,1.2,1.5,1.2,1.7,1.4,2.3,1.2,1.8,1.4,1.8,1.7,1.2,1.8,1.2,2.6,1.3,2.2,1.6,2.1,1.6,1.6,45.5
Per,Mertesacker,DEF,ARS,4800000,0,12,0.8,1.66666666666667e-07,2.5e-06,0,35224,0,5,0,0,0,1,0,2.4,1151,-2,1,12,2,0.0,0,0.0,2,0,0,0,0,0.5,24888,0,0,0,1,270,632,-1,0,61,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0.4,0.4,0.4,0.5,0.7,0.4,0.4,0.4,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,14.8
Roque,Mesa,MID,SWA,4300000,0,8,0.5333333333333329,1.2403100775193802e-07,1.86046511627907e-06,0,38149,1,4,0,0,0,0,0,1.9,2174,-2,0,8,2,0.2,0,1.0,0,0,1,0,0,0.6,36082,0,0,0,0,286,1901,0,0,42,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.6
Simon,Mignolet,GLK,LIV,4900000,2,48,3.4,6.93877551020408e-07,9.79591836734694e-06,0,60297,3,19,0,25,0,0,0,9.8,3350,-1,0,48,1,0.8,0,3.8,0,0,5,0,0,1.6,45556,0,0,1,0,1260,3412,0,0,237,Everton,West Brom,Bournemouth,Arsenal,Swansea,3.7,4.4,2.7,2.1,3.5,3.7,3.0,3.0,2.8,3.0,4.1,3.1,4.9,4.0,2.0,3.9,3.8,1.8,3.7,3.1,3.9,3.1,4.4,19.5
Luka,Milivojevic,MID,CRY,4600000,3,32,2.3,5e-07,6.95652173913044e-06,0,64252,2,22,0,0,0,1,0,7.0,1093,-4,0,32,4,0.5,0,2.3,2,0,2,0,0,0.3,17455,0,0,0,0,1099,550,0,0,168,Bournemouth,Watford,Leicester,Swansea,Arsenal,2.2,1.4,1.3,2.0,2.3,1.2,1.5,1.9,1.2,1.4,2.3,1.6,1.8,1.9,1.3,1.3,1.7,1.6,1.8,1.5,2.1,1.3,2.2,43.3
James,Milner,DEF,LIV,6100000,2,30,2.0,3.2786885245901605e-07,4.91803278688525e-06,0,250974,0,10,0,0,0,0,0,4.9,2729,-4,0,30,4,0.2,0,1.5,3,0,2,0,1,2.4,32852,0,0,0,1,648,1693,0,0,167,Everton,West Brom,Bournemouth,Arsenal,Swansea,1.6,2.1,1.1,1.0,1.5,1.6,1.3,1.3,1.2,1.3,1.9,1.3,2.4,1.8,1.0,1.7,2.2,1.0,1.7,1.3,1.8,1.3,2.1,54.4
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,15552,1,4,0,0,0,0,0,0.0,230,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2242,0,0,0,0,135,33,0,0,17,Crystal Palace,Man Utd,Liverpool,Man City,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6100000,0,5,0.33333333333333304,5.4644808743169406e-08,8.196721311475409e-07,0,108517,1,8,0,0,0,0,0,0.8,1055,-4,0,5,4,0.1,0,0.5,0,0,0,0,0,0.9,8098,0,0,0,0,135,137,0,0,19,Liverpool,Newcastle,Swansea,Chelsea,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Aleksandar,Mitrovic,FWD,NEW,4800000,0,9,0.6,1.25e-07,1.875e-06,0,133719,0,0,0,0,0,1,0,1.9,2570,-2,0,9,2,0.2,0,0.8,0,0,0,0,0,0.9,45155,0,0,0,0,87,1080,0,0,34,Leicester,Everton,Arsenal,West Ham,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.6
Henrikh,Mkhitaryan,MID,MUN,7700000,0,53,4.4,5.714285714285711e-07,6.883116883116879e-06,0,1715134,1,3,0,0,0,1,0,6.9,38955,-3,1,53,3,0.0,0,0.3,4,0,8,0,5,7.7,1579024,0,0,0,1,804,1050,-1,0,198,Man City,Bournemouth,West Brom,Leicester,Burnley,3.8,5.9,3.4,3.2,5.3,5.2,3.8,5.3,3.5,3.0,6.6,3.7,4.8,3.4,4.9,3.5,6.2,2.4,5.8,3.9,6.0,3.1,4.3,73.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,390,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,576,0,0,0,0,0,37,0,0,0,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5700000,1,69,4.6,8.07017543859649e-07,1.21052631578947e-05,0,377275,2,19,0,0,0,2,0,12.1,21674,2,0,69,-2,0.8,0,4.5,8,0,7,0,0,13.1,773381,0,0,0,1,1350,56396,0,0,370,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,4.3,4.4,6.4,6.5,4.5,4.3,6.0,3.8,6.9,3.8,5.9,4.1,5.0,4.7,6.2,3.2,6.3,6.1,3.8,6.9,2.8,6.3,4.2,65.5
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2921,0,0,0,0,0,0,0,0.0,19,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,239,0,0,0,0,0,2,0,0,0,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5400000,2,48,3.2,5.92592592592593e-07,8.88888888888889e-06,0,583922,2,23,0,0,0,2,0,8.9,20877,-1,0,48,1,0.3,0,1.8,3,0,5,0,1,6.0,732668,0,0,0,1,1258,5199,0,0,261,Brighton,Chelsea,Watford,Southampton,Stoke,3.2,3.0,2.2,2.1,3.3,3.4,1.9,4.2,2.0,3.1,1.6,3.8,2.0,1.7,4.0,3.9,2.2,1.8,2.7,2.0,4.5,1.6,3.9,82.6
Alvaro,Morata,FWD,CHE,10800000,8,83,5.9,5.46296296296296e-07,7.685185185185181e-06,0,1633543,4,5,0,0,0,9,0,7.8,39334,8,-1,83,-8,0.5,0,5.0,13,0,8,0,4,37.1,3097988,0,0,0,2,1076,231425,1,0,275,West Ham,Huddersfield,Southampton,Everton,Brighton,7.4,7.0,7.1,7.3,7.8,7.8,5.5,7.8,7.7,7.7,8.4,8.1,5.9,7.4,8.3,7.2,7.0,8.5,7.7,8.7,7.5,7.6,7.7,130.8
Alberto,Moreno,DEF,LIV,4700000,0,44,3.7,7.872340425531909e-07,9.36170212765957e-06,0,193414,0,17,0,0,0,0,0,9.4,70579,2,0,44,-2,0.8,0,3.8,3,0,5,0,1,4.8,331929,0,0,0,0,1080,10047,0,0,287,Everton,West Brom,Bournemouth,Arsenal,Swansea,0.0,0.0,3.1,2.5,4.0,4.2,3.5,3.4,3.2,3.4,4.6,3.6,5.4,4.5,2.3,4.3,4.1,2.1,4.2,3.5,4.4,3.6,5.0,53.7
Wes,Morgan,DEF,LEI,4500000,7,38,2.5,5.55555555555556e-07,8.444444444444439e-06,0,115725,2,20,0,0,0,0,0,8.4,3205,0,0,38,0,0.7,0,3.0,1,0,4,0,0,3.0,92070,0,0,0,0,1350,17021,0,0,214,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,1.7,2.0,3.7,2.5,2.6,1.6,3.3,2.0,2.4,1.2,2.1,1.5,2.4,2.3,2.0,2.8,2.2,2.5,2.0,2.4,2.9,3.2,1.9,39.2
James,Morrison,MID,WBA,5400000,0,13,0.866666666666667,1.60493827160494e-07,2.40740740740741e-06,0,2909,0,1,0,0,0,1,0,2.4,33,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2540,0,0,0,0,205,8,0,0,35,Swansea,Liverpool,Man Utd,Stoke,Everton,0.0,0.0,0.0,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,14.5
Victor,Moses,DEF,CHE,6400000,9,32,2.13333333333333,3.3333333333333304e-07,5e-06,0,47498,1,4,0,0,0,0,0,5.0,1291,-1,0,32,1,0.4,0,2.5,1,0,3,0,2,0.9,42462,0,0,0,1,575,14198,0,0,118,West Ham,Huddersfield,Southampton,Everton,Brighton,1.9,1.8,1.6,1.1,2.0,1.7,1.2,1.5,2.0,1.5,2.3,2.0,1.1,1.4,3.0,1.8,1.8,2.3,1.8,2.5,1.6,1.8,1.6,33.7
Steve,Mounie,FWD,HUD,5700000,1,24,2.4,4.21052631578947e-07,4.21052631578947e-06,0,308741,2,11,0,0,0,2,0,4.2,1586,-3,0,24,3,0.2,0,1.3,3,0,3,0,0,0.8,272476,0,0,0,0,537,607,0,0,67,Brighton,Chelsea,Watford,Southampton,Stoke,2.6,1.7,1.7,1.5,3.0,2.2,1.3,3.0,1.9,2.5,1.2,2.5,1.5,1.2,2.3,3.0,1.5,1.5,2.0,1.2,3.1,1.4,2.5,36.0
Lys,Mousset,FWD,BOU,4900000,0,7,0.46666666666666706,9.52380952380952e-08,1.4285714285714301e-06,0,7538,0,2,0,0,0,0,0,1.4,282,-1,0,7,1,0.0,0,0.0,0,0,1,0,0,0.1,5910,0,0,0,0,107,156,0,0,15,Crystal Palace,Man Utd,Liverpool,Man City,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4425,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,68,0,0,0,0,0,2,0,0,0,Tottenham,Burnley,West Ham,West Brom,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,16218,0,0,0,0,0,0,0,0.0,530,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,4969,0,0,0,0,0,213,0,0,0,Leicester,Everton,Arsenal,West Ham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,2,14,0.933333333333333,1.86666666666667e-07,2.8e-06,0,9540,0,13,0,0,0,0,0,2.8,115,-5,0,14,5,0.4,0,2.0,0,0,0,0,0,0.1,1376,0,0,0,0,416,121,0,0,46,Leicester,Everton,Arsenal,West Ham,Man City,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,20.3
Jamie,Murphy,MID,BHA,4700000,0,6,0.4,8.51063829787234e-08,1.27659574468085e-06,0,3647,0,4,0,0,0,0,0,1.3,125,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1455,0,0,0,0,166,106,0,0,25,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Glenn,Murray,FWD,BHA,5800000,6,44,3.4,5.862068965517239e-07,7.58620689655172e-06,0,134711,4,13,0,0,0,5,0,7.6,13779,-2,0,44,2,0.4,0,2.5,6,0,4,0,0,3.9,300542,0,0,0,1,809,33751,0,0,126,Huddersfield,Tottenham,Burnley,Watford,Chelsea,2.9,2.7,3.4,3.1,2.6,3.3,3.8,3.3,2.6,3.3,4.3,4.0,3.4,3.8,3.1,3.1,3.9,4.5,3.4,3.3,2.9,3.8,2.6,54.1
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,25252,0,0,0,0,0,0,0,0.0,385,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,3476,0,0,0,0,0,114,0,0,0,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.133333333333333,2.7777777777777797e-08,4.1666666666666704e-07,0,3935,0,0,0,0,0,0,0,0.4,48,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.0,1477,0,0,0,0,26,10,0,0,-2,West Ham,Huddersfield,Southampton,Everton,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Shkodran,Mustafi,DEF,ARS,5400000,0,54,3.6,6.66666666666667e-07,1e-05,0,178439,1,3,0,0,0,1,0,10.0,61805,-1,0,54,1,1.3,0,7.0,5,0,7,0,0,3.1,227827,0,0,0,1,734,9135,0,0,236,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0.0,3.1,4.6,4.7,3.6,2.9,4.2,2.5,5.4,2.6,4.2,2.8,3.5,3.2,4.4,2.1,4.5,4.4,2.5,5.4,1.8,4.5,2.8,41.3
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,327,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,439,0,0,0,0,0,19,0,0,0,Bournemouth,Watford,Leicester,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0666666666666667,1.66666666666667e-08,2.5e-07,0,69278,1,1,0,2,0,0,0,0.3,2523,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.4,47065,0,0,0,0,90,1668,0,0,7,Swansea,Liverpool,Man Utd,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,9,0.6,1.27659574468085e-07,1.9148936170212797e-06,0,3114,0,5,0,0,0,0,0,1.9,66,-3,0,9,3,0.1,0,0.3,0,0,1,0,0,0.0,1144,0,0,0,0,205,26,0,0,18,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.2
Kyle,Naughton,DEF,SWA,4600000,1,52,3.5,7.608695652173909e-07,1.1304347826087e-05,0,211766,1,18,0,0,0,0,0,11.3,10590,1,0,52,-1,0.7,0,3.3,7,0,5,0,1,5.8,397699,0,0,0,2,1347,24398,0,0,278,West Brom,Man City,Everton,Crystal Palace,Liverpool,4.2,2.7,2.4,5.0,3.2,4.6,3.9,3.4,3.9,4.1,2.9,3.7,4.0,4.7,3.7,3.6,2.6,3.7,3.4,3.0,3.4,3.3,3.7,55.8
