FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bruno,Martins Indi,DEF,STK,5000000,2,3,0.33333333333333304,6.66666666666667e-08,6e-07,0,276,0,1,0,0,0,0,0,0.6,162,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.0,691,0,0,0,0,91,323,0,0,22,Man Utd,Newcastle,Chelsea,Southampton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,5.5
Brandon,Mason,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,16281,0,0,0,0,0,0,0,0.0,5604,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.4,9169,0,0,0,0,0,2366,0,0,0,Southampton,Man City,Swansea,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4400000,0,1,0.111111111111111,2.5252525252525296e-08,2.2727272727272702e-07,0,4512,0,2,0,0,0,0,0,0.2,1493,-1,1,1,1,0.1,0,0.3,0,0,0,0,0,0.2,1876,0,0,0,0,80,172,-1,0,14,Huddersfield,West Brom,Tottenham,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2
Juan,Mata,MID,MUN,7000000,3,9,3.0,4.28571428571429e-07,1.28571428571429e-06,0,48892,0,0,0,0,0,0,0,1.3,16010,0,0,9,0,0.4,0,3.0,0,0,3,0,0,3.0,44817,0,0,0,0,215,7509,0,0,48,Stoke,Everton,Southampton,Crystal Palace,Liverpool,2.0,4.5,2.4,3.7,1.5,2.7,1.5,2.8,4.2,2.5,3.2,2.3,2.1,4.1,2.7,1.9,2.1,2.6,3.0,4.5,3.9,3.4,2.0,2.6,2.9,3.7,2.9,3.3,2.4,3.1,1.9,3.6,4.1,3.3,1.7,16.7
Nemanja,Matic,MID,MUN,5000000,3,9,3.0,6e-07,1.8000000000000001e-06,0,264446,0,0,0,0,0,0,0,1.8,93289,0,0,9,0,0.6,0,3.0,0,0,3,0,0,15.8,174419,0,0,0,0,270,34559,0,0,54,Stoke,Everton,Southampton,Crystal Palace,Liverpool,2.0,4.5,2.4,3.7,1.5,2.7,1.5,2.8,4.2,2.5,3.2,2.3,2.1,4.1,2.7,1.9,2.1,2.6,3.0,4.5,3.9,3.4,2.0,2.6,2.9,3.7,2.9,3.3,2.4,3.1,1.9,3.6,4.1,3.3,1.7,9.4
Joel,Matip,DEF,LIV,5500000,6,13,4.3,7.81818181818182e-07,2.36363636363636e-06,0,31062,0,3,0,0,0,0,0,2.4,9298,0,0,13,0,0.8,0,4.3,0,0,2,0,0,3.2,24342,0,0,0,0,270,12262,0,0,79,Man City,Burnley,Leicester,Newcastle,Man Utd,3.9,4.5,2.2,2.3,4.7,6.1,5.1,3.1,5.7,5.3,2.4,4.9,6.4,5.9,3.5,2.2,4.0,6.4,4.8,4.8,5.8,3.9,5.6,3.2,5.8,6.4,2.5,5.4,4.3,2.2,6.4,4.7,6.4,2.9,6.1,9.2
Alfie,Mawson,DEF,SWA,5000000,6,12,4.0,8e-07,2.4e-06,0,10045,0,4,0,0,0,0,0,2.4,2832,0,0,12,0,0.8,0,4.0,0,0,2,0,0,1.1,6096,0,0,0,0,270,3647,0,0,58,Newcastle,Tottenham,Watford,West Ham,Huddersfield,2.7,6.0,2.0,5.2,2.0,3.6,4.1,2.3,6.0,2.5,5.0,4.5,2.0,2.0,3.4,2.7,3.6,6.0,2.0,4.3,2.0,2.9,3.3,2.0,6.0,2.0,5.8,2.0,4.5,6.0,3.4,5.9,2.0,5.5,4.5,5.3
Chancel,Mbemba,DEF,NEW,4000000,9,11,3.7,9.25e-07,2.75e-06,0,81331,0,3,0,0,0,0,0,2.8,55214,0,0,11,0,0.9,0,3.7,3,0,1,0,0,7.7,294774,0,0,0,1,236,158625,0,0,52,Swansea,Stoke,Brighton,Liverpool,Southampton,0.0,5.6,4.2,4.9,2.5,5.6,3.8,5.3,1.9,4.4,3.8,2.2,5.6,5.6,1.8,2.4,3.9,5.2,1.9,3.2,3.1,3.6,3.7,3.8,2.8,1.8,4.6,5.2,4.1,1.8,5.6,1.8,4.9,4.4,4.3,8.1
James,McArthur,MID,CRY,4500000,2,3,0.33333333333333304,7.40740740740741e-08,6.66666666666667e-07,0,67683,0,2,0,0,0,0,0,0.7,15271,0,0,3,0,0.2,0,1.0,0,0,0,0,0,3.3,5288,0,0,0,0,107,2115,0,0,9,Burnley,Southampton,Man City,Man Utd,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Gareth,McAuley,DEF,WBA,4900000,0,0,0.0,0.0,0.0,0,46945,0,0,0,0,0,0,0,0.0,9730,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,1.1,931,0,0,0,0,0,366,-1,0,0,Brighton,West Ham,Arsenal,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,McBurnie,FWD,SWA,4500000,1,3,1.0,2.22222222222222e-07,6.66666666666667e-07,0,46915,0,1,0,0,0,0,0,0.7,16578,0,0,3,0,0.2,0,1.0,0,0,0,0,0,1.7,15600,0,0,0,0,24,4258,0,0,9,Newcastle,Tottenham,Watford,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Alex,McCarthy,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,942,0,0,0,0,0,0,0,0.0,286,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,212,0,0,0,0,0,81,0,0,0,Watford,Crystal Palace,Man Utd,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1101,0,0,0,0,0,0,0,0.0,184,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,93,0,0,0,0,0,31,-1,0,0,Tottenham,Man Utd,Bournemouth,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,5000000,1,7,0.7777777777777779,1.5555555555555599e-07,1.4e-06,0,2439,0,1,0,0,0,0,0,1.4,1079,0,0,7,0,0.5,0,2.3,0,0,2,0,0,0.2,3291,0,0,0,0,168,471,0,0,20,Brighton,West Ham,Arsenal,Watford,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.9,0.4,0.4,0.4,0.9,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,11.0
Sam,McQueen,DEF,SOU,4500000,1,2,0.222222222222222,4.938271604938269e-08,4.44444444444444e-07,0,1534,0,0,0,0,0,0,0,0.4,415,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,513,0,0,0,0,20,150,0,0,5,Watford,Crystal Palace,Man Utd,Stoke,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Scott,McTominay,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,1468,0,0,0,0,0,0,0,0.0,653,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1063,0,0,0,0,0,445,0,0,0,Stoke,Everton,Southampton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,2,4,1.3,2.88888888888889e-07,8.888888888888891e-07,0,116833,1,4,0,0,0,0,0,0.9,40859,0,0,4,0,0.3,0,1.3,0,0,0,0,0,8.2,32274,0,0,0,0,270,22112,0,0,39,Crystal Palace,Liverpool,Huddersfield,Everton,West Ham,1.2,0.6,0.6,0.6,0.6,1.1,0.6,0.9,0.6,0.6,1.0,0.6,0.6,1.1,1.8,0.8,0.7,1.1,0.6,2.0,0.6,0.7,0.6,1.7,0.6,0.8,0.9,0.6,1.4,1.6,0.8,0.7,0.7,0.6,0.6,19.8
Benjamin,Mendy,DEF,MCI,6500000,1,1,0.111111111111111,1.70940170940171e-08,1.53846153846154e-07,0,9992,1,1,0,0,0,0,0,0.2,2506,0,0,1,0,0.0,0,0.3,0,0,0,0,0,0.5,8573,0,0,0,0,90,6745,0,0,11,Liverpool,Watford,Crystal Palace,Chelsea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.1
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,1856,0,0,0,0,0,0,0,0.0,832,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1081,0,0,0,0,0,401,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,2,5,1.7,3.4e-07,1e-06,0,1296,1,1,0,0,0,0,0,1.0,437,0,0,5,0,0.3,0,1.7,0,0,1,0,0,0.1,1632,0,0,0,0,194,888,0,0,30,Swansea,Stoke,Brighton,Liverpool,Southampton,1.9,2.5,0.9,1.5,0.8,1.9,1.2,2.2,0.8,0.8,0.8,0.8,2.6,2.6,0.8,0.9,1.0,1.3,0.8,1.2,0.8,1.1,1.0,0.8,1.0,0.8,1.3,0.9,1.0,0.8,2.2,0.8,1.0,0.8,1.5,7.6
Per,Mertesacker,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,10260,0,0,0,0,0,0,0,0.0,3080,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,2521,0,0,0,0,0,748,0,0,0,Bournemouth,Chelsea,West Brom,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roque,Mesa,MID,SWA,4500000,0,2,0.222222222222222,4.938271604938269e-08,4.44444444444444e-07,0,8557,0,1,0,0,0,0,0,0.4,3276,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.4,1921,0,0,0,0,66,422,0,0,10,Newcastle,Tottenham,Watford,West Ham,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Simon,Mignolet,GLK,LIV,5000000,0,6,3.0,6e-07,1.2e-06,0,20225,1,3,0,2,0,0,0,1.2,8651,0,0,6,0,0.4,0,2.0,0,0,1,0,0,1.6,6485,0,0,0,0,180,1396,0,0,31,Man City,Burnley,Leicester,Newcastle,Man Utd,2.2,2.6,1.5,1.5,2.7,4.2,3.0,1.7,3.5,3.2,1.5,3.4,4.5,3.6,2.0,1.5,2.3,4.5,2.8,2.8,3.5,2.2,3.9,1.7,3.5,4.2,1.5,3.3,3.0,1.5,4.0,2.8,4.5,1.6,4.2,1.7
Luka,Milivojevic,MID,CRY,4800000,1,4,1.3,2.70833333333333e-07,8.33333333333333e-07,0,30427,0,5,0,0,0,0,0,0.8,11925,-2,1,4,2,0.3,0,1.3,0,0,0,0,0,0.7,2230,0,0,0,0,178,549,-1,0,25,Burnley,Southampton,Man City,Man Utd,Chelsea,1.2,0.6,0.8,0.6,0.7,0.7,1.0,0.9,1.9,1.6,0.9,0.7,1.3,0.6,0.6,1.7,1.3,0.6,0.6,0.6,0.6,0.9,1.3,0.8,0.6,0.6,0.7,0.7,0.8,1.0,0.6,0.9,1.6,0.6,0.6,5.8
James,Milner,DEF,LIV,6400000,1,8,0.8888888888888891,1.38888888888889e-07,1.25e-06,0,117240,0,1,0,0,0,0,0,1.2,46766,-1,1,8,1,0.4,0,2.7,0,0,1,0,0,4.9,14655,0,0,0,0,104,1924,-1,0,39,Man City,Burnley,Leicester,Newcastle,Man Utd,0.4,0.4,0.4,0.4,0.4,1.0,0.4,0.4,0.5,0.4,0.4,0.6,0.9,0.6,0.4,0.4,0.4,0.9,0.4,0.4,0.5,0.4,0.9,0.4,0.5,0.7,0.4,0.5,0.7,0.4,0.7,0.4,1.1,0.4,0.8,8.0
Tyrone,Mings,DEF,BOU,4400000,0,0,0.0,0.0,0.0,0,5835,1,2,0,0,0,0,0,0.0,1555,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.4,1345,0,0,0,0,90,609,-1,0,11,Arsenal,Brighton,Everton,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Kevin,Mirallas,MID,EVE,6400000,0,1,0.111111111111111,1.73611111111111e-08,1.5625e-07,0,64096,0,0,0,0,0,0,0,0.2,17199,-1,0,1,1,0.0,0,0.3,0,0,0,0,0,1.7,3717,0,0,0,0,13,690,0,0,6,Tottenham,Man Utd,Bournemouth,Burnley,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Aleksandar,Mitrovic,FWD,NEW,4900000,5,5,0.555555555555556,1.13378684807256e-07,1.0204081632653099e-06,0,73021,0,0,0,0,0,1,0,1.0,21382,-1,0,5,1,0.3,0,1.7,0,0,0,0,0,1.5,11402,0,0,0,0,18,5807,0,0,25,Swansea,Stoke,Brighton,Liverpool,Southampton,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.6,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,10.6
Henrikh,Mkhitaryan,MID,MUN,8300000,5,26,8.7,1.0481927710843398e-06,3.13253012048193e-06,0,70081,1,0,0,0,0,0,0,3.2,33328,3,-1,26,-3,1.0,0,8.7,3,0,3,0,5,22.9,716132,0,0,0,1,244,237884,1,0,106,Stoke,Everton,Southampton,Crystal Palace,Liverpool,9.3,13.0,11.4,11.6,8.4,12.3,8.6,11.5,13.0,10.7,13.0,9.7,10.4,12.3,12.2,9.2,9.8,11.8,9.3,13.0,13.0,13.0,10.3,9.9,11.7,11.6,12.8,11.2,9.3,13.0,10.1,11.0,13.0,12.7,9.1,35.3
Nacho,Monreal,DEF,ARS,5400000,0,3,1.0,1.85185185185185e-07,5.55555555555556e-07,0,89591,0,8,0,0,0,0,0,0.6,29801,-1,1,3,1,0.2,0,1.0,0,0,0,0,0,3.6,13376,0,0,0,0,270,5859,-1,0,60,Bournemouth,Chelsea,West Brom,Brighton,Watford,0.8,0.5,0.7,1.0,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.9,0.7,0.8,0.5,0.6,0.5,1.4,0.6,1.1,1.1,0.5,0.7,0.6,0.5,1.3,0.6,0.5,0.7,0.5,0.5,0.5,9.0
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,1880,0,0,0,0,0,0,0,0.0,653,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,211,0,0,0,0,0,26,0,0,0,Newcastle,Tottenham,Watford,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5700000,3,19,6.3,1.1052631578947399e-06,3.3333333333333304e-06,0,93566,0,0,0,0,0,1,0,3.4,62376,2,-1,19,-2,1.1,0,6.3,2,0,3,0,1,12.8,562712,0,0,0,1,270,211931,1,0,73,West Ham,Leicester,Burnley,Tottenham,Swansea,8.8,9.4,9.4,4.4,9.4,4.5,5.8,5.4,8.6,5.7,7.7,7.4,6.7,7.4,9.4,8.1,9.4,5.8,6.8,7.9,7.1,7.6,6.0,8.1,8.5,9.4,5.8,7.6,7.9,9.4,4.7,8.7,9.4,9.2,9.4,22.8
Alvaro,Morata,FWD,CHE,10100000,12,24,8.0,7.92079207920792e-07,2.3762376237623796e-06,0,107298,0,0,0,0,0,2,0,2.4,38870,1,-1,24,-1,0.8,0,8.0,5,0,2,0,2,15.2,441174,0,0,0,1,186,341196,1,0,70,Leicester,Arsenal,Stoke,Man City,Crystal Palace,8.3,12.0,8.4,9.7,10.5,8.5,10.0,8.8,10.6,7.8,7.4,12.0,10.2,9.8,9.9,8.4,10.0,12.0,8.8,12.0,11.5,11.4,12.0,9.0,8.5,11.9,10.8,12.0,9.1,11.1,9.2,8.0,12.0,12.0,9.0,30.7
Alberto,Moreno,DEF,LIV,4500000,7,8,4.0,8.888888888888891e-07,1.77777777777778e-06,0,36793,0,3,0,0,0,0,0,1.8,9335,0,0,8,0,0.6,0,2.7,1,0,1,0,0,1.9,31184,0,0,0,0,180,12834,0,0,54,Man City,Burnley,Leicester,Newcastle,Man Utd,3.5,4.0,2.0,2.0,4.2,5.6,4.6,2.7,5.1,4.8,2.1,4.6,6.0,5.4,3.1,2.0,3.6,6.0,4.3,4.3,5.3,3.5,5.2,2.8,5.2,6.0,2.2,4.9,4.0,2.0,5.8,4.3,6.0,2.5,5.6,10.0
Wes,Morgan,DEF,LEI,4500000,1,5,1.7,3.7777777777777797e-07,1.11111111111111e-06,0,42873,2,6,0,0,0,0,0,1.1,9880,0,0,5,0,0.4,0,1.7,0,0,1,0,0,2.9,15418,0,0,0,0,270,5557,0,0,41,Chelsea,Huddersfield,Liverpool,Bournemouth,West Brom,1.5,0.8,1.7,0.8,1.7,0.9,2.3,0.8,1.3,0.8,2.4,1.1,0.8,0.8,2.6,1.2,0.8,0.8,1.4,0.8,1.5,0.8,1.0,0.8,2.6,2.0,0.8,2.1,1.0,2.0,0.8,1.6,1.0,1.7,1.7,9.3
James,Morrison,MID,WBA,5500000,3,3,0.33333333333333304,6.06060606060606e-08,5.454545454545451e-07,0,230,0,0,0,0,0,0,0,0.5,88,0,0,3,0,0.2,0,1.0,0,0,1,0,0,0.0,274,0,0,0,0,69,223,0,0,5,Brighton,West Ham,Arsenal,Watford,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Victor,Moses,DEF,CHE,6500000,5,7,0.7777777777777779,1.1965811965812e-07,1.07692307692308e-06,0,8128,1,1,0,0,0,0,0,1.1,3365,0,0,7,0,0.4,0,2.3,0,0,1,0,0,0.9,15796,0,0,0,0,178,4820,0,0,29,Leicester,Arsenal,Stoke,Man City,Crystal Palace,0.4,0.5,0.4,0.4,0.8,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.8,0.4,0.6,0.7,0.4,0.6,0.4,0.4,0.4,0.9,0.5,0.6,0.4,0.4,0.4,0.7,0.4,0.4,8.3
Steve,Mounie,FWD,HUD,6100000,2,15,5.0,8.196721311475409e-07,2.45901639344262e-06,0,104405,2,0,0,0,0,2,0,2.5,52001,1,0,15,-1,0.8,0,5.0,3,0,3,0,0,4.6,254322,0,0,0,0,265,35888,0,0,47,West Ham,Leicester,Burnley,Tottenham,Swansea,6.9,7.5,7.5,3.9,7.5,3.6,4.4,3.7,6.8,4.3,6.1,4.9,5.4,4.3,7.2,5.2,7.5,4.9,4.9,6.2,4.8,5.8,4.8,6.4,6.2,7.5,2.8,6.0,5.1,7.5,3.4,5.4,7.5,7.2,7.5,22.5
Lys,Mousset,FWD,BOU,5000000,1,2,0.222222222222222,4.444444444444441e-08,4e-07,0,2318,0,2,0,0,0,0,0,0.4,631,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.1,998,0,0,0,0,13,424,0,0,5,Arsenal,Brighton,Everton,Leicester,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,3437,0,0,0,0,0,0,0,0.0,463,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,44,0,0,0,0,0,6,0,0,0,Man Utd,Newcastle,Chelsea,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,7605,0,0,0,0,0,0,0,0.0,1701,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,1050,0,0,0,0,0,341,0,0,0,Swansea,Stoke,Brighton,Liverpool,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5300000,1,2,0.222222222222222,4.1928721174004196e-08,3.77358490566038e-07,0,5295,0,0,0,0,0,0,0,0.4,1579,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0.1,422,0,0,0,0,12,86,-1,0,6,Swansea,Stoke,Brighton,Liverpool,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Jamie,Murphy,MID,BHA,5000000,1,5,0.555555555555556,1.11111111111111e-07,1e-06,0,1313,0,4,0,0,0,0,0,1.0,473,0,0,5,0,0.3,0,1.7,0,0,0,0,0,0.1,501,0,0,0,0,157,89,0,0,22,West Brom,Bournemouth,Newcastle,Arsenal,Everton,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.6,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,5.0
Glenn,Murray,FWD,BHA,5800000,0,3,1.5,2.58620689655172e-07,5.17241379310345e-07,0,18099,0,4,0,0,0,0,0,0.5,3967,-2,0,3,2,0.2,0,1.0,0,0,0,0,0,0.2,561,0,0,0,0,95,84,0,0,2,West Brom,Bournemouth,Newcastle,Arsenal,Everton,0.0,1.4,1.1,1.4,1.7,2.1,0.8,1.7,1.6,0.8,1.1,0.9,0.8,1.7,0.8,0.8,0.8,0.8,1.3,1.0,0.8,0.8,1.9,0.8,0.8,2.0,0.8,1.3,1.8,0.8,1.5,0.8,1.9,0.8,0.8,2.3
