FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Sullay,Kaikai,MID,CRY,4300000,0,1,1.0,2.3255813953488398e-07,2.3255813953488398e-07,0,12126,0,0,0,0,0,0,0,0.2,23,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,13264,0,0,0,0,13,2,0,0,5,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Harry,Kane,FWD,TOT,12800000,1,180,6.0,4.6875e-07,1.40625e-05,0,4854132,4,24,0,0,0,24,0,14.2,20676,3,-1,180,-3,0.1,1,1.0,27,0,13,0,2,29.2,4558782,0,0,0,7,2450,312096,1,0,633,Stoke,Man City,Brighton,Watford,West Brom,7.3,14.7,0.0,8.7,15.6,8.6,351.9
N'Golo,Kante,MID,CHE,4900000,2,84,3.1,6.3265306122449e-07,1.7142857142857098e-05,0,1173053,3,24,0,0,0,1,0,17.1,5692,-1,0,84,1,0.9,0,4.5,8,0,14,0,2,11.5,770888,0,0,0,0,2364,11848,0,0,534,West Ham,Southampton,Burnley,Swansea,Liverpool,3.3,5.0,0.0,2.4,6.1,2.4,128.4
Loris,Karius,GLK,LIV,4800000,1,59,1.84375,3.8411458333333295e-07,1.22916666666667e-05,0,31177,1,11,0,20,0,0,0,12.3,4232,-2,0,59,2,0.6,0,2.7,5,0,6,0,0,1.3,89081,0,0,1,0,1170,3942,0,0,245,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.9,1.3,1.0,1.8,1.2,1.9,18.1
Orestis,Karnezis,GLK,WAT,4500000,2,35,1.09375,2.43055555555556e-07,7.777777777777781e-06,0,4784,0,18,0,29,0,0,0,7.8,630,0,0,35,0,0.4,0,1.7,5,0,3,0,0,0.2,14226,0,0,0,0,841,1104,0,0,179,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.6,0.5,1.1,0.5,0.6,0.5,21.5
Beram,Kayal,MID,BHA,4400000,1,15,0.483870967741936,1.09970674486804e-07,3.40909090909091e-06,0,6232,1,7,0,0,0,0,0,3.4,66,-1,0,15,1,0.3,0,1.5,0,0,0,0,0,0.1,3320,0,0,0,0,372,117,0,0,54,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.2,0.4,0.0,0.2,0.4,0.2,13.5
Michael,Keane,DEF,EVE,5300000,1,55,2.3,4.33962264150943e-07,1.0377358490566001e-05,0,569164,2,41,0,0,0,0,0,10.4,2616,-2,0,55,2,0.6,0,3.0,7,0,4,0,1,4.9,169421,0,0,0,0,2019,294,0,0,390,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,2.4,1.4,2.1,1.4,2.4,1.8,66.1
Martin,Kelly,DEF,CRY,4200000,1,33,1.03125,2.45535714285714e-07,7.857142857142861e-06,0,68140,1,20,0,0,0,0,0,7.9,1186,-3,0,33,3,0.0,0,0.0,1,0,4,0,0,0.7,92997,1,0,0,0,1143,1070,0,0,182,Bournemouth,Brighton,Watford,Leicester,Stoke,0.5,0.7,0.5,0.5,0.5,0.6,32.6
,Kenedy,MID,NEW,4800000,6,39,1.25806451612903,2.6209677419354803e-07,8.125e-06,0,38008,0,3,0,0,0,2,0,8.1,7461,-2,0,39,2,2.3,0,11.0,5,0,5,0,2,2.5,179818,0,0,0,1,530,38282,0,0,112,Leicester,Arsenal,Everton,West Brom,Watford,0.6,0.9,0.6,0.9,1.2,0.6,45.4
Jonjoe,Kenny,DEF,EVE,4100000,0,50,2.6,6.34146341463415e-07,1.2195121951219501e-05,0,366919,2,31,0,0,0,0,0,12.2,14503,-4,0,50,4,0.0,0,0.0,2,0,5,0,2,2.4,486566,0,0,0,1,1589,2725,0,0,309,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,2.9,1.7,2.5,1.7,2.9,2.2,59.5
,Ki Sung-yueng,MID,SWA,4900000,1,63,3.3,6.73469387755102e-07,1.28571428571429e-05,0,47580,1,21,0,0,0,2,0,12.6,9424,-1,1,63,1,0.4,0,2.0,9,0,5,0,2,1.3,121113,0,0,0,1,1475,2136,-1,0,271,West Brom,Everton,Man City,Chelsea,Bournemouth,2.8,4.2,1.7,3.1,6.1,3.4,65.5
,Kiko Femenia,DEF,WAT,4300000,8,61,3.2,7.441860465116279e-07,1.4186046511627899e-05,0,474451,2,30,0,0,0,1,0,14.2,1651,-2,0,61,2,0.7,0,3.0,9,0,5,0,1,1.5,505818,0,0,0,1,1479,12017,0,0,350,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,3.4,2.6,4.6,2.7,3.3,2.2,68.0
Andy,King,MID,SWA,4200000,2,36,1.16129032258065,2.7649769585253503e-07,8.571428571428571e-06,0,380418,1,15,0,0,0,2,0,8.6,6324,-3,0,36,3,0.6,0,2.5,1,0,1,0,1,3.5,517852,0,0,0,0,794,9869,0,0,137,West Brom,Everton,Man City,Chelsea,Bournemouth,0.6,0.9,0.6,0.6,1.2,0.6,33.2
Joshua,King,FWD,BOU,7000000,9,86,3.2,4.571428571428571e-07,1.2285714285714301e-05,0,353025,2,29,0,0,0,5,0,12.3,2994,-5,0,86,5,0.7,0,5.0,8,0,6,0,4,1.8,145960,0,0,0,0,1981,18600,0,0,288,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,3.5,5.7,0.0,3.3,3.4,2.8,152.5
Stephen,Kingsley,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,5937,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,226,0,0,0,0,0,0,0,0,0,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nya,Kirby,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,31,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,47,0,0,0,0,0,9,0,0,0,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davy,Klaassen,MID,EVE,6900000,0,5,0.15625,2.26449275362319e-08,7.2463768115942e-07,0,83394,0,4,0,0,0,0,0,0.7,97,-6,0,5,6,0.0,0,0.3,0,0,0,0,0,0.4,6142,0,0,0,0,193,39,0,0,13,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,4.9
Ragnar,Klavan,DEF,LIV,4100000,0,62,1.9375,4.7256097560975597e-07,1.5121951219512198e-05,0,266819,0,13,0,0,0,1,0,15.1,4719,-4,0,62,4,0.0,0,0.0,7,0,6,0,0,1.3,303681,0,0,0,2,1172,1930,0,0,303,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.0,1.4,1.1,2.0,1.3,2.0,37.9
Anthony,Knockaert,MID,BHA,5500000,0,75,2.8,5.09090909090909e-07,1.3636363636363601e-05,0,122445,4,21,0,0,0,3,0,13.6,767,-5,0,75,5,-0.1,0,-0.5,6,0,9,0,1,0.5,50786,0,0,0,0,1920,38,0,1,313,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,4.1,0.0,1.9,3.8,1.4,125.4
Aleksandar,Kolarov,DEF,MCI,5500000,0,0,0.0,0.0,0.0,0,2182,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,146,0,0,0,0,0,2,0,0,0,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Kolasinac,DEF,ARS,5800000,0,86,2.7741935483871,4.783092324805339e-07,1.48275862068966e-05,0,1162492,3,24,0,0,0,1,0,14.8,3044,-2,0,86,2,0.5,0,3.0,6,0,8,0,4,6.2,826458,0,0,0,1,1746,412,0,0,412,Southampton,Newcastle,West Ham,Man Utd,Burnley,3.3,1.5,3.8,1.4,4.6,1.7,100.0
Vincent,Kompany,DEF,MCI,5800000,2,40,3.1,5.344827586206899e-07,6.89655172413793e-06,0,275460,4,6,0,0,0,0,0,6.9,859,-2,0,40,2,0.7,0,4.0,0,0,5,0,0,2.1,87830,0,0,0,0,1034,1150,0,0,230,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,3.3,2.8,3.3,3.3,7.4,3.2,38.7
Terence,Kongolo,DEF,HUD,4400000,2,9,0.28125,6.39204545454545e-08,2.04545454545455e-06,0,2317,0,9,0,0,0,0,0,2.0,97,-1,0,9,1,0.2,0,0.7,0,0,0,0,0,0.0,3537,0,0,0,0,507,36,0,0,78,Brighton,Watford,Everton,Man City,Chelsea,0.1,0.1,0.0,0.1,0.2,0.1,15.7
Laurent,Koscielny,DEF,ARS,6000000,0,98,4.1,6.83333333333333e-07,1.63333333333333e-05,0,178726,4,31,0,0,0,2,0,16.3,3656,0,0,98,0,0.0,0,0.0,16,0,9,0,0,1.7,199285,0,0,0,3,2135,1269,0,0,538,Southampton,Newcastle,West Ham,Man Utd,Burnley,5.6,2.9,6.1,2.8,8.2,3.3,92.7
Cheikhou,Kouyate,MID,WHU,5000000,6,71,2.7,5.4e-07,1.42e-05,0,65268,4,45,0,0,0,2,0,14.2,375,0,0,71,0,0.8,0,4.0,2,0,5,0,3,0.2,76121,0,0,0,0,2168,673,0,0,294,Chelsea,Stoke,Arsenal,Man City,Leicester,1.5,2.6,1.4,1.6,3.9,3.3,88.0
Tim,Krul,GLK,BHA,4000000,0,0,0.0,0.0,0.0,0,37883,0,0,0,0,0,0,0,0.0,641,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,69020,0,0,0,0,0,286,0,0,0,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grzegorz,Krychowiak,MID,WBA,4800000,0,51,2.3,4.79166666666667e-07,1.0625e-05,0,28173,2,30,0,0,0,0,0,10.6,174,-2,0,51,2,0.1,0,0.3,4,0,3,0,3,0.1,32085,0,0,0,0,1537,24,0,0,241,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,2.2,1.2,1.6,1.4,1.6,1.3,56.8
Alexandre,Lacazette,FWD,ARS,10200000,5,104,3.9,3.82352941176471e-07,1.0196078431372501e-05,0,1778437,1,24,0,0,0,10,0,10.2,1400,-3,0,104,3,0.2,0,2.5,5,0,8,0,4,6.1,1229685,0,0,0,1,1837,8752,0,0,396,Southampton,Newcastle,West Ham,Man Utd,Burnley,5.2,3.1,5.3,2.5,8.0,3.2,210.5
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,158035,0,1,0,0,0,0,0,0.2,1182,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1.0,208446,0,0,0,0,16,63,0,0,3,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Adam,Lallana,MID,LIV,7300000,1,12,0.375,5.13698630136986e-08,1.64383561643836e-06,0,41284,1,1,0,0,0,0,0,1.6,375,-2,0,12,2,0.1,0,0.7,0,0,1,0,0,0.3,9515,0,0,0,0,218,22,0,0,33,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.2,25.5
Erik,Lamela,MID,TOT,6300000,2,31,1.0,1.58730158730159e-07,4.920634920634919e-06,0,15625,3,6,0,0,0,0,0,4.9,538,-2,0,31,2,0.2,0,1.5,0,0,3,0,3,0.1,16850,0,0,0,0,548,1050,0,0,110,Stoke,Man City,Brighton,Watford,West Brom,0.5,1.0,0.0,0.5,1.0,0.5,57.0
Manuel,Lanzini,MID,WHU,6600000,0,78,3.7,5.60606060606061e-07,1.18181818181818e-05,0,242528,4,36,0,0,0,3,0,11.8,2359,-4,0,78,4,0.1,1,0.5,8,0,4,0,6,0.7,237905,0,0,0,2,1686,73,0,0,364,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,2.4,2.8,6.5,5.0,135.1
Aymeric,Laporte,DEF,MCI,5200000,2,16,0.516129032258065,9.92555831265509e-08,3.07692307692308e-06,0,84327,1,2,0,0,0,0,0,3.0,7452,-3,1,16,3,0.2,0,1.0,1,0,2,0,0,0.9,133498,0,0,0,0,356,784,-1,0,84,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,0.3,0.3,0.3,0.3,0.6,0.3,9.1
Jamaal,Lascelles,DEF,NEW,4800000,5,100,3.8,7.91666666666667e-07,2.0833333333333302e-05,0,786095,4,24,0,0,0,3,0,20.8,13555,3,0,100,-3,1.3,0,6.0,9,0,8,0,0,8.8,1166229,0,0,0,2,2297,17488,0,0,459,Leicester,Arsenal,Everton,West Brom,Watford,3.2,5.3,2.6,4.7,7.6,4.8,92.8
,Lee Chung-yong,MID,CRY,4200000,0,6,0.1875,4.46428571428571e-08,1.4285714285714301e-06,0,44771,0,3,0,0,0,0,0,1.4,441,-3,0,6,3,0.1,0,0.3,0,0,0,0,0,0.3,47075,0,0,0,0,122,394,0,0,17,Bournemouth,Brighton,Watford,Leicester,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Adam,Legzdins,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,4851,0,0,0,0,0,0,0,0.0,72,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,9804,0,0,0,0,0,41,0,0,0,Watford,Leicester,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian,Lejeune,DEF,NEW,4300000,9,41,1.32258064516129,3.07576894223556e-07,9.53488372093023e-06,0,37252,3,25,0,0,0,0,0,9.5,787,-2,0,41,2,1.7,0,7.5,4,0,4,0,0,0.3,14993,0,0,0,1,1473,4222,0,0,277,Leicester,Arsenal,Everton,West Brom,Watford,0.7,1.2,0.7,0.9,1.5,1.0,52.1
Jonathan,Leko,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,4502,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,927,0,0,0,0,0,19,0,0,0,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario,Lemina,MID,SOU,4800000,1,52,2.3,4.79166666666667e-07,1.0833333333333301e-05,0,31714,2,30,0,0,0,1,0,10.8,814,-2,0,52,2,0.2,0,1.0,5,0,4,0,0,0.2,29056,0,0,0,0,1580,131,0,0,311,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.0,3.1,0.0,1.9,3.4,1.2,58.6
Aaron,Lennon,MID,BUR,5400000,5,51,1.64516129032258,3.04659498207885e-07,9.44444444444444e-06,0,13911,1,19,0,0,0,0,0,9.4,828,-1,0,51,1,0.9,0,5.0,0,0,5,0,4,0.3,19613,0,0,0,0,1341,6492,0,0,166,Watford,Leicester,Chelsea,Stoke,Brighton,0.8,1.9,0.9,1.1,0.8,1.1,61.5
,Lewis Cook,MID,BOU,4300000,2,49,2.0,4.65116279069767e-07,1.13953488372093e-05,0,74774,3,34,0,0,0,0,0,11.4,2750,-2,0,49,2,0.5,0,2.0,0,0,2,0,2,1.3,94011,0,0,0,0,1813,4504,0,0,276,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,1.4,2.2,0.0,1.3,1.6,1.2,77.4
Anders,Lindegaard,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,6587,0,0,0,0,0,0,0,0.0,145,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15159,0,0,0,0,0,100,0,0,0,Watford,Leicester,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Lindelof,DEF,MUN,4900000,6,36,2.8,5.714285714285711e-07,7.346938775510201e-06,0,304428,1,12,0,0,0,0,0,7.3,696,-6,0,36,6,0.6,0,3.0,1,0,4,0,0,1.2,75279,0,0,0,0,1013,1706,0,0,230,Man City,West Brom,Bournemouth,Arsenal,Brighton,1.8,4.9,0.0,3.6,4.6,3.6,25.9
Jesse,Lingard,MID,MUN,6000000,6,113,3.6451612903225805,6.0752688172043e-07,1.88333333333333e-05,0,1194075,2,14,0,0,0,8,0,18.8,26813,0,0,113,0,0.6,0,3.5,10,0,7,0,5,10.0,1711816,0,0,0,2,1458,50734,0,0,380,Man City,West Brom,Bournemouth,Arsenal,Brighton,1.8,7.7,0.0,4.6,5.0,4.1,149.2
Jake,Livermore,MID,WBA,4800000,2,56,2.0,4.1666666666666704e-07,1.1666666666666698e-05,0,16292,4,36,0,0,0,0,0,11.7,66,-2,0,56,2,0.3,0,1.3,0,0,5,0,1,0.1,9458,0,0,0,0,2131,27,0,0,265,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,1.7,1.0,1.2,1.1,1.3,1.0,63.1
Fernando,Llorente,FWD,TOT,7300000,0,20,1.4,1.91780821917808e-07,2.73972602739726e-06,0,27930,1,1,0,0,0,1,0,2.7,934,-2,0,20,2,0.0,0,0.0,2,0,1,0,0,0.2,24659,0,0,0,0,214,255,0,0,62,Stoke,Man City,Brighton,Watford,West Brom,0.8,1.5,0.0,1.1,1.7,1.0,20.1
Hugo,Lloris,GLK,TOT,5400000,3,116,4.0,7.407407407407409e-07,2.1481481481481502e-05,0,573210,0,25,0,62,0,0,0,21.5,4167,-1,0,116,1,0.5,0,2.5,2,0,13,0,0,8.7,344089,0,0,0,0,2610,18758,0,0,559,Stoke,Man City,Brighton,Watford,West Brom,4.4,8.3,0.0,5.5,8.2,4.4,52.7
Jurgen,Locadia,FWD,BHA,6000000,2,10,0.32258064516129,5.3763440860215094e-08,1.66666666666667e-06,0,3662,0,2,0,0,0,1,0,1.7,387,0,0,10,0,0.3,0,1.5,2,0,1,0,0,0.1,6548,0,0,0,0,103,318,0,0,31,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.2,0.4,0.0,0.2,0.4,0.2,12.8
Ruben,Loftus-Cheek,MID,CRY,4400000,1,55,1.71875,3.90625e-07,1.25e-05,0,904377,0,25,0,0,0,1,0,12.5,3564,-1,0,55,1,0.2,0,0.7,2,0,3,0,4,3.1,505372,0,0,0,0,1347,2363,0,0,241,Bournemouth,Brighton,Watford,Leicester,Stoke,1.0,1.2,0.9,1.1,0.9,1.4,92.0
Jason,Lokilo,MID,CRY,4300000,0,0,0.0,0.0,0.0,0,16168,0,0,0,0,0,0,0,0.0,34,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,14154,0,0,0,0,0,24,0,0,0,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Lolley,MID,HUD,4300000,0,11,1.8,4.1860465116279104e-07,2.55813953488372e-06,0,7847,1,5,0,0,0,1,0,2.6,60,-2,0,11,2,0.0,0,0.0,0,0,0,0,0,0.1,6835,0,0,0,0,217,2,0,0,28,Brighton,Watford,Everton,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,11.8
Kevin,Long,DEF,BUR,4000000,0,34,1.09677419354839,2.7419354838709697e-07,8.5e-06,0,355758,1,9,0,0,0,0,0,8.5,11787,0,0,34,0,0.0,0,0.0,4,0,3,0,1,5.1,506548,0,0,0,0,810,5476,0,0,164,Watford,Leicester,Chelsea,Stoke,Brighton,0.6,1.2,0.6,0.8,0.5,0.5,36.6
Shane,Long,FWD,SOU,5600000,1,41,1.8,3.2142857142857103e-07,7.32142857142857e-06,0,60531,4,21,0,0,0,1,0,7.3,374,-4,0,41,4,0.2,0,1.0,0,0,3,0,2,0.4,41913,0,0,0,0,1232,248,0,0,130,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.9,2.2,0.0,1.5,2.2,1.2,76.0
Ademola,Lookman,MID,EVE,5100000,0,10,1.4,2.7450980392156895e-07,1.96078431372549e-06,0,9398,0,6,0,0,0,0,0,2.0,14,-4,0,10,4,0.0,0,0.0,0,0,0,0,1,0.1,2248,0,0,0,0,153,0,0,0,30,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,7.5
Jonas,Lossl,GLK,HUD,4600000,2,114,3.6,7.826086956521741e-07,2.47826086956522e-05,0,432109,0,53,0,85,0,0,0,24.8,11159,1,0,114,-1,0.7,0,3.3,10,0,8,0,1,7.6,638172,0,0,2,2,2880,1697,0,0,599,Brighton,Watford,Everton,Man City,Chelsea,3.3,5.0,0.0,4.0,5.9,5.1,72.4
Dejan,Lovren,DEF,LIV,5300000,1,79,3.3,6.226415094339621e-07,1.49056603773585e-05,0,144019,4,22,0,0,0,1,0,14.9,1836,-2,0,79,2,0.1,0,0.7,6,0,8,0,1,1.2,101617,0,0,0,1,1766,698,0,0,423,Everton,Bournemouth,West Brom,Stoke,Chelsea,2.1,3.2,2.6,4.2,3.1,4.3,79.5
Chris,Lowe,DEF,HUD,4400000,0,51,2.5,5.68181818181818e-07,1.1590909090909101e-05,0,276202,0,24,0,0,0,0,0,11.6,930,-1,0,51,1,0.1,0,0.3,0,0,6,0,0,1.2,277430,0,0,0,0,1357,59,0,0,272,Brighton,Watford,Everton,Man City,Chelsea,1.8,3.0,0.0,2.3,3.3,3.1,35.8
Matthew,Lowton,DEF,BUR,4400000,2,76,4.0,9.09090909090909e-07,1.72727272727273e-05,0,302331,0,14,0,0,0,0,0,17.3,5186,-1,0,76,1,0.9,0,4.0,4,0,7,0,3,4.7,504113,0,0,0,0,1665,33841,0,0,354,Watford,Leicester,Chelsea,Stoke,Brighton,4.6,9.1,4.7,5.4,3.8,4.1,66.0
Leiva,Lucas,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,1141,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,252,0,0,0,0,0,1,0,0,0,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Lucas Moura,MID,TOT,7800000,0,2,0.0645161290322581,8.27129859387924e-09,2.56410256410256e-07,0,10258,0,0,0,0,0,0,0,0.3,499,-2,1,2,2,0.0,0,0.0,0,0,0,0,0,0.0,12265,0,0,0,0,31,121,-1,0,5,Stoke,Man City,Brighton,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,2.1
Romelu,Lukaku,FWD,MUN,11600000,8,152,5.1,4.39655172413793e-07,1.31034482758621e-05,0,3586162,3,23,0,0,0,15,0,13.1,140182,1,-1,152,-1,0.6,1,6.5,17,0,14,0,7,28.8,2529390,0,0,0,3,2609,38552,1,0,551,Man City,West Brom,Bournemouth,Arsenal,Brighton,4.9,13.4,0.0,7.2,10.1,7.3,253.1
Dodi,Lukebakio,MID,WAT,4900000,0,1,0.03125,6.3775510204081604e-09,2.04081632653061e-07,0,128,0,1,0,0,0,0,0,0.2,11,-1,1,1,1,0.0,0,0.0,0,0,0,0,0,0.0,185,0,0,0,0,15,5,-1,0,5,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Levi,Lumeka,MID,CRY,4400000,0,1,0.03125,7.102272727272729e-09,2.2727272727272702e-07,0,698,0,0,0,0,0,0,0,0.2,9,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,791,0,0,0,0,25,16,0,0,3,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0.0,0.0,0.0,0,485,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,481,0,0,0,0,0,21,0,0,0,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niki,Maenpaa,GLK,BHA,3900000,0,0,0.0,0.0,0.0,0,51715,0,0,0,0,0,0,0,0.0,1740,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,70194,0,0,0,0,0,5358,0,0,0,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,LEI,5600000,5,107,3.5,6.25e-07,1.91071428571429e-05,0,782501,6,43,0,0,0,2,0,19.1,13144,6,0,107,-6,0.6,0,3.5,10,0,8,0,4,12.5,1321344,0,0,0,1,2790,19639,0,0,603,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,3.7,7.5,0.0,4.4,9.5,3.2,133.8
Connor,Mahoney,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,140,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,153,0,0,0,0,0,1,0,0,0,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riyad,Mahrez,MID,LEI,9000000,3,164,5.7,6.33333333333333e-07,1.8222222222222197e-05,0,1359735,1,34,0,0,0,10,0,18.4,23883,5,-1,164,-5,0.8,0,7.0,18,0,8,0,11,13.7,1914193,0,0,0,3,2318,89838,1,0,553,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,7.6,13.4,0.0,6.0,15.6,4.9,219.7
Ainsley,Maitland-Niles,MID,ARS,4500000,0,19,0.6129032258064521,1.36200716845878e-07,4.2222222222222194e-06,0,11441,0,10,0,0,0,0,0,4.2,367,0,0,19,0,0.3,0,1.5,0,0,3,0,0,0.1,14382,0,0,0,0,653,73,0,0,104,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.3,0.3,0.3,0.6,0.3,23.9
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,414,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,520,0,0,0,0,0,0,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,Malone,DEF,HUD,4300000,1,38,1.1875,2.76162790697674e-07,8.83720930232558e-06,0,20905,3,22,0,0,0,0,0,8.8,279,-2,0,38,2,0.6,0,2.7,4,0,3,0,1,0.2,21465,0,0,0,1,1065,78,0,0,205,Brighton,Watford,Everton,Man City,Chelsea,0.6,1.0,0.0,0.7,1.2,1.0,42.8
Sadio,Mane,MID,LIV,9500000,6,128,5.3,5.57894736842105e-07,1.34736842105263e-05,0,1780192,3,23,0,0,0,9,0,13.5,31613,0,0,128,0,0.8,0,7.3,8,0,11,0,8,11.2,1181839,0,0,0,3,1812,37350,0,1,432,Everton,Bournemouth,West Brom,Stoke,Chelsea,6.0,6.9,5.7,6.7,4.8,6.8,197.2
Eliaquim,Mangala,DEF,EVE,5000000,0,22,0.6875,1.375e-07,4.4e-06,0,30144,0,7,0,0,0,0,0,4.4,166,0,0,22,0,0.0,0,0.0,0,0,2,0,0,0.2,30956,0,0,0,0,617,8,0,0,118,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.3,16.8
