FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tom,Cleverley,MID,WAT,5000000,0,58,1.5263157894736799,3.05263157894737e-07,1.1599999999999999e-05,0,0,1,33,0,0,0,1,0,0,0,0,0,58,0,0,1,0,3,0,6,0,2,0.0,0,0,0,0,0,1900,0,0,1,300,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,1.9,0.8,1.1,1.9,1.1,0.8,0.9,0.8,1.0,0.8,0.8,2.2,0.9,0.8,1.0,0.8,0.8,1.1,0.8,0.8,1.0,1.9,0.8,1.2,0.8,1.2,0.8,2.2,1.0,0.9,2.2,0.8,1.2,92.1
Nathaniel,Clyne,DEF,LIV,5000000,0,7,5.063540391073679e-28,1.01270807821474e-34,1.4e-06,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,173,0,0,0,25,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7
Conor,Coady,DEF,WOL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seamus,Coleman,DEF,EVE,5500000,0,39,2.82111536074105e-27,5.12930065589283e-34,7.09090909090909e-06,0,0,0,12,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,0,1,3.5,0,0,0,0,0,1035,0,0,0,198,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2
Matthew,Connolly,DEF,CAR,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Cork,MID,BUR,5000000,0,100,2.63157894736842,5.263157894736841e-07,2e-05,0,0,7,39,0,0,0,2,0,0,0,0,0,100,0,0,0,0,6,0,12,0,1,1.2,0,0,0,0,0,3420,0,0,0,533,Southampton,Watford,Fulham,Man Utd,Wolverhampton,2.2,2.8,3.3,1.9,3.3,2.6,3.3,2.7,1.3,2.1,2.2,2.3,2.4,2.1,1.8,2.3,1.4,1.9,2.4,2.7,2.2,3.7,2.3,1.5,2.7,1.8,1.9,1.9,2.6,1.3,2.8,3.7,2.0,3.7,1.6,1.4,1.9,2.4,119.0
Helder,Costa,MID,WOL,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaut,Courtois,GLK,CHE,5500000,0,136,3.5789473684210495,6.507177033492821e-07,2.47272727272727e-05,0,0,2,34,0,77,0,0,0,0,0,0,0,136,0,0,0,0,4,0,15,0,0,6.4,0,0,0,0,0,3150,0,0,0,635,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,3.2,3.8,3.1,3.7,5.1,3.2,4.0,3.7,4.0,3.2,4.2,4.2,3.5,5.1,4.4,3.8,4.0,3.7,4.0,3.5,4.4,3.8,3.1,3.0,3.9,3.1,4.7,4.2,4.4,5.1,3.5,4.4,3.9,3.2,4.0,3.3,4.6,3.0,55.2
Aaron,Cresswell,DEF,WHU,5500000,0,118,3.1052631578947403,5.64593301435407e-07,2.14545454545455e-05,0,0,7,60,0,0,0,1,0,0,0,0,0,118,0,0,0,0,10,0,10,0,7,1.3,0,0,0,0,0,3069,0,0,0,613,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,2.6,3.0,2.5,4.4,2.8,3.7,3.2,3.3,3.4,2.4,3.2,2.6,3.1,2.5,4.4,3.5,3.9,3.8,3.0,2.6,3.9,3.1,2.4,3.9,3.2,2.8,4.4,2.5,3.1,3.9,3.2,3.4,3.1,2.6,3.0,2.8,3.6,3.2,145.0
,Cunningham,DEF,CAR,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pontus,Dahlberg,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Dalot,DEF,MUN,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Leicester,Brighton,Tottenham,Burnley,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loic,Damour,MID,CAR,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie,Daniels,DEF,BOU,4500000,0,94,2.47368421052632,5.497076023391811e-07,2.0888888888888897e-05,0,0,0,50,0,0,0,1,0,0,0,0,0,94,0,0,0,0,4,0,6,0,3,16.4,0,0,0,0,0,3001,0,0,0,587,Cardiff City,West Ham,Everton,Chelsea,Leicester,3.5,1.8,2.4,2.2,2.1,1.8,2.5,2.3,2.6,3.1,2.3,1.7,2.2,1.7,2.2,2.3,3.1,2.8,1.9,1.8,2.8,2.0,2.2,2.7,3.1,1.8,3.5,1.7,2.2,1.8,2.2,1.6,2.3,2.3,3.5,2.1,2.4,2.0,125.9
,Danilo,DEF,MCI,5500000,0,100,7.23362913010526e-27,1.3152052963827698e-33,1.81818181818182e-05,0,0,2,11,0,0,0,3,0,0,0,0,0,100,0,0,0,0,8,0,9,0,2,1.2,0,0,0,0,0,1340,0,0,0,398,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1
Scott,Dann,DEF,CRY,4500000,0,32,7.233629130105259e-24,1.60747314002339e-30,7.11111111111111e-06,0,0,4,26,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1434,0,0,0,211,Fulham,Liverpool,Watford,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
Karl,Darlow,GLK,NEW,4500000,0,33,2.3870976129347395e-27,5.3046613620772e-34,7.33333333333333e-06,0,0,0,15,0,35,0,0,0,0,0,0,0,33,0,0,0,0,2,0,2,0,0,0.1,0,1,0,0,0,900,0,0,0,172,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9
Matteo,Darmian,DEF,MUN,5000000,0,27,1.95307986512842e-27,3.906159730256839e-34,5.400000000000001e-06,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,3,0,0,0.2,0,0,0,0,0,443,0,0,0,119,Leicester,Brighton,Tottenham,Burnley,Watford,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6
,David Luiz,DEF,CHE,5500000,0,32,2.31476132163368e-27,4.208656948424879e-34,5.81818181818182e-06,0,0,3,13,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,3,0,2,2.2,0,0,0,0,0,838,0,0,1,186,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6
,David Silva,MID,MCI,8500000,0,169,1.22248332298779e-26,1.43821567410328e-33,1.9882352941176502e-05,0,0,5,18,0,0,0,9,0,0,0,0,0,169,0,0,0,0,26,0,14,0,11,6.3,0,0,0,0,0,2431,0,0,0,671,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.5
Ben,Davies,DEF,TOT,6000000,0,143,3.7631578947368403,6.2719298245614e-07,2.38333333333333e-05,0,0,3,20,0,0,0,2,0,0,0,0,0,143,0,0,0,0,14,0,12,0,7,8.6,0,0,0,0,0,2323,0,0,0,615,Newcastle,Fulham,Man Utd,Watford,Liverpool,3.4,5.3,3.5,4.3,4.3,4.3,3.5,5.3,3.5,4.1,4.7,3.8,4.8,3.3,4.7,3.2,4.3,3.7,4.0,5.3,4.7,4.3,4.7,5.0,4.1,4.0,3.5,4.1,4.1,4.0,4.6,3.5,5.0,4.2,3.3,4.2,3.2,4.5,151.0
Tom,Davies,MID,EVE,5500000,0,66,4.774195225869479e-27,8.680354956126319e-34,1.2e-05,0,0,7,24,0,0,0,2,0,0,0,0,0,66,0,0,0,0,3,0,6,0,2,0.3,0,0,0,0,0,1892,0,0,0,223,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8
Steven,Davis,MID,SOU,5000000,0,71,5.1358766823747394e-27,1.0271753364749498e-33,1.42e-05,0,0,0,21,0,0,0,3,0,0,0,0,0,71,0,0,0,0,6,0,4,0,2,0.2,0,0,0,0,0,1515,0,0,0,337,Burnley,Everton,Leicester,Crystal Palace,Brighton,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5
Kevin,De Bruyne,MID,MCI,10000000,0,209,5.5,5.5e-07,2.09e-05,0,0,2,22,0,0,0,8,0,0,0,0,0,209,0,0,0,0,25,0,19,0,18,28.5,0,0,0,0,0,3073,0,0,0,872,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,5.9,7.5,6.8,6.9,7.8,6.8,6.8,4.6,7.3,4.8,7.6,6.0,6.6,7.3,6.8,5.2,7.0,7.4,6.8,6.6,5.7,7.8,6.5,5.9,6.9,6.3,6.0,7.6,6.3,7.8,4.9,6.8,7.8,6.4,5.9,6.2,7.8,5.7,368.9
David,De Gea,GLK,MUN,6000000,0,172,4.52631578947368,7.543859649122809e-07,2.8666666666666698e-05,0,0,0,28,0,115,0,0,0,0,0,0,0,172,0,0,0,0,10,0,18,0,0,29.5,0,0,0,0,0,3330,0,0,0,757,Leicester,Brighton,Tottenham,Burnley,Watford,5.2,5.6,5.8,4.6,5.5,6.4,4.6,5.4,5.3,5.8,4.3,4.4,5.9,5.2,5.3,6.4,4.6,5.6,5.5,5.2,4.5,4.9,6.4,5.5,4.3,5.6,5.5,5.0,6.1,4.4,5.3,6.3,5.6,5.5,4.9,6.1,4.6,6.4,83.4
Troy,Deeney,FWD,WAT,6000000,0,73,1.92105263157895,3.20175438596491e-07,1.2166666666666699e-05,0,0,1,30,0,0,0,5,0,0,0,0,0,73,0,0,2,0,7,0,6,0,2,1.1,0,0,0,0,0,1836,0,0,1,241,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,1.7,1.2,1.6,1.4,1.3,2.4,1.1,1.8,2.4,1.7,1.3,1.3,1.3,1.3,1.4,1.3,2.7,1.3,1.2,1.6,1.4,1.3,1.6,1.0,1.4,1.6,2.4,1.0,1.7,1.0,1.7,1.0,2.7,1.4,1.3,2.7,1.0,1.6,125.3
Jermain,Defoe,FWD,BOU,6000000,0,60,4.34017747806316e-27,7.233629130105259e-34,1e-05,0,0,1,21,0,0,0,4,0,0,0,0,0,60,0,0,0,0,5,0,2,0,2,0.9,0,0,0,0,0,1075,0,0,0,191,Cardiff City,West Ham,Everton,Chelsea,Leicester,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9
Steven,Defour,MID,BUR,5500000,0,62,1.6315789473684201,2.9665071770334895e-07,1.1272727272727301e-05,0,0,6,17,0,0,0,1,0,0,0,0,0,62,0,0,0,0,0,0,12,0,1,0.0,0,0,0,0,0,1998,0,0,0,353,Southampton,Watford,Fulham,Man Utd,Wolverhampton,0.0,1.4,2.0,0.9,2.0,1.2,2.0,1.3,0.8,0.9,1.0,1.1,1.1,0.9,0.8,1.1,0.8,0.8,1.1,1.3,1.0,2.3,1.1,0.8,1.3,0.8,0.8,0.8,1.2,0.8,1.4,2.3,0.9,2.3,0.8,0.8,0.9,1.1,78.4
Fabian,Delph,DEF,MCI,5500000,0,55,1.4473684210526299,2.6315789473684203e-07,1e-05,0,0,2,17,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,6,0,2,0.4,0,0,0,0,0,1740,0,0,0,398,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.7,0.9,1.8,0.9,2.1,1.8,1.3,0.7,1.0,0.8,1.1,1.0,0.7,0.9,1.0,0.9,1.1,1.1,0.7,0.9,1.0,2.1,0.7,0.7,0.9,1.2,0.8,0.9,0.7,1.2,0.7,1.8,2.1,0.8,1.0,0.7,0.9,1.0,69.4
Mousa,Dembele,MID,TOT,5000000,0,52,3.7614871476547395e-27,7.52297429530947e-34,1.04e-05,0,0,6,22,0,0,0,0,0,0,0,0,0,52,0,0,0,0,3,0,7,0,0,1.3,0,0,0,0,0,1875,0,0,0,358,Newcastle,Fulham,Man Utd,Watford,Liverpool,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5
Laurent,Depoitre,FWD,HUD,5500000,0,94,2.47368421052632,4.49760765550239e-07,1.70909090909091e-05,0,0,1,34,0,0,0,6,0,0,0,0,0,94,0,0,0,0,14,0,4,0,2,1.8,0,0,0,0,0,1807,0,0,0,283,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,1.8,1.6,3.5,1.9,2.4,2.0,2.1,1.8,2.0,1.9,3.5,2.4,3.1,2.5,2.1,1.7,2.4,2.5,1.5,3.1,2.3,3.1,2.1,2.4,1.4,2.1,1.9,3.5,2.0,2.6,1.9,1.9,2.5,1.6,2.4,1.6,1.9,2.0,99.6
Gerard,Deulofeu,MID,WAT,5500000,0,25,9.042036412631579e-27,1.64400662047847e-33,4.54545454545455e-06,0,0,0,3,0,0,0,1,0,0,0,0,0,25,0,0,0,0,3,0,2,0,1,1.3,0,0,0,0,0,433,0,0,0,87,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8
Fousseni,Diabate,MID,LEI,5000000,0,21,1.5190621173221099e-27,3.0381242346442097e-34,4.2000000000000004e-06,0,0,1,12,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,579,0,0,0,72,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7
Adama,Diakhaby,MID,HUD,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed,Diame,MID,NEW,5000000,0,70,1.8421052631578898,3.6842105263157896e-07,1.4000000000000001e-05,0,0,3,27,0,0,0,2,0,0,0,0,0,70,0,0,0,0,3,0,6,0,0,0.1,0,0,0,0,0,2034,0,0,0,340,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,1.0,2.3,1.1,0.9,1.3,1.2,1.7,0.9,1.3,1.2,1.7,1.5,1.1,1.6,1.0,2.6,1.2,2.6,0.9,1.3,1.1,0.9,2.6,0.9,0.9,2.3,1.5,1.5,1.2,1.4,1.1,1.0,1.5,1.3,1.6,1.0,1.0,2.3,85.3
Brahim,Diaz,MID,MCI,5000000,0,5,3.6168145650526294e-28,7.233629130105258e-35,1e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,50,0,0,0,14,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
Eric,Dier,MID,TOT,5000000,0,85,2.23684210526316,4.4736842105263204e-07,1.7e-05,0,0,4,30,0,0,0,0,0,0,0,0,0,85,0,0,0,0,2,0,15,0,2,2.1,0,0,0,0,0,2822,0,0,0,477,Newcastle,Fulham,Man Utd,Watford,Liverpool,1.4,3.2,1.1,1.8,1.4,1.4,1.7,3.2,1.7,1.1,2.8,1.6,1.6,1.4,2.1,1.8,2.0,1.5,2.0,3.2,2.8,1.5,2.8,2.2,1.8,2.2,1.6,1.2,1.8,1.7,2.0,1.1,1.8,2.1,1.1,2.2,1.6,1.9,118.6
Lucas,Digne,DEF,EVE,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issa,Diop,DEF,WHU,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Doherty,DEF,WOL,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye,Doucoure,MID,WAT,6000000,0,136,3.5789473684210495,5.96491228070175e-07,2.2666666666666698e-05,0,0,10,63,0,0,0,7,0,0,0,0,0,136,0,0,0,0,16,0,9,0,4,3.0,0,0,0,0,0,3324,0,0,0,679,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,0.0,3.3,4.1,3.1,3.1,4.4,3.1,4.0,4.4,4.2,3.0,3.5,2.9,3.7,2.4,3.1,5.1,3.6,3.3,3.8,3.3,3.4,4.0,2.4,3.0,3.8,4.4,2.3,4.4,1.8,4.2,2.5,5.1,3.8,3.5,5.1,2.6,4.3,199.7
Barry,Douglas,DEF,WOL,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Drinkwater,MID,CHE,5000000,0,24,1.73607099122526e-27,3.47214198245053e-34,4.8e-06,0,0,0,7,0,0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,1,0,0,0.2,0,0,0,0,0,520,0,0,0,117,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7
