FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Simon,Mignolet,GLK,LIV,4900000,0,67,3.5,7.142857142857141e-07,1.3673469387755099e-05,0,90430,3,24,0,36,0,0,0,13.7,5228,-1,0,67,1,0.4,0,2.2,0,0,7,0,0,1.4,61112,0,0,1,0,1710,1357,0,0,329,Swansea,Huddersfield,Tottenham,Southampton,West Ham,3.1,3.1,3.9,3.6,4.8,3.7,2.7,4.3,4.2,2.4,3.7,3.3,4.3,3.6,4.9,28.0
Luka,Milivojevic,MID,CRY,4600000,3,64,3.0,6.52173913043478e-07,1.39130434782609e-05,0,104162,5,30,0,0,0,4,0,13.9,11844,-4,0,64,4,1.0,1,4.6,8,0,4,0,0,2.2,157875,0,0,0,0,1729,35495,0,0,290,Arsenal,West Ham,Newcastle,Everton,Tottenham,1.7,2.0,3.1,2.5,2.5,2.4,1.9,2.2,2.3,2.4,3.1,2.3,2.8,2.2,3.4,92.9
James,Milner,DEF,LIV,6100000,-1,38,1.6521739130434798,2.70848182466144e-07,6.2295081967213094e-06,0,271690,2,18,0,0,0,0,0,6.2,2253,-4,0,38,4,0.2,0,1.2,3,0,2,0,2,2.1,39795,0,0,0,1,935,467,0,0,228,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.9,0.9,1.2,1.1,1.7,1.1,0.8,1.4,1.9,0.8,1.1,1.0,1.4,1.1,1.7,76.4
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,17027,1,4,0,0,0,0,0,0.0,136,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2407,0,0,0,0,135,26,0,0,17,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,114914,1,8,0,0,0,0,0,0.8,1202,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8917,0,0,0,0,135,1,0,0,19,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,0.43478260869565205,9.250693802035151e-08,2.12765957446809e-06,0,150121,0,0,0,0,0,1,0,2.1,1218,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.7,48437,0,0,0,0,89,313,0,0,37,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.6
Henrikh,Mkhitaryan,MID,MUN,7600000,0,57,2.47826086956522,3.26086956521739e-07,7.499999999999999e-06,0,1809175,2,4,0,0,0,1,0,7.5,6782,-4,0,57,4,0.1,0,0.8,4,0,9,0,5,5.9,1582552,0,0,0,1,920,695,0,0,227,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,1.5,1.2,2.8,1.8,2.0,1.4,1.7,1.4,2.6,1.2,2.6,1.7,2.4,1.3,1.9,84.4
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,584,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,715,0,0,0,0,0,8,0,0,0,Chelsea,Southampton,West Ham,Stoke,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,0,85,4.5,8.035714285714291e-07,1.5178571428571398e-05,0,1031034,3,21,0,0,0,2,0,15.2,27994,1,0,85,-1,0.0,0,0.2,10,0,9,0,0,4.4,945381,0,0,0,1,1665,931,0,0,449,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.0,3.9,5.5,3.8,5.3,4.6,6.3,3.5,6.4,6.1,4.0,6.8,3.5,6.3,3.9,73.4
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3004,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,248,0,0,0,0,0,2,0,0,0,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5400000,5,82,3.6,6.66666666666667e-07,1.51851851851852e-05,0,758009,2,36,0,0,0,4,0,15.2,23149,-1,0,82,1,0.5,0,2.8,6,0,7,0,2,6.6,940291,0,0,0,2,1978,12710,0,0,400,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,2.7,3.3,1.8,4.4,2.7,2.1,4.5,4.0,3.1,2.3,3.6,2.3,4.8,1.8,4.3,136.7
Alvaro,Morata,FWD,CHE,10400000,1,97,4.8,4.615384615384621e-07,9.32692307692308e-06,0,3732636,5,8,0,0,0,10,0,9.2,319920,4,1,97,-4,0.2,0,2.2,13,0,11,0,4,11.1,3769816,0,0,0,2,1514,6835,-1,0,300,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,6.6,5.9,6.5,4.2,4.9,6.4,4.8,5.7,6.3,5.8,6.8,5.5,5.6,5.6,174.5
Alberto,Moreno,DEF,LIV,4400000,0,44,1.91304347826087,4.3478260869565203e-07,1e-05,0,383043,0,17,0,0,0,0,0,10.0,3554,-1,0,44,1,0.0,0,0.0,3,0,5,0,1,1.3,334568,0,0,0,0,1080,635,0,0,287,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.0,1.1,1.5,1.4,2.1,1.4,1.0,1.8,2.3,1.0,1.4,1.2,1.8,1.4,2.2,53.7
Wes,Morgan,DEF,LEI,4500000,0,45,2.0,4.44444444444444e-07,1e-05,0,218140,3,32,0,0,0,0,0,10.0,16339,0,0,45,0,0.1,0,0.6,1,0,4,0,0,2.0,141396,0,0,0,0,1917,105,0,0,271,Watford,Everton,Swansea,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,1.5,1.4,1.9,1.5,1.5,1.4,1.8,2.4,2.2,1.2,53.7
James,Morrison,MID,WBA,5400000,0,13,0.565217391304348,1.04669887278583e-07,2.40740740740741e-06,0,3112,0,1,0,0,0,1,0,2.4,22,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2621,0,0,0,0,205,10,0,0,35,Everton,Man City,Southampton,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.5
Victor,Moses,DEF,CHE,6400000,6,62,2.6956521739130404,4.2119565217391295e-07,9.6875e-06,0,83415,1,5,0,0,0,0,0,9.7,3655,-1,0,62,1,0.6,0,4.0,2,0,7,0,2,1.2,89473,0,0,0,1,1152,4384,0,0,241,Brighton,Bournemouth,Watford,West Brom,Man Utd,2.5,2.5,2.8,3.1,1.8,1.9,3.9,2.3,2.6,3.4,2.5,3.1,2.1,2.6,2.1,58.1
Steve,Mounie,FWD,HUD,5700000,0,44,2.9,5.08771929824561e-07,7.719298245614039e-06,0,341322,2,18,0,0,0,4,0,7.7,4172,-3,0,44,3,0.2,0,1.0,6,0,4,0,0,0.9,308550,0,0,0,1,853,684,0,0,140,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,2.8,2.8,1.6,3.5,2.0,1.8,3.1,3.4,2.3,2.0,3.2,1.4,3.5,1.9,3.2,60.3
Lys,Mousset,FWD,BOU,4900000,1,11,0.4782608695652171,9.760425909494231e-08,2.24489795918367e-06,0,9617,0,4,0,0,0,0,0,2.2,306,-1,0,11,1,0.2,0,0.8,0,0,1,0,0,0.1,7715,0,0,0,0,181,491,0,0,23,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.5
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,1905,0,0,0,0,0,0,0,0.0,220,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4902,0,0,0,0,0,328,0,0,0,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4549,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,84,0,0,0,0,0,3,0,0,0,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,20696,0,0,0,0,0,0,0,0.0,612,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,6557,0,0,0,0,0,251,0,0,0,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,0,28,1.2173913043478302,2.43478260869565e-07,5.6e-06,0,10673,0,17,0,0,0,0,0,5.6,278,-5,0,28,5,0.4,0,2.0,0,0,1,0,1,0.1,2253,0,0,0,0,730,44,0,0,92,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.8,0.6,0.6,31.6
Jamie,Murphy,MID,BHA,4700000,0,6,0.260869565217391,5.550416281221089e-08,1.27659574468085e-06,0,4330,0,4,0,0,0,0,0,1.3,82,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1876,0,0,0,0,166,48,0,0,25,Chelsea,Southampton,West Ham,Stoke,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Glenn,Murray,FWD,BHA,5700000,2,61,2.9,5.08771929824561e-07,1.07017543859649e-05,0,322325,5,20,0,0,0,6,0,10.7,22789,-3,0,61,3,0.5,1,2.8,9,0,6,0,0,2.3,402647,0,0,0,1,1233,6560,0,0,167,Chelsea,Southampton,West Ham,Stoke,Swansea,2.4,2.5,3.3,2.8,3.1,3.2,2.1,2.0,3.3,3.6,2.1,2.9,1.9,3.0,1.7,78.6
Ahmed,Musa,MID,LEI,6200000,0,0,0.0,0.0,0.0,0,27309,0,0,0,0,0,0,0,0.0,208,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.4,4142,0,0,0,0,0,72,0,0,0,Watford,Everton,Swansea,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,2,0.0869565217391304,1.81159420289855e-08,4.1666666666666704e-07,0,4239,0,0,0,0,0,0,0,0.4,25,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.0,1571,0,0,0,0,26,13,0,0,-2,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Shkodran,Mustafi,DEF,ARS,5500000,1,65,2.82608695652174,5.13833992094862e-07,1.18181818181818e-05,0,310775,2,12,0,0,0,2,0,11.8,16662,0,-1,65,0,0.4,0,2.2,6,0,7,0,0,3.4,369794,0,0,0,1,1139,11332,1,0,335,Crystal Palace,Swansea,Everton,Tottenham,Man City,4.2,1.8,2.8,1.8,2.7,2.3,3.4,1.6,3.4,3.2,1.9,3.8,1.6,3.3,1.8,63.5
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,538,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,601,0,0,0,0,0,23,0,0,0,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0434782608695652,1.08695652173913e-08,2.5e-07,0,99555,1,1,0,2,0,0,0,0.3,4951,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.7,95718,0,0,0,0,90,5933,0,0,7,Everton,Man City,Southampton,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,1,26,1.1304347826087,2.40518038852914e-07,5.5319148936170195e-06,0,3995,0,11,0,0,0,1,0,5.5,192,-3,0,26,3,0.6,0,2.6,3,0,1,0,0,0.0,2359,0,0,0,1,497,83,0,0,75,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,33.4
Kyle,Naughton,DEF,SWA,4500000,0,64,3.0,6.66666666666667e-07,1.4222222222222198e-05,0,474584,1,32,0,0,0,0,0,14.2,12642,0,0,64,0,0.2,0,0.8,8,0,6,0,1,2.8,498165,0,0,0,2,1876,3204,0,0,381,Liverpool,Arsenal,Leicester,Burnley,Brighton,2.9,3.3,2.3,3.2,3.1,3.8,2.6,3.1,2.3,2.8,2.6,2.5,3.4,2.4,3.3,70.6
Wilfred,Ndidi,MID,LEI,4900000,3,57,2.5,5.102040816326529e-07,1.16326530612245e-05,0,45310,3,32,0,0,0,0,0,11.6,1346,-1,0,57,1,0.4,0,2.2,2,0,6,0,3,0.5,38767,0,0,0,0,2040,1831,0,1,308,Watford,Everton,Swansea,Man City,Stoke,1.8,2.0,2.5,1.2,2.2,2.4,1.7,2.4,1.4,2.3,1.7,2.1,1.5,2.3,1.3,78.7
Reiss,Nelson,MID,ARS,4800000,0,0,0.0,0.0,0.0,0,2994,0,0,0,0,0,0,0,0.0,41,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1371,0,0,0,0,0,51,0,0,0,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien,Ngoy,FWD,STK,4500000,0,1,0.0434782608695652,9.66183574879227e-09,2.22222222222222e-07,0,35460,0,2,0,0,0,0,0,0.2,3261,0,0,1,0,0.0,0,0.2,0,0,0,0,0,0.6,65374,0,0,0,0,19,8421,0,0,4,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4700000,0,47,2.0434782608695703,4.3478260869565203e-07,1e-05,0,510772,2,12,0,0,0,5,0,10.0,27324,-3,0,47,3,0.3,0,1.4,8,0,0,0,2,4.2,707238,0,0,0,2,567,30946,0,0,146,West Brom,Leicester,Arsenal,Crystal Palace,Watford,2.0,1.9,1.0,2.0,1.5,1.1,2.1,1.7,1.5,1.6,1.4,1.8,1.2,1.9,1.2,62.7
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,2044,0,0,0,0,0,0,0,0.0,176,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2560,0,0,0,0,0,254,0,0,0,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,BUR,5400000,1,2,0.0869565217391304,1.61030595813205e-08,3.7037037037037e-07,0,1388,0,0,0,0,0,0,0,0.4,234,-1,0,2,1,0.0,0,0.2,0,0,0,0,0,0.0,1581,0,0,0,0,28,203,0,0,6,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Mark,Noble,MID,WHU,5300000,8,37,1.6086956521739098,3.0352748154224803e-07,6.9811320754716995e-06,0,14823,3,18,0,0,0,2,0,7.0,247,-2,0,37,2,0.4,0,2.0,1,0,3,0,0,0.1,6879,0,0,0,0,1050,1176,0,0,212,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,1.3,1.1,0.8,0.9,0.8,1.1,1.1,0.9,1.0,0.8,1.1,0.8,0.8,0.8,1.4,46.0
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1581,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,59,0,0,0,0,0,0,0,0,0,Newcastle,West Brom,Burnley,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,26692,0,0,0,0,0,0,0,0.0,858,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.9,13704,0,0,0,0,0,327,0,0,0,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,473,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,107,0,0,0,0,0,3,0,0,0,Chelsea,Southampton,West Ham,Stoke,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4800000,1,47,2.6,5.41666666666667e-07,9.79166666666667e-06,0,177289,4,21,0,0,0,0,0,9.8,1886,-2,0,47,2,0.1,0,0.6,6,0,4,0,1,1.2,175209,0,0,0,0,1330,145,0,0,249,Everton,Man City,Southampton,Chelsea,Huddersfield,1.4,1.7,2.7,2.2,3.1,2.5,2.3,1.6,2.8,2.3,1.6,2.6,1.8,2.6,3.0,49.3
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1672,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1861,0,0,0,0,0,44,0,0,0,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro,Obiang,MID,WHU,4400000,2,51,2.7,6.13636363636364e-07,1.1590909090909101e-05,0,170913,3,28,0,0,0,2,0,11.6,8533,-1,0,51,1,0.7,0,3.2,6,0,5,0,0,1.7,209846,0,0,0,1,1468,21894,0,0,256,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,2.8,2.5,1.6,2.2,1.4,2.4,2.5,2.1,2.4,1.6,2.5,1.4,1.6,1.7,3.1,56.7
Angelo,Ogbonna,DEF,WHU,4500000,2,42,2.3,5.11111111111111e-07,9.33333333333333e-06,0,163661,2,37,0,0,0,1,0,9.3,18488,0,0,42,0,0.3,0,1.4,4,0,3,0,0,6.1,438368,0,0,0,1,1620,15888,0,0,295,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,2.0,3.4,1.8,2.4,1.5,1.5,2.3,2.2,2.3,1.8,2.4,1.3,1.8,1.3,1.9,57.4
Stefano,Okaka,FWD,WAT,5300000,1,14,0.608695652173913,1.1484823625922899e-07,2.64150943396226e-06,0,62708,0,4,0,0,0,1,0,2.6,490,-2,0,14,2,0.2,0,1.0,1,0,1,0,0,0.3,48114,0,0,0,0,222,345,0,0,43,Leicester,Stoke,Chelsea,West Ham,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.5
Shinji,Okazaki,FWD,LEI,5500000,1,65,3.3,6e-07,1.18181818181818e-05,0,623326,2,13,0,0,0,6,0,11.8,25714,0,0,65,0,0.3,0,1.4,7,0,4,0,2,5.4,754941,0,0,0,1,991,31203,0,0,243,Watford,Everton,Swansea,Man City,Stoke,3.6,2.9,3.5,2.7,4.4,4.0,2.8,3.6,2.8,3.6,2.7,3.7,2.9,3.8,2.5,91.5
Martin,Olsson,DEF,SWA,5000000,2,58,2.8,5.6e-07,1.1599999999999999e-05,0,24008,3,31,0,0,0,0,0,11.6,554,0,0,58,0,0.2,0,1.0,0,0,7,0,1,0.2,18941,0,0,0,0,1886,106,0,0,296,Liverpool,Arsenal,Leicester,Burnley,Brighton,2.6,3.0,2.1,2.9,2.8,3.4,2.3,2.8,2.1,2.5,2.3,2.2,3.1,2.2,3.0,48.1
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21799,0,1,0,0,0,0,0,0.1,47,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1135,0,0,0,0,9,3,0,0,3,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4300000,1,45,2.1,4.88372093023256e-07,1.0465116279069802e-05,0,249796,6,31,0,0,0,1,0,10.5,6428,-2,0,45,2,0.4,0,1.6,0,0,5,0,0,2.2,141388,0,0,0,0,1799,3425,0,0,312,Tottenham,Brighton,West Brom,Liverpool,Burnley,1.2,1.7,1.4,1.2,1.4,1.6,1.6,1.8,1.3,1.0,1.4,1.3,1.8,1.6,1.0,74.4
David,Ospina,GLK,ARS,4800000,0,0,0.0,0.0,0.0,0,8107,0,0,0,0,0,0,0,0.0,120,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1580,0,0,0,0,0,40,0,0,0,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,6500000,-1,111,5.0,7.69230769230769e-07,1.70769230769231e-05,0,1042992,7,17,0,0,0,4,0,17.1,63982,10,0,111,-10,0.7,0,4.8,16,0,10,0,0,32.8,2403929,1,0,0,4,1960,42561,0,0,507,Newcastle,West Brom,Burnley,Leicester,Arsenal,5.8,7.0,6.1,5.7,5.1,6.9,6.2,7.3,4.6,6.2,5.5,5.6,6.3,7.0,6.3,101.8
Mesut,Ozil,MID,ARS,9300000,0,81,4.5,4.83870967741936e-07,8.709677419354841e-06,0,277886,3,26,0,0,0,4,0,8.7,17279,-2,0,81,2,0.2,0,2.0,10,0,5,0,5,2.0,223208,0,0,0,2,1460,675,0,0,358,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.0,4.7,6.5,2.9,3.9,3.2,5.0,3.4,5.7,5.4,4.2,5.8,2.5,5.6,3.7,180.2
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,4306,0,0,0,0,0,0,0,0.0,253,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,11518,0,0,0,0,0,272,0,0,0,Everton,Man City,Southampton,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,0.17391304347826098,3.28137817883511e-08,7.54716981132075e-07,0,4582,2,2,0,0,0,0,0,0.8,48,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1042,0,0,0,0,168,20,0,0,9,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5057,0,0,0,0,0,0,0,0.0,48,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,281,0,0,0,0,0,3,0,0,0,Leicester,Stoke,Chelsea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,499,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,112,0,0,0,0,0,1,0,0,0,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,1,62,2.6956521739130404,3.50084697910785e-07,8.051948051948049e-06,0,297271,1,5,0,0,0,4,0,8.1,6057,-3,0,62,3,0.3,0,2.2,2,0,7,0,2,1.1,190969,0,0,0,1,972,417,0,0,188,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,2.7,2.0,2.8,1.3,1.3,2.4,1.9,2.0,2.5,2.0,3.0,2.5,1.9,2.2,90.7
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,4769,0,0,0,0,0,0,0,0.0,79,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1374,0,0,0,0,0,16,0,0,0,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3895,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,211,0,0,0,0,0,0,0,0,0,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,1,29,1.26086956521739,2.1739130434782601e-07,5e-06,0,12207,2,17,0,0,0,1,0,5.0,128,-2,0,29,2,0.2,0,1.0,0,0,0,0,1,0.1,3965,0,0,0,0,704,64,0,0,117,Leicester,Stoke,Chelsea,West Ham,Everton,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,43.2
