FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rolando,Aarons,MID,NEW,4300000,0,5,0.22727272727272702,5.28541226215645e-08,1.16279069767442e-06,0,17841,0,2,0,0,0,0,0,1.2,600,-2,0,5,2,0.1,0,0.4,0,0,0,0,0,0.2,11577,0,0,0,0,136,166,0,0,19,Swansea,Man City,Burnley,Crystal Palace,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Tammy,Abraham,FWD,SWA,5600000,0,64,3.2,5.714285714285711e-07,1.14285714285714e-05,0,1198771,0,25,0,0,0,4,0,11.4,73018,1,0,64,-1,0.2,0,1.2,8,0,4,0,2,5.2,1292663,0,0,0,1,1390,2355,0,0,184,Newcastle,Liverpool,Arsenal,Leicester,Burnley,0.0,2.9,3.3,3.2,2.9,2.8,3.5,2.7,3.4,2.4,3.1,3.5,2.8,2.5,3.3,4.0,83.4
Charlie,Adam,MID,STK,4700000,2,8,0.36363636363636404,7.73694390715667e-08,1.7021276595744699e-06,0,6742,0,7,0,0,0,0,0,1.7,140,-3,0,8,3,0.3,0,1.2,0,0,0,0,0,0.1,2611,0,0,0,0,219,120,0,0,52,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.2
,Adam Smith,DEF,BOU,4800000,6,39,1.9,3.9583333333333297e-07,8.125e-06,0,39933,5,29,0,0,0,0,0,8.1,773,-2,0,39,2,0.5,0,2.4,3,0,2,0,2,0.4,6937,0,0,0,0,1586,1128,0,0,292,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,1.7,1.5,1.4,1.7,1.1,1.4,1.0,1.5,1.8,1.7,2.7,1.1,1.5,1.4,1.3,1.4,67.0
Oluwatosin,Adarabioyo,DEF,MCI,4000000,0,0,0.0,0.0,0.0,0,437,0,0,0,0,0,0,0,0.0,234,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1058,0,0,0,0,0,491,0,0,0,Liverpool,Newcastle,West Brom,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Adrian,GLK,WHU,4300000,6,31,1.40909090909091,3.276955602537e-07,7.209302325581401e-06,0,45808,2,10,0,28,0,0,0,7.2,11738,-2,0,31,2,0.7,0,3.2,1,0,3,0,0,3.3,197919,0,0,0,0,720,44111,0,0,156,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.7,0.9,2.0,0.8,1.2,0.7,0.7,1.1,1.0,1.0,0.8,1.1,0.7,0.8,0.7,0.8,18.5
Ibrahim,Afellay,MID,STK,4800000,0,6,0.272727272727273,5.68181818181818e-08,1.25e-06,0,1557,1,9,0,0,0,0,0,1.3,70,-2,0,6,2,0.1,0,0.4,0,0,0,0,0,0.0,1108,0,0,0,0,162,46,0,0,29,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Benik,Afobe,FWD,BOU,5700000,2,23,1.04545454545455,1.8341307814992e-07,4.03508771929825e-06,0,31793,0,12,0,0,0,0,0,4.0,429,-3,0,23,3,0.2,0,1.0,0,0,0,0,1,0.2,6825,0,0,0,0,533,268,0,0,71,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,0.6,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.6,0.5,31.2
Sergio,Aguero,FWD,MCI,11700000,6,111,6.5,5.55555555555556e-07,9.48717948717949e-06,0,2718880,1,5,0,0,0,13,0,9.5,104519,2,-1,111,-2,0.4,0,5.2,16,0,10,0,4,22.7,3273764,0,0,0,2,1331,189698,1,0,455,Liverpool,Newcastle,West Brom,Burnley,Leicester,7.3,8.6,9.1,8.0,9.0,6.8,7.2,8.5,9.3,8.3,8.4,7.7,8.6,8.0,9.6,8.7,191.3
Nathan,Ake,DEF,BOU,4900000,1,59,2.7,5.510204081632651e-07,1.20408163265306e-05,0,324569,3,32,0,0,0,1,0,12.0,13635,-1,0,59,1,0.4,0,2.2,5,0,4,0,1,4.0,143516,0,0,0,0,1912,6307,0,0,364,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,2.9,2.5,2.4,2.9,2.0,2.5,1.8,2.6,3.0,2.9,3.8,2.0,2.6,2.4,2.4,2.4,69.2
Marc,Albrighton,MID,LEI,5500000,13,79,3.6,6.54545454545455e-07,1.4363636363636402e-05,0,211138,3,25,0,0,0,2,0,14.4,20055,0,0,79,0,1.1,0,5.8,11,0,4,0,6,2.9,264948,0,0,0,2,1567,67459,0,0,315,Chelsea,Watford,Everton,Swansea,Man City,2.6,3.3,3.5,4.3,2.1,3.7,4.1,3.2,4.0,2.7,3.9,3.1,3.7,2.9,4.1,2.5,101.8
Toby,Alderweireld,DEF,TOT,5800000,0,38,1.72727272727273,2.97805642633229e-07,6.55172413793103e-06,0,639713,3,7,0,0,0,0,0,6.6,6709,-2,0,38,2,0.0,0,0.0,3,0,5,0,0,4.8,160741,0,0,0,0,900,123,0,0,200,Everton,Southampton,Man Utd,Liverpool,Arsenal,0.0,0.0,0.0,1.0,1.5,2.1,1.6,0.9,1.2,1.2,1.2,1.0,1.2,1.5,1.1,1.1,27.7
Trent,Alexander-Arnold,DEF,LIV,4200000,5,36,1.6363636363636398,3.8961038961039e-07,8.571428571428571e-06,0,214183,2,10,0,0,0,1,0,8.6,21234,-3,0,36,3,0.9,0,3.8,4,0,3,0,1,2.8,232644,0,0,0,1,709,54070,0,0,177,Man City,Swansea,Huddersfield,Tottenham,Southampton,1.0,0.9,0.8,1.2,1.0,1.7,1.1,0.8,1.4,2.0,0.8,1.1,1.0,1.4,1.0,1.7,46.9
Joe,Allen,MID,STK,5100000,1,61,3.0,5.882352941176471e-07,1.19607843137255e-05,0,184259,5,35,0,0,0,1,0,12.0,7901,-4,0,61,4,0.8,0,4.2,7,0,2,0,4,1.5,55920,0,0,0,1,1782,4357,0,0,316,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,1.6,3.5,2.4,2.6,2.9,2.2,2.5,1.7,3.5,1.8,2.4,2.3,2.7,1.7,2.7,3.0,95.2
Bamidele,Alli,MID,TOT,9000000,10,102,4.9,5.44444444444444e-07,1.1333333333333302e-05,0,1861197,3,19,0,0,0,5,0,11.3,77410,-5,0,102,5,0.8,0,6.8,7,0,8,0,8,15.4,946169,0,0,0,2,1744,70407,0,0,320,Everton,Southampton,Man Utd,Liverpool,Arsenal,6.8,5.2,5.0,3.8,6.1,4.7,6.9,5.5,6.0,4.3,4.9,3.9,4.4,5.2,5.1,5.7,157.4
Marcos,Alonso,DEF,CHE,7300000,7,123,5.6,7.67123287671233e-07,1.68493150684932e-05,0,934733,5,16,0,0,0,6,0,17.1,30608,3,-1,123,-3,1.3,0,9.4,11,0,10,0,1,25.4,1378656,0,0,0,4,1889,173547,1,0,464,Leicester,Brighton,Bournemouth,Watford,West Brom,6.9,6.6,7.2,7.3,8.2,5.7,6.0,8.0,6.9,7.5,8.3,7.0,8.3,6.3,7.5,6.5,147.0
Daniel,Amartey,MID,LEI,4300000,3,4,0.18181818181818202,4.22832980972516e-08,9.30232558139535e-07,0,18009,0,5,0,0,0,0,0,0.9,685,-2,0,4,2,0.1,0,0.6,0,0,1,0,0,0.2,13653,0,0,0,0,214,658,0,1,19,Chelsea,Watford,Everton,Swansea,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Ethan,Ampadu,MID,CHE,4500000,0,1,0.0454545454545455,1.01010101010101e-08,2.22222222222222e-07,0,459,0,1,0,0,0,0,0,0.2,30,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,555,0,0,0,0,10,32,0,0,6,Leicester,Brighton,Bournemouth,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Nordin,Amrabat,MID,WAT,5000000,0,6,2.0,4e-07,1.2e-06,0,7591,0,3,0,0,0,0,0,1.2,26,0,0,6,0,0.0,0,0.0,0,0,1,0,0,0.0,3623,0,0,0,0,198,1,0,0,11,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Keshi,Anderson,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,45574,0,0,0,0,0,0,0,0.0,1603,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,56502,0,0,0,0,0,1393,0,0,0,Burnley,Arsenal,West Ham,Newcastle,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michail,Antonio,MID,WHU,7400000,0,40,1.8181818181818201,2.45700245700246e-07,5.40540540540541e-06,0,81844,1,16,0,0,0,1,0,5.4,899,-1,0,40,1,0.1,0,0.8,1,0,6,0,1,0.2,78002,0,0,0,0,1061,153,0,0,94,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.0,1.6,1.3,0.9,1.1,0.9,1.2,1.3,1.1,1.3,0.9,1.4,0.9,0.9,0.9,1.7,61.7
Scott,Arfield,MID,BUR,4900000,2,52,2.3636363636363598,4.823747680890541e-07,1.0612244897959199e-05,0,31982,3,13,0,0,0,2,0,10.6,6544,-1,0,52,1,0.6,0,3.0,6,0,6,0,2,0.4,47091,0,0,0,2,1175,4483,0,0,159,Crystal Palace,Man Utd,Newcastle,Man City,Swansea,0.0,1.5,1.9,1.2,2.1,1.9,2.4,1.6,1.7,1.7,1.7,1.8,1.6,2.0,1.2,2.2,56.6
Marko,Arnautovic,MID,WHU,6900000,5,59,3.5,5.07246376811594e-07,8.55072463768116e-06,0,255128,2,26,0,0,0,5,0,8.4,113764,-1,0,59,1,1.0,0,7.2,4,0,3,0,1,7.8,594990,0,0,0,1,1095,56613,0,1,182,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,2.7,4.1,3.7,2.3,3.3,1.9,3.5,3.7,3.2,3.7,2.3,3.7,2.1,2.4,2.5,4.5,100.5
Harry,Arter,MID,BOU,4700000,2,27,2.1,4.4680851063829794e-07,5.74468085106383e-06,0,38493,4,13,0,0,0,1,0,5.7,578,-3,0,27,3,0.1,0,0.6,0,0,3,0,0,0.4,12678,0,0,0,0,959,370,0,0,156,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,1.7,1.2,1.1,1.6,1.3,1.7,1.2,1.3,1.9,1.3,1.6,1.0,1.3,1.4,1.9,1.3,29.2
Christian,Atsu,MID,NEW,4800000,3,63,3.5,7.29166666666667e-07,1.3125e-05,0,452654,1,14,0,0,0,2,0,13.1,14051,-2,0,63,2,1.0,0,4.6,5,0,5,0,4,2.1,424339,0,0,0,1,1344,32075,0,0,193,Swansea,Man City,Burnley,Crystal Palace,Man Utd,3.9,2.2,3.3,2.9,2.8,3.5,2.3,3.4,2.6,4.3,2.9,3.6,3.6,3.9,3.2,3.1,87.2
Serge,Aurier,DEF,TOT,5900000,3,37,1.6818181818181799,2.8505392912172603e-07,6.27118644067797e-06,0,58979,0,9,0,0,0,1,0,6.3,7606,-1,0,37,1,0.4,0,2.4,6,0,3,0,0,0.8,87925,0,0,0,2,816,5760,0,1,163,Everton,Southampton,Man Utd,Liverpool,Arsenal,1.0,1.1,1.2,0.9,1.4,2.1,1.5,0.9,1.2,1.1,1.1,1.0,1.2,1.5,1.1,1.1,42.2
Charlie,Austin,FWD,SOU,6000000,0,53,2.40909090909091,4.0151515151515204e-07,8.833333333333329e-06,0,417875,1,10,0,0,0,6,0,8.8,28391,-5,1,53,5,0.3,0,1.8,9,0,1,0,0,1.1,398727,0,0,0,1,596,2390,-1,0,163,Watford,Tottenham,Brighton,West Brom,Liverpool,0.0,0.0,0.0,0.0,0.0,1.7,2.7,2.1,2.1,1.7,1.4,1.6,2.0,2.4,1.9,1.8,69.5
Andre,Ayew,MID,WHU,6800000,1,46,2.09090909090909,3.07486631016043e-07,6.764705882352941e-06,0,94421,2,25,0,0,0,3,0,6.8,2113,-2,0,46,2,0.2,1,1.6,2,0,1,0,2,1.0,46548,0,0,0,0,879,369,0,0,160,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,1.2,1.9,1.7,1.0,1.4,1.0,1.6,1.7,1.4,1.7,1.0,1.7,1.0,1.0,1.1,2.2,47.9
Jordan,Ayew,FWD,SWA,5000000,2,62,2.8,5.6e-07,1.24e-05,0,386089,0,30,0,0,0,3,0,12.4,34823,0,0,62,0,0.8,0,4.0,4,0,5,0,2,5.7,565712,0,0,0,0,1685,113490,0,0,208,Newcastle,Liverpool,Arsenal,Leicester,Burnley,2.6,2.3,2.7,2.6,2.4,2.3,2.9,2.2,2.8,2.0,2.5,2.9,2.2,2.0,2.7,3.4,92.6
Cesar,Azpilicueta,DEF,CHE,7000000,1,114,5.4,7.71428571428571e-07,1.62857142857143e-05,0,681565,1,16,0,0,0,1,0,16.3,59213,5,0,114,-5,0.9,0,6.4,15,0,10,0,6,23.0,1210607,1,0,0,3,1890,58232,0,0,549,Leicester,Brighton,Bournemouth,Watford,West Brom,6.5,6.3,6.8,7.0,7.8,5.4,5.7,7.7,6.5,7.1,8.0,6.6,8.0,5.9,7.2,6.2,97.7
Daniel,Bachmann,GLK,WAT,4000000,0,0,0.0,0.0,0.0,0,1466,0,0,0,0,0,0,0,0.0,755,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5222,0,0,0,0,0,2434,0,0,0,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric,Bailly,DEF,MUN,6000000,0,46,2.09090909090909,3.4848484848484803e-07,7.66666666666667e-06,0,859063,2,3,0,0,0,1,0,7.7,8786,0,0,46,0,0.0,0,0.0,3,0,6,0,0,5.8,580733,0,0,0,1,720,90,0,0,198,Stoke,Burnley,Tottenham,Huddersfield,Newcastle,0.0,0.0,0.0,0.0,0.0,2.2,2.5,1.9,1.6,1.7,1.2,2.2,1.2,2.1,1.6,2.1,28.3
Leighton,Baines,DEF,EVE,5600000,0,36,1.6363636363636398,2.92207792207792e-07,6.42857142857143e-06,0,421544,1,25,0,0,0,2,0,6.3,7118,-4,1,36,4,0.0,0,0.0,2,0,1,0,1,3.0,65114,0,0,0,1,1099,60,-1,0,189,Tottenham,West Brom,Leicester,Arsenal,Crystal Palace,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.7,1.0,1.0,1.3,0.9,1.2,0.8,1.3,1.1,51.0
Tiemoue,Bakayoko,MID,CHE,5000000,2,61,3.0,6e-07,1.22e-05,0,273824,2,12,0,0,0,2,0,12.2,16121,0,0,61,0,0.5,0,2.4,5,0,7,0,2,2.3,341191,0,0,0,1,1460,10061,0,0,273,Leicester,Brighton,Bournemouth,Watford,West Brom,2.8,1.9,3.2,2.3,3.3,1.5,1.5,2.8,2.3,2.4,3.2,2.4,3.6,2.9,2.3,2.6,89.6
Sam,Baldock,FWD,BHA,4900000,0,0,0.0,0.0,0.0,0,2102,0,0,0,0,0,0,0,0.0,162,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1653,0,0,0,0,0,213,0,0,0,West Brom,Chelsea,Southampton,West Ham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beni,Baningime,MID,EVE,4500000,0,5,0.22727272727272702,5.05050505050505e-08,1.11111111111111e-06,0,320,0,1,0,0,0,0,0,1.1,33,0,0,5,0,0.1,0,0.4,0,0,0,0,0,0.0,423,0,0,0,0,145,24,0,0,17,Tottenham,West Brom,Leicester,Arsenal,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Phil,Bardsley,DEF,BUR,4300000,1,28,1.27272727272727,2.95983086680761e-07,6.511627906976741e-06,0,18121,3,9,0,0,0,0,0,6.5,4826,-2,0,28,2,0.7,0,2.8,0,0,4,0,0,0.8,54067,0,0,0,0,810,20147,0,0,160,Crystal Palace,Man Utd,Newcastle,Man City,Swansea,1.4,0.8,0.7,0.6,0.6,0.8,0.6,0.8,0.9,0.7,0.9,0.6,0.7,1.1,0.6,0.7,30.8
Ross,Barkley,MID,CHE,7300000,0,0,0.0,0.0,0.0,0,10283,0,0,0,0,0,0,0,0.0,453,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1840,0,0,0,0,0,890,0,0,0,Leicester,Brighton,Bournemouth,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Barnes,FWD,BUR,5200000,2,38,1.8,3.46153846153846e-07,7.307692307692309e-06,0,66618,4,9,0,0,0,3,0,7.3,7506,-3,0,38,3,0.4,0,2.0,2,0,3,0,0,1.0,74490,0,0,0,0,896,16092,0,0,127,Crystal Palace,Man Utd,Newcastle,Man City,Swansea,1.2,1.3,1.3,1.1,1.3,1.4,1.5,1.0,1.0,1.2,1.4,1.5,1.6,1.5,0.9,1.5,62.5
Modou,Barrow,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,260,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,48,0,0,0,0,0,1,0,0,0,Newcastle,Liverpool,Arsenal,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gareth,Barry,MID,WBA,4500000,1,45,2.4,5.33333333333333e-07,1e-05,0,117031,3,24,0,0,0,1,0,10.0,2956,0,0,45,0,0.6,0,2.6,0,0,3,0,2,0.9,63754,0,0,0,0,1447,1204,0,0,231,Brighton,Everton,Man City,Southampton,Chelsea,2.2,1.8,1.2,2.0,1.2,2.7,1.6,2.0,1.7,2.0,2.4,1.2,1.7,1.8,1.7,1.4,70.5
Kyle,Bartley,DEF,SWA,4300000,0,3,0.136363636363636,3.17124735729387e-08,6.976744186046509e-07,0,5356,0,1,0,0,0,0,0,0.7,62,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,837,0,0,0,0,75,81,0,0,18,Newcastle,Liverpool,Arsenal,Leicester,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.9
Michy,Batshuayi,FWD,CHE,8100000,0,20,1.8,2.22222222222222e-07,2.46913580246914e-06,0,166877,0,7,0,0,0,2,0,2.5,1026,-4,0,20,4,0.1,0,0.6,3,0,0,0,0,0.6,109075,1,0,0,1,261,791,0,0,64,Leicester,Brighton,Bournemouth,Watford,West Brom,1.6,1.0,1.6,1.3,1.7,0.9,1.0,1.6,1.0,1.3,1.5,1.2,1.7,1.2,1.2,1.2,17.8
Moritz,Bauer,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,58,0,0,0,0,0,58,0,0,0,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Bednarek,DEF,SOU,4200000,0,0,0.0,0.0,0.0,0,8858,0,0,0,0,0,0,0,0.0,161,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1761,0,0,0,0,0,123,0,0,0,Watford,Tottenham,Brighton,West Brom,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asmir,Begovic,GLK,BOU,4500000,2,69,3.1,6.88888888888889e-07,1.53333333333333e-05,0,202454,2,34,0,63,0,0,0,15.3,12785,0,0,69,0,0.3,0,1.2,4,0,4,0,0,4.1,137363,0,0,1,3,1980,2726,0,0,365,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,3.6,3.1,3.0,3.5,2.5,3.0,2.2,3.2,3.7,3.6,4.4,2.5,3.2,3.0,2.9,3.0,45.7
Valon,Behrami,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,9828,0,0,0,0,0,0,0,0.0,77,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,632,0,0,0,0,0,4,0,0,0,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hector,Bellerin,DEF,ARS,6000000,8,85,3.9,6.5e-07,1.41666666666667e-05,0,592077,3,28,0,0,0,1,0,14.2,31618,0,0,85,0,0.7,0,4.4,6,0,9,0,2,12.5,523141,0,0,0,1,1980,120225,0,0,417,Bournemouth,Crystal Palace,Swansea,Everton,Tottenham,3.0,5.8,3.2,4.3,3.2,4.2,3.8,5.3,2.7,5.2,5.0,3.3,5.8,2.8,5.1,3.0,108.2
Yohan,Benalouane,DEF,LEI,4300000,0,0,0.0,0.0,0.0,0,3195,0,0,0,0,0,0,0,0.0,96,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1146,0,0,0,0,0,71,0,0,0,Chelsea,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Benteke,FWD,CRY,7600000,5,36,2.3,3.02631578947368e-07,4.73684210526316e-06,0,409323,5,19,0,0,0,1,0,4.7,6379,-4,0,36,4,0.5,1,4.0,3,0,4,0,2,2.3,80742,0,0,0,0,1298,19593,0,0,46,Burnley,Arsenal,West Ham,Newcastle,Everton,1.9,1.2,1.5,2.1,1.6,1.9,2.0,1.2,1.5,1.8,1.9,2.3,2.0,2.3,2.2,2.4,77.1
Saido,Berahino,FWD,STK,5600000,1,15,0.681818181818182,1.21753246753247e-07,2.67857142857143e-06,0,33306,0,9,0,0,0,0,0,2.7,482,-4,0,15,4,0.1,1,0.8,0,0,2,0,1,0.2,13430,0,0,0,0,383,245,0,0,30,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.2
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,228,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,35,0,0,0,0,0,2,0,0,0,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo Silva,MID,MCI,7400000,1,47,2.13636363636364,2.88697788697789e-07,6.351351351351349e-06,0,105806,0,4,0,0,0,1,0,6.4,1912,-6,0,47,6,0.4,0,3.0,0,0,4,0,4,0.6,26580,0,0,0,0,651,817,0,0,206,Liverpool,Newcastle,West Brom,Burnley,Leicester,1.1,1.6,1.8,1.4,1.5,1.1,1.4,1.4,1.6,1.7,1.2,1.1,1.9,1.4,2.1,1.5,67.8
Ryan,Bertrand,DEF,SOU,5300000,1,58,3.1,5.849056603773579e-07,1.09433962264151e-05,0,749577,0,26,0,0,0,0,0,10.9,12657,-2,0,58,2,0.1,0,0.6,4,0,4,0,3,4.9,281264,0,0,0,1,1705,4212,0,0,344,Watford,Tottenham,Brighton,West Brom,Liverpool,3.7,3.1,4.0,3.0,3.1,3.1,3.4,2.9,2.7,3.3,2.4,3.6,2.4,2.9,2.2,2.6,85.7
Muhamed,Besic,MID,EVE,4300000,0,2,0.0909090909090909,2.11416490486258e-08,4.65116279069767e-07,0,12807,0,0,0,0,0,0,0,0.5,428,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.2,10259,0,0,0,0,46,193,0,0,10,Tottenham,West Brom,Leicester,Arsenal,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Philip,Billing,MID,HUD,4400000,0,12,0.545454545454545,1.2396694214876002e-07,2.7272727272727298e-06,0,37367,2,5,0,0,0,0,0,2.7,459,-1,0,12,1,0.0,0,0.0,0,0,3,0,0,0.2,31646,0,0,0,0,420,21,0,0,52,West Ham,Stoke,Liverpool,Man Utd,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.6
Daley,Blind,DEF,MUN,5100000,1,20,0.9090909090909091,1.7825311942959e-07,3.92156862745098e-06,0,182349,0,0,0,0,0,0,0,3.8,1389,-4,1,20,4,0.0,0,0.2,0,0,3,0,0,1.0,135415,0,0,0,0,274,511,-1,0,88,Stoke,Burnley,Tottenham,Huddersfield,Newcastle,0.5,0.5,0.5,0.6,0.5,0.6,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,15.1
Jeremie,Boga,MID,CHE,6000000,0,1,1.0,1.66666666666667e-07,1.66666666666667e-07,0,975,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,535,0,0,0,0,17,2,0,0,1,Leicester,Brighton,Bournemouth,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bojan,MID,STK,5500000,0,2,2.0,3.63636363636364e-07,3.63636363636364e-07,0,6527,0,1,0,0,0,0,0,0.4,18,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.0,1872,0,0,0,0,71,1,0,0,5,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
