FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Matteo,Darmian,DEF,MUN,5000000,0,36,0.387096774193548,7.74193548387097e-08,7.2000000000000005e-06,0,84513,2,5,0,0,0,0,0,7.2,170,-5,0,36,5,0.1,0,0.3,3,0,4,0,0,0.6,34146,0,257,0,0,763,61,0,0,172,Sunderland,Chelsea,Burnley,Man City,Swansea,0.2,0.2,0.4,0.2,0.2,0.2,0.2
,David Luiz,DEF,CHE,6300000,2,104,4.0,6.349206349206351e-07,1.65079365079365e-05,0,151503,6,20,0,0,0,1,0,16.5,5019,3,0,104,-3,0.5,0,3.0,6,0,12,0,1,5.3,305968,0,0,0,1,2340,3791,0,0,522,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,4.5,3.7,5.6,3.3,4.9,4.5,4.8
Ben,Davies,DEF,TOT,4800000,2,42,0.45161290322580605,9.40860215053763e-08,8.75e-06,0,22303,1,9,0,0,0,0,0,8.8,1430,-2,0,42,2,0.7,0,3.3,1,0,4,0,1,2.8,128842,0,192,0,0,1019,22707,0,0,224,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Curtis,Davies,DEF,HUL,4900000,0,39,1.6,3.26530612244898e-07,7.95918367346939e-06,0,109865,3,48,0,0,0,0,0,8.0,166,-1,0,39,1,0.2,0,0.8,3,0,1,0,2,1.4,99781,1,0,0,1,2049,70,0,0,355,Man City,Stoke,Watford,Southampton,Sunderland,0.8,0.9,1.3,1.0,1.3,1.1,1.5
Tom,Davies,MID,EVE,4400000,1,45,0.483870967741936,1.09970674486804e-07,1.0227272727272698e-05,0,71976,4,9,0,0,0,1,0,10.2,4348,-1,0,45,1,0.6,0,2.8,0,0,7,0,3,2.6,181576,0,0,0,0,1024,4966,0,0,164,Leicester,Burnley,West Ham,Chelsea,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Steven,Davis,MID,SOU,5100000,5,60,2.5,4.90196078431373e-07,1.1764705882352901e-05,0,40342,2,27,0,0,0,0,0,11.8,172,-4,0,60,4,0.6,0,3.3,0,0,7,0,3,0.4,6436,0,535,0,0,1996,108,0,0,351,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,1.7,1.2,3.0,1.2,1.7,2.4
Craig,Dawson,DEF,WBA,4800000,1,86,2.9,6.04166666666667e-07,1.7916666666666698e-05,0,82462,9,39,0,0,0,3,0,17.9,1952,-2,0,86,2,1.3,0,6.0,6,0,6,0,0,2.3,69263,0,433,0,1,2646,9002,0,0,433,Southampton,Liverpool,Leicester,Burnley,Chelsea,3.8,4.1,0.0,3.1,1.7,3.3,2.4
Michael,Dawson,DEF,HUL,4200000,1,44,2.8,6.66666666666667e-07,1.04761904761905e-05,0,51232,3,27,0,0,0,3,0,10.5,403,-3,0,44,3,0.1,0,0.3,4,0,1,0,0,0.5,63853,1,0,0,2,1360,1887,0,0,255,Man City,Stoke,Watford,Southampton,Sunderland,2.1,2.3,3.1,2.4,3.1,2.7,3.4
Kevin,De Bruyne,MID,MCI,10400000,2,141,4.9,4.7115384615384597e-07,1.3557692307692301e-05,0,1211374,4,30,0,0,0,4,0,13.6,5042,-1,0,141,1,0.5,1,5.0,24,0,7,0,14,6.9,1166094,0,546,0,3,2256,9497,0,0,581,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,6.9,4.5,5.1,5.4,5.2,6.8,5.7
David,de Gea,GLK,MUN,5400000,3,107,3.7,6.85185185185185e-07,1.9814814814814803e-05,0,871603,2,24,0,59,0,0,0,19.8,6318,-1,0,107,1,0.7,0,3.7,2,0,11,0,0,34.1,462623,0,368,0,1,2610,13261,0,0,463,Sunderland,Chelsea,Burnley,Man City,Swansea,3.5,4.2,7.1,4.2,4.6,3.5,4.5
Ritchie,de Laet,DEF,LEI,4400000,0,0,0.0,0.0,0.0,0,5976,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,291,0,129,0,0,0,3,0,0,0,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos,De Pena,MID,MID,4200000,0,0,0.0,0.0,0.0,0,15223,0,0,0,0,0,0,0,0.0,125,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,15540,0,0,0,0,0,9,0,0,0,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marten,de Roon,MID,MID,4400000,7,73,2.7,6.13636363636364e-07,1.65909090909091e-05,0,110007,6,33,0,0,0,3,0,16.6,1670,-1,0,73,1,1.1,0,5.0,2,0,7,0,1,2.0,181608,0,0,0,1,2298,15723,0,0,338,Burnley,Arsenal,Bournemouth,Sunderland,Man City,3.2,1.9,4.8,1.9,1.4,2.3,1.4
Julien,de Sart,MID,MID,4300000,0,0,0.0,0.0,0.0,0,3431,0,0,0,0,0,0,0,0.0,7,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,2413,0,0,0,0,0,1,0,0,0,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu,Debuchy,DEF,ARS,4600000,0,1,0.010752688172043001,2.33754090696587e-09,2.1739130434782601e-07,0,10549,0,0,0,0,0,0,0,0.2,22,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.2,2022,0,11,0,0,15,25,0,0,2,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy,Deeney,FWD,WAT,6900000,11,119,4.1,5.942028985507249e-07,1.72463768115942e-05,0,651950,6,47,0,0,0,10,0,17.2,32265,-1,0,119,1,0.5,0,3.7,18,0,5,0,4,7.0,749832,1,629,0,2,2506,17332,0,0,425,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,5.8,4.3,5.9,3.7,3.0,5.2
Jermain,Defoe,FWD,SUN,7700000,2,148,4.9,6.36363636363636e-07,1.92207792207792e-05,0,1646723,1,52,0,0,0,14,0,19.0,65332,7,1,148,-7,0.3,0,2.0,24,0,5,0,3,20.8,2205382,0,595,0,6,2692,9640,-1,0,479,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,5.7,6.9,5.0,6.9,5.5,7.1,4.2
Steven,Defour,MID,BUR,5600000,1,53,0.5698924731182801,1.01766513056836e-07,9.46428571428571e-06,0,31178,1,13,0,0,0,1,0,9.5,64,-4,0,53,4,0.1,0,0.5,6,0,5,0,3,0.2,30796,0,0,0,0,1055,17,0,0,242,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.3,0.3,0.3,0.3,0.3,0.3
Damien,Delaney,DEF,CRY,4800000,0,47,2.0,4.1666666666666704e-07,9.79166666666667e-06,0,37774,7,34,0,0,0,0,0,9.8,208,-2,0,47,2,0.1,0,0.7,3,0,3,0,2,0.5,14572,0,366,0,1,1859,52,0,0,309,Arsenal,Leicester,Liverpool,Tottenham,Burnley,2.1,1.5,3.7,1.8,1.5,1.9,1.3
Fabian,Delph,MID,MCI,4700000,1,6,0.0645161290322581,1.3726835964310199e-08,1.27659574468085e-06,0,6841,1,3,0,0,0,0,0,1.3,17,-3,0,6,3,0.1,0,0.3,0,0,0,0,0,0.1,1732,0,156,0,0,134,81,0,0,31,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mousa,Dembele,MID,TOT,5400000,2,57,0.6129032258064521,1.13500597371565e-07,1.05555555555556e-05,0,28211,5,16,0,0,0,0,0,10.6,682,-1,0,57,1,0.6,0,3.0,5,0,9,0,2,0.5,35310,0,473,0,0,1689,928,0,0,368,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jason,Denayer,DEF,SUN,4700000,1,45,0.483870967741936,1.02951269732327e-07,9.57446808510638e-06,0,4233,2,23,0,0,0,0,0,9.6,27,-3,0,45,3,0.6,0,3.0,2,0,5,0,0,0.1,2340,1,0,0,0,1499,31,0,0,251,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.2,0.3,0.2,0.2,0.2,0.2,0.2
Memphis,Depay,MID,MUN,7100000,0,3,0.8,1.12676056338028e-07,4.2253521126760605e-07,0,7820,1,1,0,0,0,0,0,0.4,16,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.2,1075,0,259,0,0,24,7,0,0,6,Sunderland,Chelsea,Burnley,Man City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerard,Deulofeu,MID,EVE,5900000,0,13,1.2,2.03389830508475e-07,2.20338983050847e-06,0,133086,1,6,0,0,0,0,0,2.2,55,-6,0,13,6,0.0,0,0.0,0,0,0,0,0,0.8,19135,0,283,0,0,460,10,0,0,53,Leicester,Burnley,West Ham,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed,Diame,MID,HUL,5500000,0,0,0.0,0.0,0.0,0,852,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,278,0,0,0,0,0,3,0,0,0,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric,Dier,MID,TOT,5000000,1,67,2.4,4.8e-07,1.34e-05,0,402317,6,20,0,0,0,1,0,13.4,1371,-5,0,67,5,0.9,0,4.3,3,0,12,0,0,4.5,47951,0,526,0,1,2341,3534,0,0,371,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,2.9,2.1,1.4,1.7,1.2,1.9,1.6
Adama,Diomande,FWD,HUL,4500000,0,42,1.9,4.2222222222222205e-07,9.33333333333333e-06,0,499763,1,29,0,0,0,2,0,9.3,3886,0,0,42,0,0.1,0,0.3,2,0,2,0,0,4.0,534417,0,0,0,0,1171,779,0,0,127,Man City,Stoke,Watford,Southampton,Sunderland,1.2,1.0,1.9,1.1,2.1,1.1,1.8
Mame Biram,Diouf,FWD,STK,5700000,2,37,1.7,2.98245614035088e-07,6.49122807017544e-06,0,35431,3,23,0,0,0,0,0,6.5,154,-3,0,37,3,0.2,0,1.3,0,0,4,0,2,0.3,18370,0,245,0,0,1170,82,0,0,146,Liverpool,Hull City,Swansea,West Ham,Bournemouth,0.0,1.9,1.1,1.6,0.9,1.4,0.9
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0.0,0.0,0.0,0,1174,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,108,0,0,0,0,0,0,0,0,0,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papy,Djilobodji,DEF,SUN,4300000,0,24,1.3,3.0232558139534897e-07,5.58139534883721e-06,0,16858,4,35,0,0,0,0,0,5.6,93,-2,0,24,2,0.0,0,0.0,0,0,2,0,0,0.2,12163,0,0,0,0,1577,22,0,1,281,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.7,1.3,0.6,1.2,0.6,0.9,0.6
Abdoulaye,Doucoure,MID,WAT,4600000,3,24,0.258064516129032,5.610098176718089e-08,5.21739130434783e-06,0,1137,2,12,0,0,0,1,0,5.2,48,-4,0,24,4,0.5,0,2.3,0,0,3,0,0,0.0,651,0,0,0,0,682,29,0,0,117,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.1,0.1,0.1,0.1,0.1,0.1
Stewart,Downing,MID,MID,4900000,2,57,2.6,5.306122448979589e-07,1.16326530612245e-05,0,53534,1,23,0,0,0,1,0,11.6,103,-6,0,57,6,0.5,0,2.3,3,0,5,0,2,0.3,18724,0,0,0,0,1525,191,0,0,273,Burnley,Arsenal,Bournemouth,Sunderland,Man City,3.0,1.7,4.6,1.7,1.3,2.2,1.3
Luke,Dreher,MID,CRY,4400000,0,0,0.0,0.0,0.0,0,215,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,305,0,0,0,0,0,14,0,0,0,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Drinkwater,MID,LEI,5300000,3,59,2.5,4.71698113207547e-07,1.1132075471698101e-05,0,324459,5,38,0,0,0,1,0,11.1,1193,-2,0,59,2,0.4,0,2.3,3,0,6,0,1,3.8,85788,0,592,0,0,2103,770,0,0,335,Everton,Crystal Palace,Arsenal,West Brom,Watford,1.2,1.4,1.2,1.2,3.1,1.2,2.3
Nathan,Dyer,MID,SWA,4700000,0,12,0.129032258064516,2.74536719286205e-08,2.5531914893617e-06,0,7759,0,11,0,0,0,0,0,2.6,15,-3,0,12,3,0.0,0,0.0,0,0,0,0,1,0.1,1827,0,64,0,0,214,7,0,0,47,West Ham,Watford,Stoke,Man Utd,Everton,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Thomas,Edwards,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,203,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,504,0,0,0,0,0,11,0,0,0,Liverpool,Hull City,Swansea,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oviemuno,Ejaria,MID,LIV,4400000,0,2,0.021505376344086002,4.8875855327468205e-09,4.54545454545455e-07,0,255,0,0,0,0,0,0,0,0.5,0,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,255,0,0,0,0,8,3,0,0,6,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omar,Elabdellaoui,DEF,HUL,4500000,0,14,0.150537634408602,3.3452807646355996e-08,3.11111111111111e-06,0,700,0,9,0,0,0,0,0,3.1,168,0,0,14,0,0.1,0,0.5,0,0,1,0,0,0.0,1421,0,0,0,0,525,5,0,0,99,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.1,0.1,0.1,0.1,0.1,0.1
Andrew,Eleftheriou,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,643,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1040,0,0,0,0,0,14,0,0,0,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed,Elmohamady,MID,HUL,4600000,2,51,2.0,4.3478260869565203e-07,1.1086956521739099e-05,0,22407,2,53,0,0,0,0,0,11.1,103,-4,0,51,4,0.5,0,2.3,1,0,1,0,2,0.2,8526,0,0,0,0,2054,121,0,1,352,Man City,Stoke,Watford,Southampton,Sunderland,1.0,1.0,2.2,1.0,2.2,1.0,1.4
Mohamed,Elneny,MID,ARS,4500000,3,25,0.26881720430107503,5.97371565113501e-08,5.55555555555556e-06,0,32612,1,8,0,0,0,0,0,5.6,64,-5,0,25,5,0.2,0,1.0,0,0,3,0,1,0.4,10563,0,134,0,0,636,198,0,0,129,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Elliot,Embleton,MID,SUN,4400000,0,0,0.0,0.0,0.0,0,207,0,0,0,0,0,0,0,0.0,13,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,339,0,0,0,0,0,11,0,0,0,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin,Emnes,FWD,SWA,4400000,0,0,0.0,0.0,0.0,0,25457,0,0,0,0,0,0,0,0.0,61,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,15352,0,4,0,0,0,20,0,0,0,West Ham,Watford,Stoke,Man Utd,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Eriksen,MID,TOT,8800000,13,169,5.8,6.59090909090909e-07,1.9204545454545498e-05,0,925947,0,21,0,0,0,7,0,19.2,5535,3,-1,169,-3,0.9,0,8.3,22,0,12,0,14,18.0,1233972,0,738,0,5,2533,91564,1,0,607,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,8.7,7.6,5.8,6.5,4.4,7.2,6.2
,Ethan Robson,MID,SUN,4500000,0,0,0.0,0.0,0.0,0,117,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,135,0,0,0,0,0,5,0,0,0,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Evandro,MID,HUL,4900000,1,11,0.11827956989247301,2.41386877331578e-08,2.24489795918367e-06,0,641,0,3,0,0,0,0,0,2.2,10,-1,0,11,1,0.1,0,0.3,0,0,2,0,0,0.0,755,0,0,0,0,308,5,0,0,56,Man City,Stoke,Watford,Southampton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jonny,Evans,DEF,WBA,4400000,1,63,2.6,5.90909090909091e-07,1.43181818181818e-05,0,368017,6,30,0,0,0,1,0,14.3,1224,-1,0,63,1,0.7,0,3.3,6,0,4,0,1,4.5,247398,0,343,0,1,2047,2959,0,0,372,Southampton,Liverpool,Leicester,Burnley,Chelsea,3.3,3.5,0.0,2.6,1.4,2.8,2.0
Lukasz,Fabianski,GLK,SWA,4800000,2,83,2.7,5.625e-07,1.72916666666667e-05,0,156108,1,66,0,92,0,0,0,17.3,2068,-2,0,83,2,0.6,0,3.0,5,0,5,0,0,3.5,152637,0,366,1,0,2790,266,0,0,514,West Ham,Watford,Stoke,Man Utd,Everton,0.0,1.8,3.3,2.0,2.7,2.0,3.3
,Fabio,DEF,MID,4400000,0,55,3.2,7.27272727272727e-07,1.25e-05,0,27962,5,18,0,0,0,0,0,12.5,4315,-1,0,55,1,0.5,0,2.0,8,0,6,0,0,0.6,49351,0,0,0,0,1399,70,0,0,293,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.0,4.2,6.7,3.4,2.9,4.2,3.5
Cesc,Fabregas,MID,CHE,6900000,2,83,0.8924731182795699,1.29343930185445e-07,1.20289855072464e-05,0,269267,6,12,0,0,0,4,0,12.0,1731,-6,0,83,6,0.6,0,4.0,11,0,2,0,9,2.1,101314,0,617,0,2,929,3974,0,0,363,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,0.4,0.4,0.4,0.4,0.4,0.4,0.6
Adam,Federici,GLK,BOU,4400000,0,8,0.0860215053763441,1.95503421309873e-08,1.81818181818182e-06,0,4078,1,3,0,5,0,0,0,1.8,47,-1,0,8,1,0.0,0,0.0,1,0,1,0,0,0.1,2126,0,31,0,0,180,9,0,0,37,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane,Feghouli,MID,WHU,5000000,0,45,0.483870967741936,9.67741935483871e-08,9e-06,0,152772,1,19,0,0,0,2,0,9.0,2050,-5,0,45,5,0.3,0,1.5,3,0,1,0,3,0.9,34628,0,0,0,1,896,147,0,1,182,Swansea,Sunderland,Everton,Stoke,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marouane,Fellaini,MID,MUN,5800000,2,37,1.6,2.75862068965517e-07,6.3793103448275905e-06,0,19472,7,14,0,0,0,1,0,6.4,202,-2,0,37,2,0.6,0,3.7,0,0,5,0,0,0.3,13324,0,164,0,0,1177,352,0,0,208,Sunderland,Chelsea,Burnley,Man City,Swansea,1.1,0.8,1.7,1.0,0.8,0.8,0.8
Leroy,Fer,MID,SWA,4800000,2,85,3.1,6.45833333333333e-07,1.77083333333333e-05,0,669728,9,46,0,0,0,6,0,17.7,4322,-2,0,85,2,0.4,0,2.0,5,0,4,0,2,5.3,741560,0,107,0,2,2056,3177,0,0,376,West Ham,Watford,Stoke,Man Utd,Everton,1.8,2.8,3.2,2.5,3.2,3.0,3.0
Edimilson,Fernandes,MID,WHU,4700000,1,23,0.247311827956989,5.26195378631892e-08,4.8936170212766e-06,0,820,2,11,0,0,0,0,0,4.9,8,-3,0,23,3,0.2,0,0.8,0,0,1,0,0,0.0,836,0,0,0,0,546,12,0,0,77,Swansea,Sunderland,Everton,Stoke,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Federico,Fernandez,DEF,SWA,4200000,1,37,1.9,4.5238095238095205e-07,8.80952380952381e-06,0,74314,4,37,0,0,0,0,0,8.8,1163,-3,0,37,3,0.5,0,2.3,1,0,3,0,1,1.8,50600,0,333,0,1,1800,1699,0,0,318,West Ham,Watford,Stoke,Man Utd,Everton,1.8,1.0,2.0,1.1,1.6,1.1,2.0
,Fernandinho,MID,MCI,5300000,2,55,2.2,4.15094339622642e-07,1.0377358490566001e-05,0,128426,4,23,0,0,0,1,0,10.4,469,-2,0,55,2,0.3,0,1.7,3,0,6,0,1,1.4,80649,0,417,0,0,2125,717,0,2,356,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,2.3,1.2,1.5,1.6,1.5,2.2,1.7
,Fernando,MID,MCI,4700000,0,16,0.17204301075268802,3.66048959048273e-08,3.4042553191489397e-06,0,15544,3,8,0,0,0,0,0,3.4,61,-3,0,16,3,0.1,0,0.3,1,0,1,0,0,0.2,7850,0,236,0,0,541,63,0,0,96,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,Field,MID,WBA,4400000,0,8,0.0860215053763441,1.95503421309873e-08,1.81818181818182e-06,0,657,1,1,0,0,0,0,0,1.8,7,-1,0,8,1,0.1,0,0.3,0,0,1,0,0,0.0,658,0,0,0,0,172,3,0,0,43,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Firmino,MID,LIV,8500000,5,150,5.2,6.117647058823529e-07,1.7647058823529397e-05,0,1301891,4,37,0,0,0,9,0,17.6,17835,0,0,150,0,0.4,0,3.5,14,0,7,0,10,12.1,1377675,0,522,0,5,2579,39503,0,0,513,Stoke,West Brom,Crystal Palace,Watford,Southampton,4.7,4.4,6.1,5.7,6.4,3.9,7.0
Viktor,Fischer,MID,MID,4900000,0,21,0.22580645161290303,4.60829493087558e-08,4.28571428571429e-06,0,43887,0,6,0,0,0,0,0,4.3,18,-6,0,21,6,0.0,0,0.0,0,0,1,0,2,0.2,2168,0,0,0,0,407,4,0,0,74,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Mathieu,Flamini,MID,CRY,4200000,1,10,0.10752688172043,2.5601638504864304e-08,2.38095238095238e-06,0,5528,0,4,0,0,0,0,0,2.4,82,-3,0,10,3,0.1,0,0.3,0,0,0,0,0,0.1,6616,0,0,0,0,241,353,0,0,39,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Jon,Flanagan,DEF,BUR,4300000,0,8,0.0860215053763441,2.00050012503126e-08,1.86046511627907e-06,0,18869,2,4,0,0,0,0,0,1.9,94,-2,0,8,2,0.0,0,0.0,0,0,1,0,0,0.2,4979,0,67,0,0,315,38,0,0,51,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Fletcher,FWD,WHU,5000000,0,13,0.139784946236559,2.79569892473118e-08,2.6e-06,0,12822,2,10,0,0,0,0,0,2.6,105,0,0,13,0,0.0,0,0.0,0,0,0,0,0,0.2,13817,0,0,0,0,322,87,0,0,24,Swansea,Sunderland,Everton,Stoke,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Darren,Fletcher,MID,WBA,4500000,2,87,2.8,6.22222222222222e-07,1.93333333333333e-05,0,560669,0,35,0,0,0,2,0,19.3,7875,0,0,87,0,0.5,0,2.3,2,0,8,0,2,9.5,424489,0,403,0,1,2694,7771,0,0,389,Southampton,Liverpool,Leicester,Burnley,Chelsea,2.6,2.0,0.0,3.4,1.8,2.1,1.9
Michael,Folivi,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,367,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,458,0,0,0,0,10,6,0,0,2,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose,Fonte,DEF,WHU,5300000,1,67,2.6,4.90566037735849e-07,1.26415094339623e-05,0,236606,3,42,0,0,0,0,0,12.6,1590,-2,0,67,2,0.2,0,0.8,6,0,7,0,0,3.3,152633,0,487,0,0,2340,923,0,0,455,Swansea,Sunderland,Everton,Stoke,Tottenham,2.6,1.8,2.5,2.3,2.8,3.4,1.6
Adam,Forshaw,MID,MID,4500000,0,64,2.4,5.33333333333333e-07,1.4222222222222198e-05,0,45323,3,25,0,0,0,0,0,14.2,1117,0,0,64,0,0.1,0,0.3,3,0,7,0,2,0.5,60664,0,0,0,0,2153,109,0,0,358,Burnley,Arsenal,Bournemouth,Sunderland,Man City,2.7,1.5,4.0,1.5,1.2,1.9,1.2
Fraser,Forster,GLK,SOU,5000000,2,92,3.2,6.4e-07,1.84e-05,0,203884,2,37,0,50,0,0,0,18.4,1815,0,0,92,0,0.7,0,3.3,1,0,10,0,0,4.0,162804,0,233,0,0,2610,970,0,0,439,West Brom,Man City,Chelsea,Hull City,Liverpool,3.1,3.4,2.8,4.1,3.4,2.7,4.3
Ben,Foster,GLK,WBA,4700000,1,98,3.2,6.808510638297871e-07,2.0851063829787197e-05,0,429080,2,40,0,98,0,0,0,20.9,6707,2,0,98,-2,0.6,0,2.8,4,0,6,0,0,14.4,662366,0,129,0,2,2790,2520,0,0,538,Southampton,Liverpool,Leicester,Burnley,Chelsea,4.3,4.6,0.0,3.5,2.0,3.8,2.8
Timothy,Fosu-Mensah,DEF,MUN,4100000,0,1,0.010752688172043001,2.62260687123e-09,2.4390243902438996e-07,0,9553,0,0,0,0,0,0,0,0.2,51,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.1,3851,0,40,0,0,1,44,0,0,2,Sunderland,Chelsea,Burnley,Man City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Francis,DEF,BOU,4500000,1,70,2.6,5.77777777777778e-07,1.55555555555556e-05,0,169650,3,43,0,0,0,0,0,15.6,685,0,0,70,0,0.8,0,3.5,5,0,8,0,1,1.3,164196,0,462,0,1,2308,390,0,1,504,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,2.8,1.8,2.7,1.7,3.2,2.9,1.3
Ryan,Fraser,MID,BOU,4700000,0,79,0.8494623655913979,1.80736673530085e-07,1.68085106382979e-05,0,90013,2,25,0,0,0,3,0,16.5,5138,-3,1,79,3,0.4,0,2.0,8,0,5,0,6,1.5,150561,0,0,0,2,1368,969,-1,0,264,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,0.4,0.4,0.4,0.4,0.4,0.6,0.4
