FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ali,Gabr,DEF,WBA,4500000,0,0,0.0,0.0,0.0,0,2832,0,0,0,0,0,0,0,0.0,569,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6233,0,0,0,0,0,141,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Gabriel,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,2275,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,352,0,0,0,0,0,1,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Gamez,DEF,NEW,3900000,0,9,0.32142857142857106,8.241758241758241e-08,2.3076923076923098e-06,0,222740,0,0,0,0,0,0,0,2.3,1464,-1,0,9,1,0.0,0,0.0,2,0,1,0,0,1.7,196911,0,0,0,0,97,804,0,0,38,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,8.4
Luke,Garbutt,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0,0.0,50,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,273,0,0,0,0,0,273,0,0,0,Burnley,Brighton,Stoke,Man City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight,Gayle,FWD,NEW,6100000,13,69,2.46428571428571,4.0398126463700205e-07,1.1311475409836099e-05,0,184605,2,24,0,0,0,5,0,11.3,1022,-4,0,69,4,1.1,0,6.7,7,0,3,0,2,0.9,112544,0,0,0,2,1305,7091,0,0,227,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,1.6,2.4,0.0,2.7,2.0,2.4,1.9,2.6,2.0,1.7,106.0
Paulo,Gazzaniga,GLK,TOT,4200000,0,9,0.32142857142857106,7.6530612244898e-08,2.1428571428571398e-06,0,5186,0,0,0,3,0,0,0,2.1,98,-3,0,9,3,0.0,0,0.0,2,0,1,0,0,0.1,6570,0,0,0,0,90,75,0,0,26,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Kieran,Gibbs,DEF,WBA,5000000,1,60,2.6,5.2e-07,1.2e-05,0,42786,2,31,0,0,0,0,0,12.0,695,0,0,60,0,0.1,0,0.3,1,0,5,0,2,0.4,48442,0,0,0,0,1986,281,0,0,331,Watford,Leicester,Bournemouth,Burnley,Swansea,2.2,2.6,1.6,2.9,2.6,1.5,2.8,1.7,2.7,3.0,71.7
Olivier,Giroud,FWD,CHE,8200000,1,44,2.3,2.80487804878049e-07,5.365853658536589e-06,0,179858,0,7,0,0,0,4,0,5.4,16103,-3,0,44,3,0.3,0,2.3,4,0,2,0,1,1.6,148743,0,0,0,1,472,1599,0,0,155,Man City,Crystal Palace,Tottenham,West Ham,Southampton,1.6,2.3,0.0,1.9,2.3,2.0,2.5,1.6,1.8,1.8,70.9
Connor,Goldson,DEF,BHA,3900000,0,5,0.178571428571429,4.57875457875458e-08,1.28205128205128e-06,0,99934,1,4,0,0,0,0,0,1.3,3494,-1,0,5,1,0.0,0,0.0,0,0,1,0,0,3.0,208747,0,0,0,0,180,5206,0,0,33,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7
Heurelho,Gomes,GLK,WAT,4500000,0,62,2.7,6e-07,1.3777777777777801e-05,0,158790,0,39,0,61,0,0,0,13.8,1072,0,0,62,0,0.0,0,0.0,4,0,5,0,0,1.4,132835,0,0,0,0,2038,721,0,0,386,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.8,2.2,2.3,2.4,2.9,2.0,3.8,2.1,2.3,1.9,45.1
Joseph,Gomez,DEF,LIV,4700000,0,71,3.5,7.4468085106383e-07,1.5106382978723401e-05,0,537062,2,20,0,0,0,0,0,15.1,26262,2,0,71,-2,0.0,0,0.0,6,0,7,0,2,4.1,686557,0,0,0,2,1631,2748,0,0,409,Newcastle,Man Utd,Watford,Crystal Palace,Everton,3.5,2.8,4.4,4.3,2.4,3.6,3.0,4.4,3.4,4.6,64.4
Dan,Gosling,MID,BOU,4800000,9,45,1.60714285714286,3.34821428571429e-07,9.375e-06,0,7402,5,26,0,0,0,2,0,9.4,228,-2,0,45,2,0.8,0,3.7,4,0,1,0,1,0.1,7751,0,0,0,0,1272,1395,0,0,174,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.8,0.9,1.3,0.8,1.0,0.8,0.9,0.9,1.1,0.8,64.7
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,256,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,33,0,0,0,0,0,0,0,0,0,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,4080,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,139,0,0,0,0,0,0,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4200000,0,5,0.178571428571429,4.25170068027211e-08,1.19047619047619e-06,0,27781,0,7,0,8,0,0,0,1.2,359,-3,0,5,3,0.0,0,0.0,0,0,0,0,0,0.2,9754,0,0,0,0,270,44,0,0,44,Southampton,Man City,Everton,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,6.3
Andre,Gray,FWD,WAT,6300000,0,66,2.5,3.9682539682539704e-07,1.04761904761905e-05,0,297576,1,25,0,0,0,4,0,10.5,3728,-2,0,66,2,0.1,0,0.7,3,0,5,0,3,1.4,252054,0,0,0,0,1253,1169,0,0,193,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.7,1.5,1.6,2.6,2.2,2.0,2.6,1.6,2.4,1.5,90.0
Demarai,Gray,MID,LEI,5300000,2,59,2.3,4.33962264150943e-07,1.1132075471698101e-05,0,139626,2,22,0,0,0,3,0,11.1,1373,-2,0,59,2,0.2,0,1.0,2,0,3,0,1,0.7,130496,0,0,0,0,1242,559,0,0,225,Bournemouth,West Brom,Brighton,Newcastle,Burnley,2.1,1.5,0.0,1.2,2.1,1.4,1.8,1.3,2.2,1.2,81.1
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,5529,0,0,0,0,0,0,0,0.0,115,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,12929,0,0,0,0,0,109,0,0,0,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,5900000,5,127,4.5,7.627118644067799e-07,2.15254237288136e-05,0,1430253,1,32,0,0,0,5,0,21.5,32090,4,0,127,-4,1.1,0,6.7,20,0,8,0,7,17.6,2269313,0,0,0,2,2149,38578,0,0,484,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,5.9,4.5,0.0,5.6,6.2,3.8,4.9,4.0,4.8,3.0,189.9
Marko,Grujic,MID,LIV,4200000,0,3,1.0,2.38095238095238e-07,7.142857142857141e-07,0,51222,0,0,0,0,0,0,0,0.7,379,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.5,52022,0,0,0,0,14,24,0,0,9,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Johann Berg,Gudmundsson,MID,BUR,5100000,2,84,3.1,6.078431372549021e-07,1.64705882352941e-05,0,58965,2,22,0,0,0,2,0,16.5,6584,1,0,84,-1,0.9,0,4.7,4,0,8,0,5,1.5,137387,0,0,0,0,2124,6546,0,0,336,Everton,West Ham,West Brom,Watford,Leicester,3.8,2.4,0.0,2.5,2.3,3.1,2.3,3.0,2.0,3.1,154.7
Idrissa,Gueye,MID,EVE,4800000,1,54,2.2,4.58333333333333e-07,1.125e-05,0,64568,5,38,0,0,0,1,0,11.3,283,-2,0,54,2,0.4,0,2.0,2,0,6,0,0,0.7,31055,0,0,0,0,2108,382,0,1,395,Burnley,Brighton,Stoke,Man City,Liverpool,1.2,1.9,1.1,1.2,1.4,1.3,2.0,1.2,1.8,1.2,70.2
Ilkay,Gundogan,MID,MCI,5300000,3,49,1.75,3.3018867924528305e-07,9.24528301886792e-06,0,95310,2,9,0,0,0,2,0,9.2,3562,-2,0,49,2,0.3,0,1.7,5,0,3,0,2,1.0,122671,0,0,0,2,881,8038,0,0,227,Chelsea,Stoke,Everton,Man Utd,Tottenham,1.0,0.9,0.0,1.1,1.0,0.9,1.3,1.0,1.5,1.1,77.3
Florent,Hadergjonaj,DEF,HUD,4500000,0,23,0.8214285714285708,1.82539682539683e-07,5.11111111111111e-06,0,1729,2,20,0,0,0,0,0,5.1,38,0,0,23,0,0.2,0,1.0,2,0,1,0,1,0.0,2210,0,0,0,0,922,47,0,0,149,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.4,0.4,0.8,0.4,0.4,0.5,0.4,0.4,0.4,0.6,36.4
Massadio,Haidara,DEF,NEW,3900000,0,0,0.0,0.0,0.0,0,104271,0,0,0,0,0,0,0,0.0,1599,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.9,116243,0,0,0,0,0,2790,0,0,0,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,676,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,763,0,0,0,0,0,9,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,2128,0,0,0,0,0,0,0,0.0,17,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,878,0,0,0,0,0,14,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,85748,0,0,0,0,0,0,0,0.0,171,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,5808,0,0,0,0,0,10,0,0,0,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,0.0357142857142857,7.936507936507941e-09,2.22222222222222e-07,0,2188,0,0,0,0,0,0,0,0.2,8,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1414,0,0,0,0,20,14,0,0,6,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4200000,0,45,1.60714285714286,3.8265306122449003e-07,1.0714285714285699e-05,0,510704,0,30,0,39,0,0,0,10.5,2778,-3,1,45,3,0.0,0,0.0,3,0,3,0,1,4.9,150723,0,0,1,1,1260,587,-1,0,261,Swansea,Burnley,Southampton,Chelsea,Stoke,0.8,1.4,0.0,1.3,0.9,1.5,0.8,1.0,0.8,1.2,30.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0.0,0.0,0.0,0,2500,0,0,0,0,0,0,0,0.0,59,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5462,0,0,0,0,0,68,0,0,0,Southampton,Man City,Everton,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Hayden,MID,NEW,4400000,1,37,1.7,3.8636363636363604e-07,8.40909090909091e-06,0,27546,7,24,0,0,0,1,0,8.4,152,-1,0,37,1,0.2,0,1.0,0,0,3,0,0,0.2,25602,0,0,0,0,1310,84,0,0,158,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.8,1.0,0.0,1.4,0.9,1.3,1.1,1.4,0.9,1.0,56.3
Eden,Hazard,MID,CHE,10700000,6,144,6.0,5.60747663551402e-07,1.34579439252336e-05,0,1132402,1,17,0,0,0,11,0,13.5,26920,2,0,144,-2,0.9,0,10.0,23,0,9,0,5,7.7,1379239,0,0,0,5,1680,13702,0,0,548,Man City,Crystal Palace,Tottenham,West Ham,Southampton,4.8,7.7,0.0,7.0,8.4,7.0,8.7,6.9,6.4,7.1,234.1
Tom,Heaton,GLK,BUR,4700000,0,8,0.28571428571428603,6.0790273556231e-08,1.7021276595744699e-06,0,363636,0,4,0,8,0,0,0,1.7,521,-3,0,8,3,0.0,0,0.0,0,0,0,0,0,1.4,18998,0,0,0,0,305,26,0,0,48,Everton,West Ham,West Brom,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.0357142857142857,8.50340136054422e-09,2.38095238095238e-07,0,8937,1,1,0,0,0,0,0,0.2,50,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,2647,0,0,0,0,32,14,0,0,1,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4700000,1,85,3.0,6.382978723404259e-07,1.80851063829787e-05,0,1306798,3,41,0,0,0,2,0,18.1,30455,2,0,85,-2,0.6,0,3.0,7,0,7,0,0,20.7,1901027,0,0,0,1,2486,15383,0,0,477,Watford,Leicester,Bournemouth,Burnley,Swansea,2.8,3.2,2.1,3.5,3.2,2.0,3.4,2.1,3.3,3.5,97.5
Tomer,Hemed,FWD,BHA,4700000,0,43,2.7,5.744680851063829e-07,9.14893617021277e-06,0,265822,0,8,0,0,0,2,0,9.1,2910,-3,0,43,3,0.0,0,0.0,5,0,3,0,2,1.1,293089,0,0,0,0,842,1871,0,0,110,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,2.9,1.9,0.0,3.1,3.3,2.1,2.5,1.9,2.8,1.6,44.2
Jordan,Henderson,MID,LIV,5300000,0,52,1.85714285714286,3.50404312668464e-07,9.81132075471698e-06,0,164145,1,18,0,0,0,1,0,9.8,585,-2,0,52,2,0.2,0,1.0,3,0,8,0,1,1.1,124738,0,0,0,0,1418,278,0,0,249,Newcastle,Man Utd,Watford,Crystal Palace,Everton,1.4,0.9,1.2,1.0,1.2,1.4,1.1,1.4,0.9,1.4,68.1
Jeff,Hendrick,MID,BUR,5400000,5,72,2.9,5.37037037037037e-07,1.3333333333333301e-05,0,23290,1,19,0,0,0,2,0,13.3,226,-1,0,72,1,0.5,0,2.7,1,0,8,0,2,0.2,23747,0,0,0,0,1976,648,0,0,255,Everton,West Ham,West Brom,Watford,Leicester,3.5,2.2,0.0,2.3,2.1,2.8,2.1,2.7,1.8,2.8,82.8
Wayne,Hennessey,GLK,CRY,4300000,3,60,3.5,8.13953488372093e-07,1.3953488372093e-05,0,100251,0,29,0,63,0,0,0,14.0,1948,-2,0,60,2,0.7,0,3.0,8,0,3,0,0,1.9,120932,0,0,0,0,1530,5777,0,0,321,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,4.1,3.3,3.0,4.1,2.9,4.6,3.7,3.8,3.5,4.2,44.7
Dion,Henry,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,2988,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6833,0,0,0,0,0,137,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,5000000,0,29,1.03571428571429,2.07142857142857e-07,5.7999999999999995e-06,0,196481,4,11,0,0,0,0,0,5.8,559,-5,0,29,5,0.0,0,0.0,0,0,3,0,1,1.1,27279,0,0,0,0,871,21,0,0,142,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.5,0.5,0.0,0.6,0.5,0.7,0.5,0.6,0.5,0.5,43.7
Wesley,Hoedt,DEF,SOU,5000000,2,41,2.3,4.6e-07,8.2e-06,0,7530,4,27,0,0,0,0,0,8.2,142,0,0,41,0,0.5,0,2.3,3,0,2,0,2,0.1,10116,0,0,0,0,1620,326,0,0,335,Stoke,Newcastle,West Ham,Arsenal,Chelsea,2.3,1.6,0.0,2.1,1.8,2.1,1.6,1.7,1.3,1.6,61.9
Jonathan,Hogg,MID,HUD,4400000,2,34,1.7,3.8636363636363604e-07,7.727272727272729e-06,0,33734,4,31,0,0,0,0,0,7.7,215,-1,0,34,1,0.4,0,1.7,0,0,4,0,0,0.2,42305,0,0,0,0,1548,248,0,1,275,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.8,1.4,1.3,0.9,0.8,1.2,0.8,1.7,0.8,1.4,39.7
Pierre-Emile,H?jbjerg,MID,SOU,4300000,0,23,0.8214285714285708,1.91029900332226e-07,5.34883720930233e-06,0,32262,3,16,0,0,0,0,0,5.3,492,-2,0,23,2,0.2,0,1.0,0,0,1,0,0,0.4,32873,0,0,0,0,931,223,0,0,164,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.2
Rob,Holding,DEF,ARS,4400000,0,12,0.42857142857142894,9.74025974025974e-08,2.7272727272727298e-06,0,107756,2,12,0,0,0,0,0,2.7,366,-6,0,12,6,0.0,0,0.0,0,0,1,0,1,0.6,25372,0,0,0,0,443,137,0,0,101,Brighton,Watford,Stoke,Southampton,Newcastle,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Jose,Holebas,DEF,WAT,4800000,7,50,2.6,5.41666666666667e-07,1.0416666666666699e-05,0,63591,4,31,0,0,0,0,0,10.4,477,-2,0,50,2,0.7,0,3.3,4,0,4,0,3,0.5,56716,0,0,0,0,1571,5248,0,0,292,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.7,2.1,2.1,2.2,2.7,1.9,3.7,2.0,2.2,1.7,88.7
Mason,Holgate,DEF,EVE,4100000,0,35,1.25,3.04878048780488e-07,8.53658536585366e-06,0,179690,3,14,0,0,0,0,0,8.3,6128,-4,1,35,4,0.0,0,0.0,0,0,4,0,0,1.6,194730,0,0,0,0,1170,1987,-1,0,208,Burnley,Brighton,Stoke,Man City,Liverpool,0.6,1.1,0.6,0.7,0.9,0.6,0.7,0.6,0.9,0.6,48.5
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,18451,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1245,0,0,0,0,0,8,0,0,0,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,Hudson-Odoi,MID,CHE,4500000,0,1,0.0357142857142857,7.936507936507941e-09,2.22222222222222e-07,0,252,0,1,0,0,0,0,0,0.2,32,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,426,0,0,0,0,25,16,0,0,8,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Will,Hughes,MID,WAT,4600000,0,26,0.9285714285714292,2.01863354037267e-07,5.65217391304348e-06,0,73794,0,6,0,0,0,2,0,5.7,168,-4,0,26,4,0.0,0,0.0,3,0,2,0,1,0.2,64872,0,0,0,1,323,222,0,0,89,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30.3
Jordan,Hugill,FWD,WHU,5300000,0,2,0.0714285714285714,1.3477088948787098e-08,3.77358490566038e-07,0,871,0,0,0,0,0,0,0,0.4,179,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0.0,1617,0,0,0,0,12,41,-1,0,5,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0357142857142857,9.157509157509159e-09,2.56410256410256e-07,0,387612,0,1,0,0,0,0,0,0.3,3243,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,5.9,327156,0,0,0,0,17,2135,0,0,5,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0.0,0.0,0.0,0,5192,0,0,0,0,0,0,0,0.0,63,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1909,0,0,0,0,0,110,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson,Hyndman,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,102,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,135,0,0,0,0,0,7,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,0,67,2.7,5.510204081632651e-07,1.3673469387755099e-05,0,87881,1,25,0,0,0,1,0,13.7,16528,-1,0,67,1,0.4,0,2.0,2,0,4,0,6,1.8,160188,0,0,0,0,1581,954,0,0,233,Leicester,Tottenham,West Brom,Watford,Crystal Palace,1.9,2.1,2.8,1.9,2.4,1.4,2.1,2.1,2.6,1.9,129.6
Vicente,Iborra,MID,LEI,5700000,0,35,1.25,2.19298245614035e-07,6.1403508771929805e-06,0,10995,0,15,0,0,0,1,0,6.1,74,-3,0,35,3,0.0,0,0.0,2,0,2,0,0,0.1,4543,0,0,0,0,1055,45,0,0,199,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.8,0.6,0.0,0.6,0.8,0.6,0.6,0.6,0.8,0.6,38.7
Zlatan,Ibrahimovic,FWD,MUN,9500000,0,5,0.178571428571429,1.8796992481203e-08,5.263157894736841e-07,0,39292,0,2,0,0,0,0,0,0.5,101,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.2,37944,0,0,0,0,102,24,0,0,18,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,12.6
Kelechi,Iheanacho,FWD,LEI,6500000,1,18,0.6428571428571429,9.89010989010989e-08,2.76923076923077e-06,0,140674,1,8,0,0,0,0,0,2.8,776,-5,0,18,5,0.4,0,2.3,0,0,0,0,1,0.6,19592,0,0,0,0,392,362,0,0,39,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.0
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8405,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,971,0,0,0,0,0,0,0,0,0,Southampton,Man City,Everton,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5500000,1,66,2.4,4.3636363636363604e-07,1.2e-05,0,92690,0,35,0,0,0,1,0,12.0,378,-5,0,66,5,0.2,0,1.3,3,0,6,0,1,0.4,33507,0,0,0,0,2064,136,0,0,215,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,1.2,2.3,2.2,1.5,1.2,2.1,1.2,2.9,1.2,2.4,107.2
Danny,Ings,FWD,LIV,5400000,0,3,0.107142857142857,1.98412698412698e-08,5.55555555555556e-07,0,6799,0,0,0,0,0,0,0,0.6,183,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.1,4466,0,0,0,0,28,29,0,0,9,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Stephen,Ireland,MID,STK,4500000,0,1,0.0357142857142857,7.936507936507941e-09,2.22222222222222e-07,0,1655,1,3,0,0,0,0,0,0.2,114,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,2185,0,0,0,0,90,12,0,0,1,Southampton,Man City,Everton,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Alex,Iwobi,MID,ARS,5100000,0,56,2.0,3.9215686274509797e-07,1.09803921568627e-05,0,201399,1,15,0,0,0,2,0,11.0,3541,-4,0,56,4,0.4,0,2.0,1,0,6,0,3,0.7,91452,0,0,0,0,1110,881,0,0,276,Brighton,Watford,Stoke,Southampton,Newcastle,1.0,1.6,0.0,1.7,1.6,1.1,1.9,1.0,1.7,1.0,112.5
,Izquierdo,MID,BHA,5900000,6,70,2.5,4.2372881355932204e-07,1.1864406779661e-05,0,9742,2,19,0,0,0,4,0,11.9,1985,-1,0,70,1,1.2,0,7.0,4,0,3,0,3,0.4,27630,0,0,0,0,1201,6210,0,0,224,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,2.6,1.8,0.0,2.4,2.8,1.5,2.0,1.5,2.0,1.2,85.3
Jaroslaw,Jach,DEF,CRY,4400000,0,0,0.0,0.0,0.0,0,173,0,0,0,0,0,0,0,0.0,27,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,284,0,0,0,0,0,10,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jagielka,DEF,EVE,4700000,0,28,1.0,2.1276595744680897e-07,5.95744680851064e-06,0,352306,1,30,0,0,0,0,0,6.0,2387,-3,0,28,3,0.0,0,0.0,4,0,2,0,0,2.2,107299,0,0,0,1,1264,72,0,0,242,Burnley,Brighton,Stoke,Man City,Liverpool,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,39.0
