FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jack,Cork,MID,BUR,4600000,3,49,2.9,6.30434782608696e-07,1.06521739130435e-05,0,209373,4,12,0,0,0,1,0,10.7,9137,1,0,49,-1,0.8,0,3.8,3,0,8,0,1,4.0,362023,0,0,0,0,1530,15040,0,0,250,Brighton,Tottenham,Man Utd,Huddersfield,Liverpool,1.9,2.5,1.4,2.1,2.3,2.0,2.5,2.4,1.7,2.9,2.6,3.5,2.1,2.3,2.2,2.3,2.7,2.1,2.7,1.6,3.1,61.7
,Costa,FWD,CHE,9500000,0,0,0.0,0.0,0.0,0,65211,0,0,0,0,0,0,0,0.0,106,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.4,2335,0,0,0,0,0,7,0,0,0,Southampton,Everton,Brighton,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaut,Courtois,GLK,CHE,5500000,2,68,4.0,7.27272727272727e-07,1.2363636363636399e-05,0,477044,0,14,0,37,0,0,0,12.4,28722,0,0,68,0,0.6,0,3.5,2,0,7,0,0,13.6,313369,0,0,0,0,1530,6338,0,0,302,Southampton,Everton,Brighton,Stoke,Arsenal,4.4,3.0,5.4,4.8,3.3,4.0,4.7,4.2,5.3,5.2,3.2,3.8,5.9,4.3,4.9,6.0,4.6,5.7,4.0,4.7,4.0,25.5
Philippe,Coutinho,MID,LIV,9000000,3,67,3.94117647058824,4.37908496732026e-07,7.44444444444444e-06,0,840396,0,10,0,0,0,4,0,7.4,53938,0,0,67,0,0.7,0,6.2,10,0,3,0,5,10.9,1069759,0,0,0,3,762,27772,0,0,250,Bournemouth,Arsenal,Swansea,Leicester,Burnley,3.9,2.6,5.1,4.3,3.2,2.8,4.4,3.3,4.0,3.6,5.3,4.9,2.3,3.7,3.1,4.0,4.8,3.5,4.4,3.1,4.4,109.8
Martin,Cranie,DEF,HUD,4000000,0,2,0.11764705882352902,2.94117647058824e-08,5e-07,0,14437,0,7,0,0,0,0,0,0.5,824,0,0,2,0,0.1,0,0.2,0,0,0,0,0,0.3,20845,0,0,0,0,179,520,0,0,35,Watford,Southampton,Stoke,Burnley,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Aaron,Cresswell,DEF,WHU,5000000,6,49,3.1,6.2e-07,9.800000000000001e-06,0,66877,1,25,0,0,0,0,0,9.8,975,0,0,49,0,0.6,0,3.2,4,0,5,0,2,0.9,78504,0,0,0,0,1314,8992,0,0,254,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,2.4,3.4,2.0,0.0,6.4,2.2,3.3,4.6,2.7,3.7,2.2,2.1,3.8,3.6,3.5,2.5,3.8,1.7,2.8,1.8,3.1,55.6
Peter,Crouch,FWD,STK,4800000,2,34,2.6,5.41666666666667e-07,7.08333333333333e-06,0,175921,1,10,0,0,0,3,0,7.1,10078,-2,0,34,2,0.4,0,2.0,4,0,0,0,1,2.8,188505,0,0,0,0,483,10882,0,0,118,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,2.9,2.8,1.7,1.6,2.8,1.4,3.1,2.2,2.1,2.9,2.0,2.2,2.1,2.9,1.3,2.3,1.8,2.3,1.7,3.1,2.0,49.7
Charlie,Daniels,DEF,BOU,4900000,2,57,3.4,6.93877551020408e-07,1.16326530612245e-05,0,698949,0,20,0,0,0,1,0,11.4,42813,-1,1,57,1,0.7,0,3.3,4,0,4,0,1,11.3,418283,0,0,0,0,1530,5773,-1,0,306,Liverpool,Man City,West Ham,Everton,Brighton,3.9,2.8,5.0,3.2,3.6,4.1,3.6,3.5,3.9,3.0,3.6,2.6,4.0,4.3,4.1,5.1,3.0,3.7,3.5,3.3,3.2,64.3
,Danilo,DEF,MCI,5000000,7,32,1.88235294117647,3.7647058823529394e-07,6.4e-06,0,307617,1,2,0,0,0,0,0,6.4,1570,-5,0,32,5,0.3,0,1.3,1,0,4,0,1,1.8,153872,0,0,0,0,469,1422,0,0,145,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,1.5,1.2,1.2,2.3,1.5,1.3,1.3,1.7,1.4,1.1,1.0,1.4,1.4,1.8,0.9,1.4,1.3,1.2,1.6,1.9,1.5,24.1
Scott,Dann,DEF,CRY,4700000,2,23,1.8,3.8297872340425503e-07,4.8936170212766e-06,0,62828,3,22,0,0,0,1,0,4.9,1097,-3,0,23,3,0.4,0,1.8,0,0,0,0,0,0.5,27276,0,0,0,0,1145,501,0,0,164,Leicester,Swansea,Arsenal,Man City,Southampton,0.9,0.9,1.7,1.1,1.1,1.7,0.9,1.2,1.5,0.9,1.7,1.5,1.1,0.9,1.6,0.9,2.0,1.4,1.3,1.0,1.8,57.3
Karl,Darlow,GLK,NEW,4400000,3,9,0.529411764705882,1.2032085561497298e-07,2.04545454545455e-06,0,12981,0,9,0,14,0,0,0,2.0,225,-1,0,9,1,0.3,0,1.5,0,0,0,0,0,0.2,2488,0,0,0,0,360,183,0,0,58,Arsenal,West Ham,Man City,Brighton,Stoke,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.3
Matteo,Darmian,DEF,MUN,5000000,0,9,0.529411764705882,1.05882352941176e-07,1.8000000000000001e-06,0,30886,0,2,0,0,0,0,0,1.8,244,-5,0,9,5,0.0,0,0.2,0,0,1,0,0,0.2,6167,0,0,0,0,195,113,0,0,46,West Brom,Leicester,Burnley,Southampton,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.8
,David Luiz,DEF,CHE,5800000,0,29,1.70588235294118,2.94117647058824e-07,5e-06,0,1126728,2,9,0,0,0,1,0,5.0,11245,-2,0,29,2,0.0,0,0.0,0,0,3,0,1,8.8,320242,0,0,0,0,716,58,0,1,165,Southampton,Everton,Brighton,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.1,1.5,1.5,0.9,0.9,2.5,1.1,1.4,1.9,1.2,1.7,1.0,1.3,1.0,26.3
,David Silva,MID,MCI,8300000,16,102,6.0,7.2289156626506e-07,1.2289156626506e-05,0,1247922,3,11,0,0,0,5,0,12.4,8828,3,-2,102,-3,0.8,0,6.8,15,0,8,0,8,20.8,1998767,0,0,0,3,1426,272800,2,0,397,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,6.8,8.0,7.8,6.7,6.2,5.7,8.0,8.0,6.8,7.2,5.9,6.5,6.9,7.3,7.6,6.9,6.1,7.9,7.0,8.9,7.5,176.8
Ben,Davies,DEF,TOT,5500000,1,63,4.8,8.72727272727273e-07,1.14545454545455e-05,0,1169258,1,10,0,0,0,2,0,11.3,71714,0,1,63,0,0.3,0,1.8,6,0,3,0,4,14.4,1498527,0,0,0,3,981,7250,-1,0,265,Man City,Burnley,Southampton,Swansea,West Ham,4.5,5.1,6.1,0.0,12.0,5.5,5.5,6.2,4.9,6.7,5.5,7.2,4.7,6.0,5.5,5.2,5.1,5.6,6.4,5.4,5.5,84.0
Tom,Davies,MID,EVE,5200000,1,25,1.6,3.07692307692308e-07,4.80769230769231e-06,0,60068,6,13,0,0,0,0,0,4.8,680,-3,0,25,3,0.2,0,1.0,0,0,3,0,2,0.4,31199,0,0,0,0,785,303,0,0,90,Swansea,Chelsea,West Brom,Bournemouth,Man Utd,1.4,0.9,0.8,0.9,1.0,0.8,1.3,1.1,0.8,1.3,0.8,0.8,1.1,0.8,0.8,0.9,1.0,1.3,0.8,1.0,0.8,23.4
Steven,Davis,MID,SOU,5100000,2,58,3.6,7.058823529411759e-07,1.13725490196078e-05,0,302749,0,17,0,0,0,3,0,11.4,17461,1,0,58,-1,0.5,0,2.3,6,0,4,0,1,3.7,456631,0,0,0,2,1220,3591,0,0,284,Chelsea,Huddersfield,Tottenham,Man Utd,Crystal Palace,3.1,4.6,2.7,2.3,3.9,3.5,3.2,3.5,3.4,2.9,3.2,3.5,3.8,4.3,3.3,2.6,3.0,3.2,3.9,3.9,2.1,71.0
Craig,Dawson,DEF,WBA,4800000,0,27,1.5882352941176499,3.30882352941176e-07,5.625e-06,0,297587,1,10,0,0,0,0,0,5.6,2403,-2,0,27,2,0.0,0,0.0,1,0,3,0,0,1.1,81166,0,0,0,0,810,6,0,0,144,Man Utd,Stoke,Everton,Arsenal,West Ham,0.0,0.9,1.0,1.4,1.0,1.6,0.8,0.8,1.2,1.0,1.7,1.2,1.0,0.8,1.3,1.0,0.8,1.3,0.8,1.3,1.8,25.3
Kevin,De Bruyne,MID,MCI,10200000,10,103,6.1,5.980392156862739e-07,1.00980392156863e-05,0,1279780,1,11,0,0,0,5,0,10.1,18050,2,0,103,-2,0.6,0,6.5,13,0,8,0,8,22.6,1016713,0,0,0,2,1453,51730,0,0,442,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,6.9,8.1,7.9,6.9,6.4,5.8,8.2,8.2,7.0,7.4,6.1,6.6,7.1,7.5,7.7,7.0,6.2,8.0,7.2,9.1,7.6,179.8
David,de Gea,GLK,MUN,5900000,11,96,5.6,9.491525423728809e-07,1.6271186440678e-05,0,493239,0,11,0,66,0,0,0,16.6,6893,4,-1,96,-4,0.9,0,5.2,10,0,10,0,0,43.9,895393,0,0,0,0,1530,60007,1,0,392,West Brom,Leicester,Burnley,Southampton,Everton,6.0,4.8,8.2,7.8,4.2,8.2,5.9,5.8,8.4,5.5,8.0,5.8,8.1,5.7,7.3,5.2,8.4,5.3,8.4,6.1,7.8,44.3
Siem,de Jong,MID,NEW,4900000,0,0,0.0,0.0,0.0,0,9498,0,0,0,0,0,0,0,0.0,23,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,516,0,0,0,0,0,0,0,0,0,Arsenal,West Ham,Man City,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu,Debuchy,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,463,0,0,0,0,0,0,0,0.0,74,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,730,0,0,0,0,0,80,0,0,0,Newcastle,Liverpool,Crystal Palace,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy,Deeney,FWD,WAT,6300000,2,29,2.4,3.80952380952381e-07,4.6031746031745995e-06,0,54898,1,10,0,0,0,2,0,4.6,1551,-2,0,29,2,0.3,0,1.8,1,0,1,0,1,0.5,38037,0,0,0,0,596,3331,0,0,103,Huddersfield,Brighton,Leicester,Swansea,Man City,2.4,2.1,2.0,1.8,2.0,1.8,2.1,2.6,1.4,1.8,2.2,2.2,1.4,1.8,2.0,1.7,1.8,2.5,1.7,2.1,1.5,41.9
Jermain,Defoe,FWD,BOU,7600000,1,39,2.8,3.6842105263157896e-07,5.13157894736842e-06,0,190634,1,11,0,0,0,3,0,5.1,1800,-4,0,39,4,0.4,0,3.2,4,0,2,0,1,1.6,43887,0,0,0,1,697,1918,0,0,129,Liverpool,Man City,West Ham,Everton,Brighton,2.6,2.3,3.2,3.1,2.4,2.8,2.0,1.8,3.5,2.0,3.0,2.3,2.6,3.1,2.6,3.4,2.0,2.7,2.5,2.6,1.9,54.3
Steven,Defour,MID,BUR,5400000,3,44,2.6,4.81481481481482e-07,8.14814814814815e-06,0,21920,3,9,0,0,0,0,0,8.1,329,-1,0,44,1,0.5,0,2.7,0,0,10,0,1,0.3,17563,0,0,0,0,1415,510,0,0,233,Brighton,Tottenham,Man Utd,Huddersfield,Liverpool,1.6,2.1,1.3,1.7,1.9,1.6,2.1,2.1,1.4,2.4,2.2,3.0,1.7,2.0,1.8,1.9,2.3,1.7,2.3,1.3,2.6,50.5
Damien,Delaney,DEF,CRY,4200000,0,0,0.0,0.0,0.0,0,21517,0,4,0,0,0,0,0,0.0,508,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2847,0,0,0,0,90,16,0,0,19,Leicester,Swansea,Arsenal,Man City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Fabian,Delph,MID,MCI,4500000,3,35,2.05882352941176,4.57516339869281e-07,7.777777777777781e-06,0,69024,0,9,0,0,0,1,0,7.8,3709,0,0,35,0,0.5,0,2.3,0,0,4,0,1,1.0,101313,0,0,0,0,992,4886,0,0,242,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,1.3,1.7,1.6,1.3,1.1,1.0,1.7,1.7,1.3,1.4,1.0,1.2,1.3,1.4,1.6,1.3,1.1,1.8,1.3,2.1,1.5,44.8
Mousa,Dembele,MID,TOT,4900000,1,22,1.29411764705882,2.6410564225690305e-07,4.48979591836735e-06,0,149900,1,10,0,0,0,0,0,4.5,1754,-1,0,22,1,0.4,0,2.0,3,0,1,0,0,1.6,72987,0,0,0,0,722,531,0,0,153,Man City,Burnley,Southampton,Swansea,West Ham,0.6,0.6,0.7,0.0,1.8,1.1,0.6,0.7,0.6,0.9,0.6,1.1,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.7,29.5
Laurent,Depoitre,FWD,HUD,5200000,5,42,3.0,5.76923076923077e-07,8.07692307692308e-06,0,44298,0,19,0,0,0,3,0,8.1,2162,-3,0,42,3,0.4,0,2.2,6,0,3,0,0,0.5,59923,0,0,0,0,923,4307,0,0,134,Watford,Southampton,Stoke,Burnley,Leicester,2.3,2.2,4.2,3.2,2.0,3.9,2.6,3.3,1.5,3.6,2.0,1.6,3.2,4.1,2.2,2.1,3.1,1.5,3.8,1.9,3.5,47.9
Mohamed,Diame,MID,NEW,4600000,2,15,0.882352941176471,1.9181585677749399e-07,3.26086956521739e-06,0,12231,0,8,0,0,0,0,0,3.3,128,-4,0,15,4,0.3,0,1.2,0,0,0,0,0,0.1,2733,0,0,0,0,375,45,0,0,52,Arsenal,West Ham,Man City,Brighton,Stoke,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,13.7
Brahim,Diaz,MID,MCI,4700000,0,0,0.0,0.0,0.0,0,3535,0,0,0,0,0,0,0,0.0,31,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,1032,0,0,0,0,0,16,0,0,0,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric,Dier,MID,TOT,4800000,3,37,2.2,4.58333333333333e-07,7.70833333333333e-06,0,198297,3,12,0,0,0,0,0,7.7,5528,-2,0,37,2,0.4,0,2.0,0,0,7,0,0,2.5,112541,0,0,0,0,1426,1485,0,0,217,Man City,Burnley,Southampton,Swansea,West Ham,1.1,1.2,1.7,0.0,4.1,2.4,1.4,1.6,1.1,2.1,1.2,2.5,1.5,2.1,1.2,1.3,1.1,1.1,1.4,1.4,1.8,58.7
Mame Biram,Diouf,FWD,STK,5600000,2,58,3.6,6.428571428571429e-07,1.03571428571429e-05,0,261579,1,34,0,0,0,4,0,10.4,26588,1,0,58,-1,0.5,0,2.8,5,0,2,0,2,5.4,503990,0,0,0,0,1418,22836,0,0,234,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,4.6,4.5,2.9,2.7,4.4,2.5,4.8,3.7,3.5,4.5,3.4,3.6,3.5,4.5,2.3,3.8,3.0,3.8,2.9,4.9,3.3,87.8
Abdoulaye,Doucoure,MID,WAT,5400000,2,71,4.2,7.77777777777778e-07,1.31481481481481e-05,0,712058,4,29,0,0,0,5,0,13.1,42816,4,0,71,-4,0.6,0,3.2,11,0,5,0,0,15.8,1428670,0,0,0,1,1530,40554,0,0,337,Huddersfield,Brighton,Leicester,Swansea,Man City,5.4,4.0,4.1,5.0,3.3,3.9,4.2,4.3,3.6,4.3,5.3,4.7,3.6,3.4,4.7,4.2,4.3,4.7,3.7,4.7,3.1,92.1
Aleksandar,Dragovic,DEF,LEI,4900000,0,0,0.0,0.0,0.0,0,1102,0,0,0,0,0,0,0,0.0,46,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1116,0,0,0,0,0,36,0,0,0,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Drinkwater,MID,CHE,4800000,1,9,0.529411764705882,1.1029411764705901e-07,1.875e-06,0,16696,0,3,0,0,0,0,0,1.9,229,-2,0,9,2,0.3,0,1.2,0,0,0,0,0,0.2,8262,0,0,0,0,236,220,0,0,46,Southampton,Everton,Brighton,Stoke,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.1
Shane,Duffy,DEF,BHA,4600000,1,53,3.1,6.73913043478261e-07,1.15217391304348e-05,0,80946,4,22,0,0,0,0,0,11.5,7304,1,0,53,-1,0.5,0,2.2,5,0,6,0,1,3.1,213650,0,0,0,1,1512,6300,0,0,290,Burnley,Watford,Chelsea,Newcastle,Bournemouth,3.6,3.5,2.8,2.4,3.1,2.8,3.4,2.9,4.5,2.7,3.0,3.7,1.8,2.3,2.9,4.3,3.5,3.6,2.6,3.4,2.5,72.8
Paul,Dummett,DEF,NEW,4200000,0,1,0.0588235294117647,1.4005602240896397e-08,2.38095238095238e-07,0,36379,0,0,0,0,0,0,0,0.2,145,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,1376,0,0,0,0,7,44,0,0,4,Arsenal,West Ham,Man City,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Lewis,Dunk,DEF,BHA,4400000,1,36,2.1,4.772727272727271e-07,8.18181818181818e-06,0,99712,3,23,0,0,0,0,0,8.2,6625,-1,0,36,1,0.2,0,1.0,0,0,5,0,0,2.6,148796,3,0,0,0,1530,5201,0,0,264,Burnley,Watford,Chelsea,Newcastle,Bournemouth,2.0,2.0,1.5,1.3,1.7,1.5,1.9,1.6,2.7,1.4,1.6,2.1,1.0,1.2,1.6,2.5,2.4,2.0,1.4,1.9,1.3,66.4
Nathan,Dyer,MID,SWA,4400000,2,11,0.647058823529412,1.47058823529412e-07,2.5e-06,0,6477,1,6,0,0,0,0,0,2.5,227,-1,0,11,1,0.2,0,1.0,0,0,1,0,0,0.1,8337,0,0,0,0,364,116,0,0,48,Everton,Crystal Palace,Liverpool,Watford,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.8
,Ederson,GLK,MCI,5500000,7,65,3.8,6.90909090909091e-07,1.18181818181818e-05,0,187544,0,11,0,27,0,0,0,11.8,8340,0,0,65,0,0.7,0,3.8,2,0,7,0,0,4.9,181054,0,0,0,0,1485,3875,0,0,292,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,4.4,3.8,3.8,4.7,4.3,3.9,4.0,4.8,4.0,3.6,3.2,4.2,4.1,5.0,2.9,4.1,4.0,3.7,4.5,5.2,4.4,24.1
,Eduardo,GLK,CHE,4800000,0,0,0.0,0.0,0.0,0,2824,0,0,0,0,0,0,0,0.0,27,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,743,0,0,0,0,0,15,0,0,0,Southampton,Everton,Brighton,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas,Edwards,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,1521,0,7,0,0,0,0,0,0.0,131,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,3018,0,0,0,0,121,140,0,0,21,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Robert,Elliot,GLK,NEW,4100000,0,42,3.2,7.804878048780491e-07,1.02439024390244e-05,0,368338,0,17,0,31,0,0,0,10.2,36455,1,0,42,-1,0.1,0,0.3,2,0,3,0,0,23.6,747715,0,0,0,2,1170,5950,0,0,212,Arsenal,West Ham,Man City,Brighton,Stoke,2.2,3.3,2.6,4.1,3.0,3.0,2.5,3.6,3.8,3.4,2.6,2.7,3.3,2.8,4.3,2.3,3.8,2.0,3.9,3.7,3.5,25.0
Mohamed,Elneny,MID,ARS,4300000,0,11,0.647058823529412,1.50478796169631e-07,2.55813953488372e-06,0,217083,1,5,0,0,0,0,0,2.6,5382,-2,0,11,2,0.0,0,0.0,0,0,1,0,1,2.5,169636,0,0,0,0,263,1348,0,0,54,Newcastle,Liverpool,Crystal Palace,West Brom,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,14.8
Christian,Eriksen,MID,TOT,9300000,7,92,5.4,5.80645161290323e-07,9.89247311827957e-06,0,1339986,0,12,0,0,0,4,0,9.9,39059,-2,0,92,2,0.5,0,4.8,15,0,8,0,5,14.6,1217435,0,0,0,2,1422,8805,0,0,354,Man City,Burnley,Southampton,Swansea,West Ham,4.1,5.2,6.5,0.0,14.6,8.1,5.9,6.4,4.2,7.4,5.2,8.1,6.2,7.4,5.2,5.4,4.7,5.0,5.9,5.6,6.7,150.0
Jonny,Evans,DEF,WBA,4900000,6,32,2.3,4.6938775510204106e-07,6.53061224489796e-06,0,47247,4,20,0,0,0,1,0,6.5,1037,-1,0,32,1,0.5,0,2.3,0,0,3,0,0,0.7,40624,1,0,0,0,1201,804,0,0,227,Man Utd,Stoke,Everton,Arsenal,West Ham,2.2,1.6,1.8,2.4,1.9,2.7,1.2,1.4,2.1,1.8,2.8,2.2,1.8,1.4,2.3,1.9,1.2,2.3,1.5,2.3,2.6,34.2
Lukasz,Fabianski,GLK,SWA,4600000,2,71,4.2,9.1304347826087e-07,1.54347826086957e-05,0,199794,0,22,0,68,0,0,0,15.4,12023,1,0,71,-1,0.9,0,4.3,5,0,6,0,0,8.4,398150,0,0,0,2,1530,6060,0,0,357,Everton,Crystal Palace,Liverpool,Watford,Tottenham,3.3,6.2,4.3,5.6,5.2,4.3,5.1,5.3,3.7,5.2,5.1,6.3,4.3,4.8,3.5,4.8,4.2,4.0,5.0,4.1,5.2,46.9
Cesc,Fabregas,MID,CHE,6900000,0,47,3.1,4.4927536231884096e-07,6.8115942028985496e-06,0,583272,1,11,0,0,0,1,0,6.8,21091,-1,0,47,1,0.4,0,2.7,3,0,6,0,3,4.3,375027,0,0,0,1,1136,4888,0,1,279,Southampton,Everton,Brighton,Stoke,Arsenal,2.7,3.0,2.8,2.9,2.0,2.8,2.3,3.2,2.7,3.2,1.7,1.8,3.2,2.4,2.6,3.6,2.8,3.8,3.4,2.4,2.9,124.4
Adam,Federici,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,117289,0,0,0,0,0,0,0,0.0,1780,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2.6,12648,0,0,0,0,0,152,0,0,0,Liverpool,Man City,West Ham,Everton,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane,Feghouli,MID,WHU,5500000,0,0,0.0,0.0,0.0,0,1403,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,79,0,0,0,0,0,2,0,0,0,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marouane,Fellaini,MID,MUN,4800000,0,32,1.88235294117647,3.9215686274509797e-07,6.66666666666667e-06,0,190442,1,0,0,0,0,3,0,6.7,2669,-2,0,32,2,0.1,0,0.3,3,0,3,0,0,0.8,188829,0,0,0,1,373,84,0,0,110,West Brom,Leicester,Burnley,Southampton,Everton,0.0,0.0,1.5,1.4,1.1,1.5,0.9,0.9,2.1,1.0,1.3,0.9,1.2,0.9,1.9,0.9,1.7,1.0,1.7,0.9,1.2,43.7
Leroy,Fer,MID,SWA,5300000,1,27,1.8,3.39622641509434e-07,5.09433962264151e-06,0,36309,4,17,0,0,0,0,0,5.1,357,-2,0,27,2,0.2,0,1.2,0,0,3,0,1,0.2,16373,0,0,0,0,1012,23,0,0,134,Everton,Crystal Palace,Liverpool,Watford,Tottenham,1.3,1.4,0.9,1.1,1.1,1.2,1.0,1.4,1.0,1.2,0.9,1.6,1.0,1.1,0.9,1.1,1.7,0.9,1.0,1.2,1.2,38.6
Nathan,Ferguson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,25,0,0,0,0,0,0,0,0.0,25,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,174,0,0,0,0,0,174,0,0,0,Man Utd,Stoke,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edimilson,Fernandes,MID,WHU,4400000,0,9,0.529411764705882,1.2032085561497298e-07,2.04545454545455e-06,0,14336,1,13,0,0,0,0,0,2.0,440,-1,0,9,1,0.1,0,0.3,0,0,0,0,0,0.2,6320,0,0,0,0,412,10,0,0,44,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.6
