FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Adrian,Mariappa,DEF,WAT,4000000,0,10,0.0980392156862745,2.45098039215686e-08,2.5e-06,0,18017,0,4,0,0,0,0,0,2.5,481,0,0,10,0,0.5,0,2.0,3,0,1,0,0,0.3,26186,0,0,0,1,202,265,0,0,56,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,HUL,5200000,7,31,0.303921568627451,5.8446455505279004e-08,5.96153846153846e-06,0,12673,4,15,0,0,0,2,0,6.0,435,-3,0,31,3,0.8,0,4.2,2,0,3,0,0,0.2,17424,0,0,0,0,852,2494,0,0,111,Southampton,Sunderland,Crystal Palace,Tottenham,,0.2,0.2,0.2,0.2
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721e-07,1.18604651162791e-05,0,67972,7,28,0,0,0,1,0,11.9,248,-2,0,51,2,0.0,0,0.0,1,0,5,0,2,0.4,68768,0,0,0,0,1764,22,0,0,239,Crystal Palace,West Brom,Bournemouth,West Ham,,0.0,0.0,0.0,0.0
David,Marshall,GLK,HUL,4500000,0,31,0.303921568627451,6.753812636165579e-08,6.88888888888889e-06,0,6573,0,37,0,56,0,0,0,6.9,50,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7602,1,0,0,0,1350,18,0,0,239,Southampton,Sunderland,Crystal Palace,Tottenham,,0.2,0.2,0.2,0.2
Anthony,Martial,MID,MUN,9200000,17,83,0.8137254901960792,8.844842284739981e-08,9.02173913043478e-06,0,304217,1,8,0,0,0,4,0,9.0,640,-3,0,83,3,0.4,0,3.3,9,0,8,0,5,2.6,118999,0,593,0,3,1149,7289,0,0,263,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.4,0.4,0.8,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.303921568627451,7.06794345645235e-08,7.209302325581401e-06,0,54952,0,6,0,0,0,0,0,7.2,314,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.4,61841,0,203,0,0,592,36,0,0,140,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.2,0.4,0.4,0.2
Damian Emiliano,Martinez,GLK,ARS,3900000,0,8,0.0784313725490196,2.01106083459025e-08,2.05128205128205e-06,0,2773,0,3,0,5,0,0,0,2.1,805,-1,0,8,1,0.4,0,1.6,0,0,1,0,0,0.2,11068,0,0,0,0,180,3539,0,0,35,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,0,92,3.0,6.12244897959184e-07,1.87755102040816e-05,0,34507,4,44,0,0,0,1,0,18.8,1324,-1,0,92,1,0.2,0,1.0,8,0,9,0,0,0.8,59278,0,0,0,1,2786,667,0,0,550,West Ham,Bournemouth,Arsenal,Southampton,,4.2,2.6,4.2,2.9
Brandon,Mason,DEF,WAT,3900000,0,1,0.00980392156862745,2.5138260432378103e-09,2.56410256410256e-07,0,1968,0,0,0,0,0,0,0,0.3,60,-1,1,1,1,0.0,0,0.0,0,0,0,0,0,0.1,3780,0,0,0,0,23,121,-1,0,3,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,1.6,3.4782608695652196e-07,5.65217391304348e-06,0,5074,4,27,0,0,0,1,0,5.7,13,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3755,0,147,0,0,927,2,0,0,126,Southampton,Sunderland,Crystal Palace,Tottenham,,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4700000,9,33,0.323529411764706,6.883604505632041e-08,7.021276595744679e-06,0,25054,1,24,0,0,0,0,0,7.0,122,-3,0,33,3,0.9,0,4.2,7,0,3,0,1,0.2,19106,0,0,0,0,927,401,0,0,239,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.2,0.2,0.2
Juan,Mata,MID,MUN,7200000,0,95,4.3,5.972222222222221e-07,1.31944444444444e-05,0,384250,3,12,0,0,0,6,0,13.2,1797,-3,0,95,3,0.0,0,0.0,14,0,9,0,3,2.0,360050,1,586,0,1,1385,87,0,0,416,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Nemanja,Matic,MID,CHE,4800000,2,88,2.8,5.83333333333333e-07,1.8333333333333302e-05,0,279480,4,24,0,0,0,0,0,18.3,1676,-2,0,88,2,0.3,0,1.6,1,0,12,0,7,3.0,276477,0,373,0,0,2424,2203,0,0,471,Everton,Middlesbrough,West Brom,Watford,Sunderland,1.7,2.9,5.3,3.4
Joel,Matip,DEF,LIV,5300000,1,69,2.8,5.283018867924531e-07,1.3018867924528301e-05,0,147932,3,25,0,0,0,1,0,13.0,1317,-2,0,69,2,0.5,0,2.8,3,0,5,0,0,2.0,134847,0,0,0,0,2097,771,0,0,442,Watford,Southampton,West Ham,Middlesbrough,,1.8,3.5,3.1,3.1
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1464,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,416,0,4,0,0,0,4,0,0,0,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,6,77,3.3,7.173913043478259e-07,1.67391304347826e-05,0,45196,1,43,0,0,0,4,0,16.7,6509,1,0,77,-1,0.7,0,3.2,8,0,5,0,0,2.0,128043,2,0,0,3,2070,617,0,0,459,Man Utd,Everton,Sunderland,West Brom,,2.7,3.7,2.6,4.4
Dieumerci,Mbokani,FWD,HUL,5400000,0,26,0.254901960784314,4.7204066811909904e-08,4.81481481481482e-06,0,8057,0,15,0,0,0,0,0,4.8,20,-1,0,26,1,0.0,0,0.2,0,0,3,0,2,0.0,8244,0,0,0,0,750,31,0,0,41,Southampton,Sunderland,Crystal Palace,Tottenham,,0.1,0.1,0.1,0.1
James,McArthur,MID,CRY,4700000,3,83,0.8137254901960792,1.7313308302044198e-07,1.7659574468085103e-05,0,200125,5,31,0,0,0,5,0,17.7,1221,-3,0,83,3,0.2,0,0.8,8,0,3,0,2,1.0,228137,0,282,0,1,1750,454,0,0,321,Burnley,Man City,Hull City,Man Utd,,0.4,0.4,0.5,0.4
Gareth,McAuley,DEF,WBA,5200000,0,123,3.7,7.115384615384621e-07,2.36538461538462e-05,0,795005,4,42,0,0,0,6,0,23.7,22017,7,0,123,-7,0.5,0,2.8,14,0,6,0,1,29.3,1547816,1,339,0,4,2897,7358,0,0,524,Leicester,Burnley,Chelsea,Man City,Swansea,4.2,2.8,8.1,3.5
Oliver,McBurnie,FWD,SWA,4500000,0,5,0.0490196078431373,1.08932461873638e-08,1.11111111111111e-06,0,5886,0,5,0,0,0,0,0,1.1,42,0,0,5,0,0.0,0,0.2,0,0,0,0,0,0.1,6892,0,0,0,0,82,21,0,0,17,Man Utd,Everton,Sunderland,West Brom,,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5960,0,0,0,0,0,0,0,0.0,27,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,792,0,82,0,0,0,10,0,0,0,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4700000,0,23,1.9,4.0425531914893603e-07,4.8936170212766e-06,0,15760,2,10,0,0,0,1,0,4.9,72,-3,0,23,3,0.0,0,0.0,0,0,0,0,1,0.2,6660,0,365,0,0,613,3,0,0,100,Chelsea,Swansea,Watford,Arsenal,,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,0,47,0.46078431372548995,9.599673202614381e-08,9.79166666666667e-06,0,13727,8,20,0,0,0,1,0,9.8,61,-2,0,47,2,0.2,0,0.8,1,0,2,0,3,0.1,10134,0,336,0,0,1247,40,0,0,213,Leicester,Burnley,Chelsea,Man City,Swansea,0.2,0.2,0.4,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3352,0,0,0,0,0,0,0,0.0,31,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3275,0,0,0,0,0,14,0,0,0,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1054,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,429,0,0,0,0,0,5,0,0,0,Southampton,Sunderland,Crystal Palace,Tottenham,,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8870,0,0,0,0,0,0,0,0.0,33,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4319,0,27,0,0,0,1,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,1.3,3.0952380952381003e-07,2.8571428571428602e-06,0,15579,0,9,0,0,0,0,0,2.9,37,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4960,1,28,0,0,353,6,0,0,58,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.0,0.0,0.0,0.0
Sam,McQueen,MID,SOU,4200000,0,23,0.22549019607843104,5.3688141923436e-08,5.47619047619048e-06,0,7458,0,9,0,0,0,0,0,5.5,314,-3,0,23,3,0.2,0,0.8,0,0,1,0,1,0.1,10686,0,0,0,0,616,24,0,0,132,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.2,0.2,0.1
Ben,Mee,DEF,BUR,4700000,0,94,2.8,5.95744680851064e-07,2e-05,0,129925,5,49,0,0,0,1,0,20.0,21775,2,0,94,-2,0.6,0,3.0,6,0,9,0,2,3.3,238777,2,0,0,0,3015,482,0,0,592,Crystal Palace,West Brom,Bournemouth,West Ham,,0.0,0.0,2.2,3.9
Nampalys,Mendy,MID,LEI,4400000,0,6,1.5,3.40909090909091e-07,1.36363636363636e-06,0,31439,1,5,0,0,0,0,0,1.4,66,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3667,0,0,0,0,269,4,0,0,26,West Brom,Watford,Man City,Tottenham,Bournemouth,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5744,0,0,0,0,0,0,0,0.0,40,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1923,0,265,0,0,0,43,0,0,0,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,18917,2,23,0,0,0,1,0,7.5,164,-1,0,33,1,0.0,0,0.0,0,0,2,0,0,0.2,15699,0,0,0,0,962,5,0,0,179,Southampton,Sunderland,Crystal Palace,Tottenham,,0.0,0.0,0.0,0.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3907,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,467,0,18,0,0,0,0,0,0,0,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,1,83,3.5,7.4468085106383e-07,1.7659574468085103e-05,0,151363,0,30,0,44,0,0,0,17.7,2382,-3,0,83,3,0.6,0,3.0,6,0,5,0,0,3.0,157589,0,340,2,1,2160,1955,0,0,399,Watford,Southampton,West Ham,Middlesbrough,,2.6,4.7,4.2,4.3
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,335,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,348,0,0,0,0,0,3,0,0,0,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5315,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1956,0,209,0,0,0,1,0,0,0,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,2,27,0.264705882352941,5.29411764705882e-08,5.400000000000001e-06,0,1142,3,9,0,0,0,1,0,5.4,513,0,0,27,0,0.5,0,2.7,1,0,4,0,0,0.1,3899,0,0,0,0,888,131,0,0,118,Burnley,Man City,Hull City,Man Utd,,0.1,0.1,0.1,0.1
James,Milner,MID,LIV,6400000,2,129,4.0,6.25e-07,2.015625e-05,0,582773,5,35,0,0,0,7,0,20.2,9257,-1,0,129,1,0.3,0,2.2,16,0,8,0,4,5.1,705529,0,508,0,3,2799,2814,0,0,626,Watford,Southampton,West Ham,Middlesbrough,,3.9,4.1,2.7,4.9
Tyrone,Mings,DEF,BOU,4500000,0,4,0.0392156862745098,8.71459694989107e-09,8.888888888888891e-07,0,2169,0,16,0,0,0,0,0,0.9,21,0,0,4,0,0.0,0,0.0,2,0,0,0,0,0.0,1797,2,1,0,0,506,31,0,0,89,Sunderland,Stoke,Burnley,Leicester,,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,3,111,3.6,6e-07,1.85e-05,0,340127,2,20,0,0,0,4,0,18.5,6528,-5,0,111,5,0.6,0,3.4,8,0,10,0,8,2.4,370741,0,245,0,2,1790,1271,0,0,381,Chelsea,Swansea,Watford,Arsenal,,3.3,2.7,5.1,1.9
Henrikh,Mkhitaryan,MID,MUN,8800000,4,66,0.647058823529412,7.35294117647059e-08,7.499999999999999e-06,0,428130,1,6,0,0,0,4,0,7.5,11672,-7,0,66,7,0.3,0,2.7,3,0,9,0,1,2.7,258613,0,0,0,1,1157,2920,0,0,250,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.3,0.3,0.6,0.3
Nacho,Monreal,DEF,ARS,5800000,12,94,3.1,5.344827586206899e-07,1.62068965517241e-05,0,253429,3,39,0,0,0,0,0,16.2,2362,-2,0,94,2,0.8,0,4.4,9,0,8,0,3,3.7,158165,0,511,0,1,2613,17330,0,0,573,Tottenham,Man Utd,Southampton,Stoke,Sunderland,2.3,5.9,6.2,3.4
Jefferson,Montero,MID,SWA,5000000,0,17,0.166666666666667,3.33333333333333e-08,3.4e-06,0,8601,0,9,0,0,0,0,0,3.4,11,-5,0,17,5,0.0,0,0.2,0,0,0,0,1,0.1,2434,0,202,0,0,373,4,0,0,74,Man Utd,Everton,Sunderland,West Brom,,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,1,14,0.137254901960784,3.11942959001782e-08,3.18181818181818e-06,0,150099,1,7,0,0,0,0,0,3.2,152,-6,0,14,6,0.1,0,0.4,1,0,0,0,1,1.4,17903,0,394,0,0,300,94,0,0,76,Watford,Southampton,West Ham,Middlesbrough,,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4600000,0,63,2.3,5e-07,1.3695652173913e-05,0,860491,3,45,0,0,0,1,0,13.7,4708,-4,0,63,4,0.0,0,0.0,0,0,5,0,1,10.7,308465,0,549,0,0,2430,506,0,0,360,West Brom,Watford,Man City,Tottenham,Bournemouth,0.0,0.0,4.1,2.8
James,Morrison,MID,WBA,4300000,0,79,0.7745098039215691,1.80118559051528e-07,1.8372093023255802e-05,0,111358,2,18,0,0,0,5,0,18.4,3225,-7,1,79,7,0.3,0,1.3,4,0,4,0,2,1.2,154094,0,266,0,0,1517,2419,-1,0,303,Leicester,Burnley,Chelsea,Man City,Swansea,0.5,0.4,0.8,0.4
Victor,Moses,MID,CHE,5500000,2,94,3.1,5.63636363636364e-07,1.70909090909091e-05,0,275711,4,14,0,0,0,3,0,17.1,2729,0,0,94,0,0.1,0,0.8,6,0,14,0,3,1.9,333117,0,127,0,1,2130,3275,0,0,417,Everton,Middlesbrough,West Brom,Watford,Sunderland,2.1,3.4,6.1,3.9
Lys,Mousset,FWD,BOU,5100000,1,7,0.0686274509803921,1.3456362937331799e-08,1.37254901960784e-06,0,3579,0,2,0,0,0,0,0,1.4,16,-4,0,7,4,0.1,0,0.6,0,0,0,0,0,0.1,1620,0,0,0,0,78,27,0,0,9,Sunderland,Stoke,Burnley,Leicester,,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,0,27,0.264705882352941,6.617647058823531e-08,6.75e-06,0,48973,1,5,0,0,0,1,0,6.8,797,-5,0,27,5,0.2,0,0.8,3,0,2,0,0,0.7,68445,0,111,0,1,469,734,0,0,120,West Ham,Bournemouth,Arsenal,Southampton,,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,0,38,0.3725490196078429,5.3992611537368605e-08,5.50724637681159e-06,0,417107,1,18,0,0,0,2,0,5.5,240,-6,0,38,6,0.0,0,0.2,5,0,1,0,0,3.0,79167,0,0,0,0,748,63,0,0,127,West Brom,Watford,Man City,Tottenham,Bournemouth,0.2,0.2,0.4,0.2
Shkodran,Mustafi,DEF,ARS,5800000,0,76,3.3,5.68965517241379e-07,1.31034482758621e-05,0,139712,9,29,0,0,0,2,0,13.1,10656,-2,0,76,2,0.6,0,3.4,6,0,6,0,2,1.4,162716,0,0,0,1,2004,227,0,0,440,Tottenham,Man Utd,Southampton,Stoke,Sunderland,0.0,0.0,6.9,3.7
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,21361,0,1,0,0,0,0,0,1.0,207,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20293,0,54,0,0,53,10,0,0,17,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4100000,0,0,0.0,0.0,0.0,0,37514,0,0,0,0,0,0,0,0.0,82,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,3401,0,218,0,0,0,24,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5300000,0,20,0.19607843137254896,3.6995930447650805e-08,3.77358490566038e-06,0,3616,0,8,0,0,0,0,0,3.8,87,-2,0,20,2,0.2,0,1.2,0,0,1,0,2,0.0,4364,0,0,0,0,389,1,0,0,55,Man Utd,Everton,Sunderland,West Brom,,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12983,0,0,0,0,0,0,0,0.2,17,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1362,0,164,0,0,16,16,0,0,0,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,5,57,2.1,4.88372093023256e-07,1.32558139534884e-05,0,59940,5,46,0,0,0,0,0,13.3,747,-2,0,57,2,1.0,0,4.4,4,0,6,0,0,1.0,51594,1,239,0,0,2354,959,0,0,435,Man Utd,Everton,Sunderland,West Brom,,1.3,1.9,1.2,2.4
Jesus,Navas,MID,MCI,6100000,1,43,0.42156862745097995,6.91096110575378e-08,7.0491803278688505e-06,0,40616,2,15,0,0,0,0,0,7.0,316,-4,0,43,4,0.6,0,3.6,6,0,2,0,3,0.6,17705,0,408,0,0,937,485,0,0,217,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.2,0.2,0.4,0.2
Alfred,N'Diaye,MID,HUL,4100000,2,27,0.264705882352941,6.45624103299857e-08,6.58536585365854e-06,0,42472,5,18,0,0,0,1,0,6.6,2001,-4,1,27,4,0.3,0,1.4,2,0,3,0,0,0.7,71527,0,0,0,0,927,1592,-1,0,156,Southampton,Sunderland,Crystal Palace,Tottenham,,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4700000,2,39,0.38235294117647106,8.1351689612015e-08,8.297872340425529e-06,0,23053,0,19,0,0,0,1,0,8.3,2997,-3,0,39,3,0.7,0,3.4,2,0,2,0,2,0.6,47249,0,0,0,1,1071,824,0,0,212,West Brom,Watford,Man City,Tottenham,Bournemouth,0.2,0.2,0.4,0.2
Didier,Ndong,MID,SUN,4800000,2,58,2.1,4.375e-07,1.2083333333333301e-05,0,3048,5,43,0,0,0,1,0,12.1,103,-2,0,58,2,0.3,0,1.6,1,0,4,0,1,0.0,3957,0,0,0,0,2163,225,0,0,336,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,1.7,1.3,2.8,1.0
Alvaro,Negredo,FWD,MID,6200000,4,114,3.6,5.80645161290323e-07,1.83870967741936e-05,0,1822055,5,39,0,0,0,8,0,18.1,143604,-3,1,114,3,0.5,0,3.3,15,0,10,0,4,12.2,1779950,0,0,0,3,2601,2236,-1,0,376,Man City,Chelsea,Southampton,Liverpool,,4.1,2.6,4.4,3.7
Julien,Ngoy,FWD,STK,4500000,0,5,0.0490196078431373,1.08932461873638e-08,1.11111111111111e-06,0,5258,0,1,0,0,0,0,0,1.1,48,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6857,0,0,0,0,49,16,0,0,16,West Ham,Bournemouth,Arsenal,Southampton,,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,5900000,2,40,0.3921568627450979,6.64672648720505e-08,6.77966101694915e-06,0,48242,2,16,0,0,0,2,0,6.8,4104,-1,0,40,1,0.6,0,3.8,6,0,3,0,2,0.5,67419,0,0,0,1,921,1002,0,0,162,Liverpool,Leicester,Everton,Chelsea,Man City,0.2,0.2,0.4,0.2
Oumar,Niasse,FWD,HUL,5600000,-2,33,0.323529411764706,5.77731092436975e-08,5.89285714285714e-06,0,34234,3,17,0,0,0,4,0,5.9,5821,-4,0,33,4,0.3,0,1.6,3,0,1,0,0,0.4,47356,0,19,0,1,736,970,0,1,102,Southampton,Sunderland,Crystal Palace,Tottenham,,0.2,0.2,0.2,0.2
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,2004,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,505,0,38,0,0,0,4,0,0,0,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,6,0.0588235294117647,8.650519031141869e-09,8.823529411764709e-07,0,631,0,0,0,0,0,0,0,0.9,9,-2,0,6,2,0.0,0,0.2,0,0,0,0,0,0.0,615,0,0,0,0,52,11,0,0,19,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,0,68,0.666666666666667,1.0752688172042999e-07,1.09677419354839e-05,0,132157,9,40,0,0,0,3,0,11.0,102,-3,0,68,3,0.1,1,0.8,5,0,7,0,0,1.2,22451,0,581,0,1,2277,31,0,0,380,Stoke,Tottenham,Liverpool,Burnley,,0.3,0.3,0.3,0.3
,Nolito,MID,MCI,8400000,0,53,0.519607843137255,6.18580765639589e-08,6.30952380952381e-06,0,258094,3,7,0,0,0,4,0,6.3,86,-6,0,53,6,0.0,0,0.4,2,0,3,0,3,1.0,213590,0,0,0,1,776,25,0,1,167,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.3,0.3,0.6,0.3
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,50529,0,0,0,0,0,0,0,0.0,1065,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.3,67852,0,10,0,0,0,1209,0,0,0,Man Utd,Everton,Sunderland,West Brom,,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,3,26,0.254901960784314,5.42344597413433e-08,5.5319148936170195e-06,0,5228,2,16,0,0,0,0,0,5.5,5,-3,0,26,3,0.2,0,0.8,0,0,2,0,1,0.1,1606,0,0,0,0,777,7,0,0,138,Stoke,Tottenham,Liverpool,Burnley,,0.1,0.1,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,27219,0,5,0,0,0,0,0,2.4,52,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11284,0,0,0,0,320,5,0,0,49,Man City,Chelsea,Southampton,Liverpool,,0.0,0.0,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31452,0,0,0,0,0,0,0,0.9,52,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,10010,0,0,0,0,43,3,0,0,11,Man City,Chelsea,Southampton,Liverpool,,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,0,67,2.5,5.68181818181818e-07,1.52272727272727e-05,0,100507,7,30,0,0,0,0,0,15.2,2537,-1,0,67,1,0.4,0,1.8,6,0,5,0,1,1.5,121899,0,275,0,1,2269,645,0,0,378,Leicester,Burnley,Chelsea,Man City,Swansea,2.4,1.5,4.6,1.9
Pedro,Obiang,MID,WHU,4400000,0,55,2.5,5.68181818181818e-07,1.25e-05,0,45403,7,32,0,0,0,1,0,12.5,823,-1,0,55,1,0.0,0,0.0,6,0,4,0,2,0.4,45165,0,163,0,1,1763,10,0,0,331,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,429,0,0,0,0,0,0,0,0.0,16,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,349,0,0,0,0,0,12,0,0,0,Southampton,Sunderland,Crystal Palace,Tottenham,,0.0,0.0,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4700000,0,43,2.3,4.8936170212766e-07,9.14893617021277e-06,0,49605,2,30,0,0,0,0,0,9.1,119,-3,0,43,3,0.0,0,0.0,2,0,4,0,0,0.7,20297,0,284,0,0,1665,14,0,0,309,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
Stefano,Okaka,FWD,WAT,5100000,1,32,0.313725490196078,6.15148019992311e-08,6.27450980392157e-06,0,24885,4,13,0,0,0,3,0,6.3,267,-4,0,32,4,0.2,0,1.2,3,0,2,0,0,0.1,27090,0,0,0,1,663,123,0,0,123,Liverpool,Leicester,Everton,Chelsea,Man City,0.2,0.2,0.4,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,11030,0,0,0,0,0,0,0,0.0,31,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1472,0,84,0,0,0,9,0,0,0,Sunderland,Stoke,Burnley,Leicester,,0.0,0.0,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,1,48,1.8,3.2142857142857103e-07,8.571428571428571e-06,0,142412,1,22,0,0,0,2,0,8.6,980,-4,0,48,4,0.2,0,1.0,2,0,5,0,0,1.3,93281,0,320,0,0,1320,446,0,0,161,West Brom,Watford,Man City,Tottenham,Bournemouth,0.9,1.9,2.6,1.8
