FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Chamberlain,MID,LIV,5700000,2,30,2.14285714285714,3.7593984962406e-07,5.26315789473684e-06,0,209363,1,15,0,0,0,1,0,5.3,2761,-3,0,30,3,0.8,0,4.3,2,0,1,0,1,1.6,101323,0,0,0,0,665,2339,0,0,156,Brighton,Everton,West Brom,Bournemouth,Arsenal,1.1,2.5,2.0,1.4,1.1,2.2,1.9,1.2,1.1,1.6,1.1,1.7,1.2,2.3,2.1,1.1,1.3,1.1,1.4,2.1,1.1,1.7,1.1,1.7,58.5
Calum,Chambers,DEF,ARS,4700000,0,0,0.0,0.0,0.0,0,18384,0,0,0,0,0,0,0,0.0,122,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2088,0,0,0,0,0,140,0,0,0,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Chicharito,FWD,WHU,6800000,0,41,3.7,5.44117647058824e-07,6.02941176470588e-06,0,1671679,3,21,0,0,0,4,0,6.0,31631,-2,0,41,2,0.1,0,0.5,6,0,4,0,0,7.6,1021227,0,0,0,2,900,227,0,0,125,Man City,Chelsea,Arsenal,Stoke,Newcastle,0.0,3.2,4.7,4.1,4.8,3.3,2.6,5.1,2.8,4.5,5.4,3.1,3.8,2.5,3.1,3.9,4.6,4.2,2.5,5.2,1.8,4.0,3.2,5.3,57.8
Benjamin,Chilwell,DEF,LEI,4300000,2,13,0.9285714285714292,2.1594684385382105e-07,3.02325581395349e-06,0,19197,0,5,0,0,0,0,0,3.0,493,-2,0,13,2,0.2,0,0.8,0,0,1,0,0,0.4,12826,0,0,0,0,388,1411,0,0,71,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.5,0.5,0.5,1.4,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,1.1,0.7,0.5,12.8
Hamza,Choudhury,MID,LEI,4500000,1,1,0.0714285714285714,1.5873015873015902e-08,2.22222222222222e-07,0,11,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0.2,0,1.0,0,0,0,0,0,0.0,41,0,0,0,0,7,41,0,0,2,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Eric Maxim,Choupo-Moting,MID,STK,5700000,2,58,4.1,7.192982456140351e-07,1.01754385964912e-05,0,354774,1,26,0,0,0,3,0,10.2,46311,2,0,58,-2,0.8,0,4.8,6,0,2,0,3,5.3,588197,0,0,0,1,1171,9058,0,0,159,Swansea,Tottenham,Burnley,West Ham,West Brom,0.0,3.6,4.1,5.2,4.7,3.9,4.0,4.9,2.5,5.4,3.2,4.6,4.1,3.9,4.1,2.8,5.7,2.9,4.1,4.0,4.0,2.8,5.0,5.1,93.1
Andreas,Christensen,DEF,CHE,5500000,6,34,2.42857142857143,4.4155844155844205e-07,6.18181818181818e-06,0,17900,0,6,0,0,0,0,0,6.3,2033,0,-1,34,0,1.0,0,5.3,1,0,4,0,0,2.6,141662,0,0,0,0,705,72102,1,0,179,Newcastle,West Ham,Huddersfield,Southampton,Everton,2.1,2.3,2.2,2.0,1.4,2.5,2.1,1.5,1.7,2.4,1.9,2.8,2.4,1.4,1.7,3.5,2.2,2.1,2.8,2.3,2.9,2.0,2.3,2.0,20.4
Ciaran,Clark,DEF,NEW,4500000,8,39,3.5,7.77777777777778e-07,8.66666666666667e-06,0,152683,1,16,0,0,0,2,0,8.7,2899,0,0,39,0,0.6,0,2.5,4,0,2,0,0,2.1,197471,0,0,0,1,935,3167,0,0,185,Chelsea,Leicester,Everton,Arsenal,West Ham,3.5,3.5,3.6,2.3,3.5,3.0,4.6,3.5,3.6,2.6,3.8,4.0,4.1,3.0,2.9,3.9,3.2,5.0,2.6,4.6,2.2,4.5,4.3,3.7,43.6
Jordy,Clasie,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,17481,0,0,0,0,0,0,0,0.0,145,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3973,0,0,0,0,0,3,0,0,0,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Cleverley,MID,WAT,5000000,2,42,3.0,6e-07,8.400000000000001e-06,0,54991,0,23,0,0,0,1,0,8.4,4972,0,0,42,0,0.4,1,2.0,3,0,5,0,1,1.1,92073,0,0,0,1,1233,1768,0,0,212,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,2.0,2.9,2.7,3.0,2.5,2.3,2.7,2.0,2.1,2.8,2.8,1.8,2.9,3.2,2.5,2.0,2.0,2.6,2.0,2.7,2.7,2.5,2.6,1.8,60.0
Sam,Clucas,MID,SWA,4900000,0,21,2.3,4.6938775510204106e-07,4.28571428571429e-06,0,4636,1,8,0,0,0,1,0,4.3,202,-1,0,21,1,0.2,0,0.8,0,0,2,0,0,0.0,5828,0,0,0,0,582,13,0,0,96,Stoke,West Brom,Man City,Everton,Crystal Palace,1.6,1.9,1.2,1.9,2.1,1.2,1.8,1.6,1.8,1.6,2.2,1.6,1.6,1.4,2.3,1.6,1.6,1.2,1.6,2.5,1.2,1.4,2.0,1.6,17.9
Nathaniel,Clyne,DEF,LIV,5300000,0,0,0.0,0.0,0.0,0,26368,0,0,0,0,0,0,0,0.0,159,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1107,0,0,0,0,0,21,0,0,0,Brighton,Everton,West Brom,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Colback,MID,NEW,4300000,0,0,0.0,0.0,0.0,0,71670,0,0,0,0,0,0,0,0.0,3809,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.4,88422,0,0,0,0,0,1083,0,0,0,Chelsea,Leicester,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Coleman,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,40938,0,0,0,0,0,0,0,0.0,918,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.5,17903,0,0,0,0,0,262,0,0,0,Everton,Brighton,Chelsea,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seamus,Coleman,DEF,EVE,6400000,0,0,0.0,0.0,0.0,0,7705,0,0,0,0,0,0,0,0.0,85,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,720,0,0,0,0,0,30,0,0,0,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Collins,DEF,WHU,4300000,0,8,0.5714285714285711,1.32890365448505e-07,1.86046511627907e-06,0,15596,0,3,0,0,0,0,0,1.9,260,-2,0,8,2,0.0,0,0.0,0,0,1,0,0,0.1,6610,0,0,0,0,237,9,0,0,44,Man City,Chelsea,Arsenal,Stoke,Newcastle,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.8,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.7
Francis,Coquelin,MID,ARS,4400000,0,5,0.3571428571428571,8.11688311688312e-08,1.13636363636364e-06,0,31765,0,5,0,0,0,0,0,1.1,837,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,0.6,13593,0,0,0,0,148,352,0,0,29,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Jack,Cork,MID,BUR,4600000,2,41,2.9,6.30434782608696e-07,8.91304347826087e-06,0,180266,4,11,0,0,0,1,0,8.9,9591,1,0,41,-1,1.0,0,4.5,3,0,6,0,1,3.8,319111,0,0,0,0,1260,12925,0,0,223,Leicester,Watford,Stoke,Brighton,Tottenham,2.3,1.7,2.3,2.1,2.3,1.4,2.3,2.3,2.3,2.4,2.6,1.5,3.2,2.3,3.5,2.4,2.1,2.4,2.6,2.6,2.4,2.3,1.7,2.8,57.0
,Costa,FWD,CHE,9500000,0,0,0.0,0.0,0.0,0,64840,0,0,0,0,0,0,0,0.0,127,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.4,2308,0,0,0,0,0,4,0,0,0,Newcastle,West Ham,Huddersfield,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaut,Courtois,GLK,CHE,5400000,6,62,4.4,8.148148148148151e-07,1.14814814814815e-05,0,401210,0,11,0,33,0,0,0,11.5,6879,-1,0,62,1,1.0,0,5.5,2,0,7,0,0,14.2,270365,0,0,0,0,1260,61574,0,0,270,Newcastle,West Ham,Huddersfield,Southampton,Everton,5.1,5.4,5.2,4.9,3.8,5.8,5.1,3.9,4.4,5.6,4.6,6.3,5.7,3.7,4.3,6.3,5.4,5.1,6.2,5.4,6.4,5.0,5.5,4.9,22.4
Philippe,Coutinho,MID,LIV,8800000,0,45,3.21428571428571,3.6525974025974e-07,5.11363636363636e-06,0,747884,0,9,0,0,0,3,0,5.1,22433,-2,0,45,2,0.4,0,3.8,8,0,2,0,2,5.2,678686,0,0,0,2,570,15963,0,0,172,Brighton,Everton,West Brom,Bournemouth,Arsenal,1.9,4.4,3.6,2.7,1.6,3.9,3.5,2.4,2.1,3.1,2.2,3.2,2.4,4.1,3.8,1.6,2.5,2.2,2.7,3.8,2.2,3.2,2.3,3.2,79.5
Martin,Cranie,DEF,HUD,4000000,0,2,0.14285714285714302,3.57142857142857e-08,5e-07,0,11154,0,7,0,0,0,0,0,0.5,1009,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.4,18334,0,0,0,0,179,2535,0,0,35,Everton,Brighton,Chelsea,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Aaron,Cresswell,DEF,WHU,5000000,0,33,2.5,5e-07,6.6e-06,0,62594,0,23,0,0,0,0,0,6.6,5273,0,0,33,0,0.2,0,0.8,3,0,3,0,1,0.7,65758,0,0,0,0,1044,230,0,0,178,Man City,Chelsea,Arsenal,Stoke,Newcastle,1.3,2.4,3.0,1.9,2.6,1.6,1.7,3.0,1.8,2.4,3.8,2.0,2.5,1.5,1.6,2.5,2.6,2.5,1.9,2.6,1.2,1.8,1.3,2.3,42.5
Peter,Crouch,FWD,STK,4800000,2,26,2.6,5.41666666666667e-07,5.41666666666667e-06,0,145342,1,7,0,0,0,3,0,5.4,7813,-2,0,26,2,0.5,0,2.5,4,0,0,0,0,2.4,139215,0,0,0,0,283,15917,0,0,107,Swansea,Tottenham,Burnley,West Ham,West Brom,2.1,1.8,2.0,2.9,2.9,1.9,1.7,2.6,1.5,2.9,1.9,2.2,2.5,2.2,2.2,2.0,3.1,1.3,2.1,2.2,2.0,1.7,3.2,2.1,34.3
Charlie,Daniels,DEF,BOU,5000000,1,52,3.7,7.4e-07,1.04e-05,0,558239,0,16,0,0,0,1,0,10.4,16716,0,-1,52,0,1.1,0,5.3,4,0,4,0,1,13.3,380968,0,0,0,0,1260,38005,1,0,264,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,4.1,4.5,2.6,4.6,3.0,5.1,3.8,4.2,4.8,4.0,4.0,4.2,3.9,4.2,3.1,4.3,4.7,4.8,5.5,3.4,4.3,4.0,3.7,4.0,55.4
,Danilo,DEF,MCI,5100000,0,24,1.7142857142857097,3.3613445378151303e-07,4.7058823529411794e-06,0,300518,1,1,0,0,0,0,0,4.7,3918,-4,0,24,4,0.0,0,0.0,0,0,3,0,1,1.9,150842,0,0,0,0,334,583,0,0,102,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,1.7,0.9,1.1,1.3,1.1,1.1,2.1,1.1,1.0,1.2,1.5,1.3,1.0,0.9,1.1,1.3,1.5,0.9,1.3,1.2,1.0,1.3,1.8,1.3,18.5
Scott,Dann,DEF,CRY,4700000,0,13,1.2,2.5531914893617e-07,2.7659574468085098e-06,0,58268,3,20,0,0,0,0,0,2.8,4896,-3,0,13,3,0.2,0,0.8,0,0,0,0,0,0.5,22633,0,0,0,0,990,96,0,0,131,West Brom,Bournemouth,Watford,Leicester,Swansea,0.0,0.7,0.8,0.6,0.6,1.0,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.6,0.9,0.6,1.0,0.8,0.7,0.6,1.0,45.0
Karl,Darlow,GLK,NEW,4400000,1,1,0.0714285714285714,1.62337662337662e-08,2.2727272727272702e-07,0,12404,0,2,0,2,0,0,0,0.2,129,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,919,0,0,0,0,90,136,0,0,12,Chelsea,Leicester,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Matteo,Darmian,DEF,MUN,5100000,0,8,0.5714285714285711,1.1204481792717099e-07,1.56862745098039e-06,0,30088,0,2,0,0,0,0,0,1.6,363,-4,0,8,4,0.0,0,0.0,0,0,1,0,0,0.2,5751,0,0,0,0,181,90,0,0,42,Arsenal,Man City,Bournemouth,West Brom,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.2
,David Luiz,DEF,CHE,5800000,0,29,2.0714285714285703,3.5714285714285705e-07,5e-06,0,1070584,2,9,0,0,0,1,0,5.0,47961,-2,0,29,2,0.0,0,0.0,0,0,3,0,1,9.9,320034,0,0,0,0,716,99,0,1,165,Newcastle,West Ham,Huddersfield,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,2.0,1.6,1.1,1.3,1.9,1.4,2.2,1.9,1.0,1.3,3.0,1.8,1.7,2.2,1.8,2.3,1.6,1.8,1.5,26.3
,David Silva,MID,MCI,8200000,1,69,4.9,5.97560975609756e-07,8.41463414634146e-06,0,1094744,2,9,0,0,0,1,0,8.3,137288,2,1,69,-2,0.4,0,3.3,8,0,7,0,8,16.6,1615349,0,0,0,2,1156,12605,-1,0,281,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,6.6,3.5,6.6,5.2,6.1,5.6,5.2,4.1,3.9,6.1,5.9,5.5,5.6,4.0,4.7,5.3,5.2,6.0,5.4,4.9,6.3,5.4,6.7,5.5,127.5
Ben,Davies,DEF,TOT,5600000,0,55,3.9285714285714306,7.015306122448979e-07,9.82142857142857e-06,0,1025242,1,8,0,0,0,2,0,9.6,99027,1,1,55,-1,0.2,0,1.0,6,0,3,0,3,15.9,1431546,0,0,0,3,800,11491,-1,0,220,Watford,Stoke,Brighton,Man City,Burnley,5.1,4.7,5.3,3.2,4.2,4.5,5.6,3.9,4.2,4.2,4.7,3.6,5.3,4.6,5.8,3.7,4.7,4.3,4.2,3.5,4.5,4.4,4.2,4.1,75.0
Tom,Davies,MID,EVE,5200000,2,21,1.6,3.07692307692308e-07,4.03846153846154e-06,0,57806,5,12,0,0,0,0,0,4.0,796,-3,0,21,3,0.2,0,1.0,0,0,2,0,2,0.5,30288,0,0,0,0,662,695,0,0,78,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,1.6,0.8,0.8,1.4,0.9,0.8,0.9,1.1,0.8,1.3,1.2,0.8,1.4,0.8,0.8,1.0,0.8,0.8,1.0,1.0,1.3,0.8,1.0,0.8,21.5
Steven,Davis,MID,SOU,5100000,0,53,4.1,8.039215686274509e-07,1.0392156862745098e-05,0,245329,0,12,0,0,0,3,0,10.4,18230,1,0,53,-1,0.5,0,2.8,6,0,4,0,1,4.5,441770,0,0,0,2,1044,11405,0,0,257,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,4.6,5.1,4.4,4.1,5.3,3.7,2.6,4.9,4.3,4.0,4.0,4.0,3.9,4.2,4.0,4.3,5.1,4.1,3.0,3.6,4.0,4.8,4.6,2.7,65.9
Craig,Dawson,DEF,WBA,4800000,0,27,1.92857142857143,4.01785714285714e-07,5.625e-06,0,288386,1,10,0,0,0,0,0,5.6,4904,-2,0,27,2,0.0,0,0.0,1,0,3,0,0,1.3,81138,0,0,0,0,810,10,0,0,144,Crystal Palace,Swansea,Liverpool,Man Utd,Stoke,0.0,0.0,0.0,0.0,1.3,1.4,2.0,1.3,2.0,1.0,1.0,1.6,1.4,2.3,1.8,1.4,1.1,1.6,1.4,1.0,1.9,1.1,1.7,2.2,25.3
Kevin,De Bruyne,MID,MCI,10200000,13,87,6.2,6.078431372549021e-07,8.52941176470588e-06,0,1168161,0,9,0,0,0,4,0,8.6,16303,2,-1,87,-2,0.8,0,8.3,11,0,7,0,7,22.2,887157,0,0,0,1,1197,81005,1,0,367,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,8.9,5.1,8.4,7.3,8.3,7.8,7.3,6.0,5.7,8.4,8.1,7.6,7.8,5.8,6.7,7.4,7.3,7.7,7.5,6.9,8.1,7.5,9.1,7.6,151.9
David,de Gea,GLK,MUN,5800000,1,75,5.4,9.31034482758621e-07,1.29310344827586e-05,0,453283,0,8,0,40,0,0,0,12.9,47662,3,0,75,-3,0.6,0,3.5,5,0,9,0,0,41.5,742810,0,0,0,0,1260,12724,0,0,304,Arsenal,Man City,Bournemouth,West Brom,Leicester,3.8,6.3,7.3,5.5,4.3,7.5,7.6,3.6,7.8,5.6,5.2,8.1,5.0,7.4,5.3,8.1,5.2,7.2,4.2,8.1,4.9,8.1,5.6,7.4,28.1
Siem,de Jong,MID,NEW,4900000,0,0,0.0,0.0,0.0,0,9408,0,0,0,0,0,0,0,0.0,41,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,514,0,0,0,0,0,2,0,0,0,Chelsea,Leicester,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu,Debuchy,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,221,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,399,0,0,0,0,0,75,0,0,0,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy,Deeney,FWD,WAT,6300000,5,23,2.6,4.12698412698413e-07,3.65079365079365e-06,0,50793,1,8,0,0,0,2,0,3.7,715,-2,0,23,2,0.2,0,1.3,1,0,0,0,1,0.4,29102,0,0,0,0,337,3092,0,0,90,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,1.7,2.4,2.8,2.5,2.4,2.1,1.7,2.4,1.8,2.5,3.2,1.3,2.5,2.6,2.4,1.5,2.0,2.0,1.6,2.2,2.7,2.1,2.2,1.7,33.9
Jermain,Defoe,FWD,BOU,7600000,4,24,2.2,2.8947368421052605e-07,3.1578947368421102e-06,0,186070,0,8,0,0,0,1,0,3.2,1449,-4,0,24,4,0.2,0,1.3,1,0,2,0,1,1.5,36684,0,0,0,0,531,367,0,0,77,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,1.7,1.8,1.1,1.9,1.6,2.3,2.4,1.6,2.0,1.6,1.3,2.3,1.4,2.1,1.7,1.6,2.3,2.0,2.5,1.3,2.0,1.7,1.6,1.5,32.9
Steven,Defour,MID,BUR,5500000,3,36,2.6,4.72727272727273e-07,6.54545454545455e-06,0,20807,3,8,0,0,0,0,0,6.5,1005,0,0,36,0,0.5,0,2.8,0,0,8,0,1,0.3,16314,0,0,0,0,1170,50,0,0,191,Leicester,Watford,Stoke,Brighton,Tottenham,0.0,1.4,2.0,1.7,1.9,1.3,1.9,1.9,1.9,2.0,2.2,1.3,2.7,1.9,3.0,2.0,1.7,2.0,2.2,2.2,2.0,1.9,1.4,2.4,40.7
Damien,Delaney,DEF,CRY,4200000,0,0,0.0,0.0,0.0,0,19490,0,4,0,0,0,0,0,0.0,558,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2784,0,0,0,0,90,103,0,0,19,West Brom,Bournemouth,Watford,Leicester,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Fabian,Delph,MID,MCI,4500000,2,28,2.0,4.44444444444444e-07,6.22222222222222e-06,0,55307,0,7,0,0,0,1,0,6.2,4354,0,0,28,0,0.5,0,2.3,0,0,3,0,1,1.0,87166,0,0,0,0,740,4480,0,0,183,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,1.8,1.0,1.8,1.3,1.6,1.4,1.3,1.0,1.0,1.6,1.5,1.4,1.4,1.0,1.1,1.3,1.3,1.6,1.3,1.1,1.7,1.3,1.9,1.4,32.4
Mousa,Dembele,MID,TOT,4900000,2,15,1.07142857142857,2.1865889212828002e-07,3.0612244897959202e-06,0,144894,0,8,0,0,0,0,0,3.1,1730,-1,0,15,1,0.3,0,1.5,0,0,1,0,0,1.6,69122,0,0,0,0,519,832,0,0,115,Watford,Stoke,Brighton,Man City,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.8,0.5,0.5,0.5,0.7,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,23.8
Laurent,Depoitre,FWD,HUD,5200000,1,34,3.1,5.961538461538459e-07,6.53846153846154e-06,0,34532,0,17,0,0,0,2,0,6.5,2956,-3,0,34,3,0.3,0,1.8,6,0,3,0,0,0.6,50816,0,0,0,0,812,1715,0,0,99,Everton,Brighton,Chelsea,Watford,Southampton,2.4,3.7,2.5,2.7,2.3,4.2,3.1,2.3,4.2,3.0,3.6,1.6,3.6,2.5,1.8,3.2,4.4,2.3,2.2,3.0,1.7,4.3,2.1,3.8,38.3
