FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast
Aleksandar,Kolarov,DEF,MCI,5800000,1,93,3.3,5.68965517241379e-07,1.60344827586207e-05,0,221359,6,26,0,0,0,1,0,16.0,1366,-2,0,93,2,0.3,0,2.0,7,0,9,0,1,3.1,127282,1,429,0,2,2445,2185,0,0,542,Crystal Palace,Leicester,West Brom,Watford,,3.8,7.4,2.7
Vincent,Kompany,DEF,MCI,5900000,0,26,0.24761904761904802,4.1969330104923304e-08,4.4067796610169505e-06,0,24932,3,5,0,0,0,1,0,4.4,3037,-1,0,26,1,0.8,0,4.6,5,0,2,0,0,1.2,43983,0,173,0,1,474,6437,0,0,112,Crystal Palace,Leicester,West Brom,Watford,,0.1,0.2,0.1
Arouna,Kone,FWD,EVE,5100000,1,4,0.0380952380952381,7.469654528478059e-09,7.843137254901959e-07,0,70026,0,2,0,0,0,0,0,0.8,58,-4,0,4,4,0.0,0,0.2,0,0,0,0,0,0.7,15827,0,289,0,0,65,51,0,0,12,Swansea,Watford,Arsenal,,,0.0,0.0,0.0
Lamine,Kone,DEF,SUN,4200000,2,61,2.3,5.476190476190479e-07,1.45238095238095e-05,0,122446,4,42,0,0,0,1,0,14.5,1708,-3,1,61,3,0.2,0,1.0,5,0,4,0,0,1.6,94909,0,176,0,2,2275,2057,-1,0,394,Hull City,Swansea,Arsenal,Chelsea,,1.7,4.3,1.6
Dimitrios,Konstantopoulos,GLK,MID,4100000,0,0,0.0,0.0,0.0,0,6788,0,0,0,0,0,0,0,0.0,11,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1098,0,0,0,0,0,5,0,0,0,Chelsea,Southampton,Liverpool,,,0.0,0.0,0.0
Laurent,Koscielny,DEF,ARS,6100000,1,116,3.9,6.39344262295082e-07,1.9016393442623e-05,0,809577,3,35,0,0,0,2,0,19.0,3287,1,0,116,-1,0.3,0,1.8,19,0,9,0,1,11.4,927301,0,493,0,3,2628,20043,0,0,688,Man Utd,Southampton,Stoke,Sunderland,Everton,8.3,8.8,4.7
Cheikhou,Kouyate,MID,WHU,5000000,6,76,2.5,5e-07,1.52e-05,0,93930,3,46,0,0,0,1,0,15.2,140,-5,0,76,5,0.8,0,4.0,3,0,8,0,1,0.7,25182,0,498,0,0,2633,394,0,0,437,Tottenham,Liverpool,Burnley,,,1.8,1.5,1.7
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,6783,0,0,0,0,0,0,0,0.0,46,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7919,0,0,0,0,0,3,0,0,0,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1107,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,917,0,0,0,0,0,5,0,0,0,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,23419,0,0,0,0,0,0,0,0.0,31,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3170,0,0,0,0,0,8,0,0,0,West Brom,Bournemouth,West Ham,,,0.0,0.0,0.0
Adam,Lallana,MID,LIV,6700000,3,126,1.2,1.7910447761194e-07,1.8805970149253697e-05,0,1851326,3,32,0,0,0,7,0,18.8,1915,-3,0,126,3,0.1,0,0.6,13,0,7,0,7,8.5,1894408,0,416,0,3,2138,6150,0,0,497,Southampton,West Ham,Middlesbrough,,,0.6,0.6,0.8
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8280,0,0,0,0,0,0,0,0.2,8,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1447,0,72,0,0,13,9,0,0,3,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,3.1,4.6969696969697e-07,4.24242424242424e-06,0,537967,1,2,0,0,0,1,0,4.2,145,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.3,303183,0,519,0,0,595,16,0,0,93,West Ham,Man Utd,Leicester,Hull City,,0.0,0.0,0.0
Manuel,Lanzini,MID,WHU,6000000,3,121,3.8,6.33333333333333e-07,2.01666666666667e-05,0,187996,7,48,0,0,0,7,0,20.2,7427,-5,0,121,5,0.4,0,2.2,18,0,8,0,3,1.9,256061,0,381,0,3,2438,1072,0,0,582,Tottenham,Liverpool,Burnley,,,3.6,2.9,3.4
Sebastian,Larsson,MID,SUN,4700000,0,28,1.6,3.4042553191489397e-07,5.95744680851064e-06,0,2384,3,26,0,0,0,0,0,6.0,12,-3,0,28,3,0.0,0,0.0,0,0,3,0,1,0.0,1919,0,58,0,0,1186,13,0,1,155,Hull City,Swansea,Arsenal,Chelsea,,0.8,1.9,0.8
Grant,Leadbitter,MID,MID,4300000,0,24,0.22857142857142898,5.3156146179402e-08,5.58139534883721e-06,0,1759,1,8,0,0,0,1,0,5.5,21,-7,1,24,7,0.2,0,0.8,1,0,3,0,0,0.0,1709,0,0,0,0,554,2,-1,0,103,Chelsea,Southampton,Liverpool,,,0.0,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,356,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,529,0,0,0,0,0,1,0,0,0,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
Joe,Ledley,MID,CRY,4300000,0,40,0.38095238095238104,8.859357696567e-08,9.30232558139535e-06,0,39883,1,26,0,0,0,1,0,9.3,126,-2,0,40,2,0.0,0,0.0,1,0,2,0,1,0.4,27860,0,121,0,0,1160,19,0,0,201,Man City,Hull City,Man Utd,,,0.2,0.2,0.2
,Lee Chung-yong,MID,CRY,4200000,0,23,0.219047619047619,5.21541950113379e-08,5.47619047619048e-06,0,19655,0,10,0,0,0,0,0,5.5,142,-3,0,23,3,0.0,0,0.0,0,0,2,0,1,0.3,19392,0,56,0,0,437,29,0,0,100,Man City,Hull City,Man Utd,,,0.1,0.1,0.1
Jonathan,Leko,MID,WBA,4200000,1,11,0.104761904761905,2.49433106575964e-08,2.61904761904762e-06,0,50299,0,3,0,0,0,0,0,2.6,270,-3,0,11,3,0.1,0,0.3,0,0,0,0,1,0.5,52666,0,28,0,0,117,24,0,0,35,Burnley,Chelsea,Man City,Swansea,,0.1,0.2,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,86325,0,0,0,0,0,0,0,0.0,863,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.2,73713,0,0,0,0,0,85,0,0,0,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,22,2.0,3.63636363636364e-07,4e-06,0,14958,0,5,0,0,0,0,0,4.0,41,-5,0,22,5,0.0,0,0.0,0,0,2,0,1,0.2,4053,0,278,0,0,509,7,0,0,104,Swansea,Watford,Arsenal,,,0.0,0.0,0.0
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2576,0,1,0,0,0,0,0,0.3,4,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,255,0,180,0,0,69,0,0,0,12,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
Joleon,Lescott,DEF,SUN,3900000,0,1,0.00952380952380952,2.44200244200244e-09,2.56410256410256e-07,0,7574,0,0,0,0,0,0,0,0.3,362,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.3,18287,0,0,0,0,34,344,0,0,5,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,458,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,982,0,0,0,0,0,12,0,0,0,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.0,0.0,0.0
,Lewis Cook,MID,BOU,4200000,2,9,0.0857142857142857,2.04081632653061e-08,2.1428571428571398e-06,0,37259,1,4,0,0,0,0,0,2.1,261,-3,0,9,3,0.3,0,1.4,0,0,1,0,1,0.8,27761,0,0,0,0,252,221,0,0,40,Stoke,Burnley,Leicester,,,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,1,53,0.504761904761905,9.013605442176869e-08,9.46428571428571e-06,0,66213,3,10,0,0,0,1,0,9.5,3394,-4,0,53,4,0.3,0,1.7,3,0,7,0,2,1.0,64560,0,318,0,1,1225,1117,0,0,206,Arsenal,Tottenham,Southampton,Crystal Palace,,0.3,0.6,0.3
Jake,Livermore,MID,WBA,4700000,2,69,2.1,4.4680851063829794e-07,1.46808510638298e-05,0,10185,5,55,0,0,0,1,0,14.7,81,-3,0,69,3,0.4,0,1.8,2,0,4,0,1,0.1,8742,0,0,0,0,2648,57,0,1,425,Burnley,Chelsea,Man City,Swansea,,1.3,2.3,1.2
Fernando,Llorente,FWD,SWA,6100000,2,118,3.9,6.39344262295082e-07,1.9344262295082e-05,0,1042902,2,50,0,0,0,12,0,19.3,8251,-4,0,118,4,0.4,0,2.2,15,0,3,0,2,5.7,1152195,0,0,0,4,2178,9061,0,0,410,Everton,Sunderland,West Brom,,,4.5,4.3,4.8
Hugo,Lloris,GLK,TOT,5500000,8,132,4.4,8e-07,2.4e-05,0,361401,0,20,0,66,0,0,0,24.0,2887,0,0,132,0,0.9,0,5.2,6,0,15,0,0,8.0,334413,0,419,0,0,2644,3546,0,0,600,West Ham,Man Utd,Leicester,Hull City,,5.0,7.8,4.3
Ruben,Loftus-Cheek,MID,CHE,5000000,0,6,0.0571428571428571,1.1428571428571399e-08,1.2e-06,0,4045,0,0,0,0,0,0,0,1.2,2,-5,0,6,5,0.1,0,0.4,0,0,0,0,0,0.1,455,0,68,0,0,35,5,0,0,16,Middlesbrough,West Brom,Watford,Sunderland,,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,34232,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5758,0,0,0,0,0,21,0,0,0,West Brom,Bournemouth,West Ham,,,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,6313,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7771,0,0,0,0,0,20,0,0,0,West Brom,Bournemouth,West Ham,,,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,1,52,1.8,2.95081967213115e-07,8.52459016393443e-06,0,497936,2,21,0,0,0,3,0,8.5,715,-4,0,52,4,0.2,0,1.4,2,0,2,0,1,3.0,112551,0,435,0,0,1133,2445,0,0,147,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,2.8,2.1,1.6
Ademola,Lookman,MID,EVE,5000000,0,16,0.152380952380952,3.0476190476190497e-08,3.2e-06,0,7724,0,2,0,0,0,1,0,3.2,49,-5,0,16,5,0.1,0,0.4,0,0,1,0,0,0.0,9320,0,0,0,0,289,5,0,0,33,Swansea,Watford,Arsenal,,,0.1,0.1,0.1
Donald,Love,DEF,SUN,3900000,2,21,0.2,5.12820512820513e-08,5.3846153846153804e-06,0,215694,1,11,0,0,0,0,0,5.4,2158,-1,0,21,1,0.1,0,0.4,1,0,1,0,1,3.6,321961,0,3,0,0,611,1407,0,0,133,Hull City,Swansea,Arsenal,Chelsea,,0.1,0.2,0.1
Dejan,Lovren,DEF,LIV,4800000,6,88,3.4,7.08333333333333e-07,1.8333333333333302e-05,0,440779,5,31,0,0,0,2,0,18.3,2983,-2,0,88,2,0.7,0,3.4,5,0,8,0,1,4.2,469753,0,248,0,0,2283,2006,0,0,512,Southampton,West Ham,Middlesbrough,,,4.5,4.1,4.0
Matthew,Lowton,DEF,BUR,4500000,6,87,2.6,5.77777777777778e-07,1.93333333333333e-05,0,38694,9,47,0,0,0,0,0,19.3,684,0,0,87,0,0.8,0,3.8,5,0,9,0,2,0.8,55426,0,0,0,0,2970,2289,0,0,585,West Brom,Bournemouth,West Ham,,,3.3,2.1,3.5
Leiva,Lucas,MID,LIV,4400000,5,42,0.4,9.09090909090909e-08,9.54545454545455e-06,0,12430,4,17,0,0,0,0,0,9.5,147,-1,0,42,1,0.6,0,2.6,2,0,3,0,3,0.2,13329,0,253,0,0,1028,456,0,0,221,Southampton,West Ham,Middlesbrough,,,0.2,0.2,0.2
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5975,0,0,0,0,0,0,0,0.0,32,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6407,0,0,0,0,0,32,0,0,0,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,10300000,2,209,6.1,5.92233009708738e-07,2.0291262135922302e-05,0,2196878,3,38,0,0,0,24,0,20.1,87849,13,1,209,-13,0.5,0,5.0,31,0,12,0,6,42.2,3584610,0,754,0,6,2996,10900,-1,0,785,Swansea,Watford,Arsenal,,,7.0,9.1,6.4
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4199,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,409,0,3,0,0,0,8,0,0,0,Stoke,Burnley,Leicester,,,0.0,0.0,0.0
Matt,Macey,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,53,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,153,0,0,0,0,0,14,0,0,0,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,886,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,726,0,0,0,0,0,2,0,0,0,Crystal Palace,Leicester,West Brom,Watford,,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,5,70,2.6,5.90909090909091e-07,1.59090909090909e-05,0,17680,5,49,0,0,0,2,0,15.9,1768,-1,0,70,1,1.3,0,5.6,5,0,4,0,3,0.9,53564,0,0,0,0,2168,7325,0,0,465,Sunderland,Crystal Palace,Tottenham,,,2.7,2.4,3.0
Riyad,Mahrez,MID,LEI,8900000,3,108,3.4,3.8202247191011207e-07,1.2134831460674199e-05,0,927631,3,39,0,0,0,5,0,12.1,2036,-6,0,108,6,0.3,1,2.8,8,0,8,0,4,8.2,195332,0,994,0,0,2479,831,0,0,386,Watford,Man City,Tottenham,Bournemouth,,4.7,5.3,3.6
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.00952380952380952,2.1164021164021202e-09,2.22222222222222e-07,0,148,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,156,0,0,0,0,2,3,0,0,5,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1764,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2866,0,0,0,0,0,62,0,0,0,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,20,0,0,0,0,0,7,0,0,0,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,23,0.219047619047619,5.0941306755260194e-08,5.34883720930233e-06,0,90234,0,5,0,0,0,1,0,5.3,92,-2,0,23,2,0.2,0,0.8,2,0,1,0,2,0.6,90394,0,0,0,1,238,22,0,0,82,Sunderland,Crystal Palace,Tottenham,,,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.180952380952381,4.30839002267574e-08,4.52380952380952e-06,0,141042,0,17,0,24,0,0,0,4.5,214,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,1.9,43574,0,0,0,0,810,40,0,0,120,Man City,Hull City,Man Utd,,,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9300000,0,156,5.8,6.23655913978495e-07,1.67741935483871e-05,0,2171134,4,26,0,0,0,13,0,16.8,3759,3,0,156,-3,0.0,0,0.0,14,0,8,0,7,8.1,1861998,0,635,0,4,2242,146,0,0,502,Southampton,West Ham,Middlesbrough,,,0.0,0.0,0.0
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20969,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1153,0,235,0,0,0,8,0,0,0,Crystal Palace,Leicester,West Brom,Watford,,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8726,0,0,0,0,0,0,0,0.0,53,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,10958,0,0,0,0,0,20,0,0,0,Southampton,West Ham,Middlesbrough,,,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4000000,0,34,0.323809523809524,8.095238095238099e-08,8.5e-06,0,53528,0,19,0,41,0,0,0,8.5,413,-5,0,34,5,0.0,0,0.0,6,0,2,0,0,0.6,33074,0,210,0,1,810,456,0,0,187,Hull City,Swansea,Arsenal,Chelsea,,0.2,0.4,0.2
Javier,Manquillo,DEF,SUN,4300000,2,24,0.22857142857142898,5.3156146179402e-08,5.58139534883721e-06,0,2569,2,19,0,0,0,0,0,5.6,35,-2,0,24,2,0.2,0,1.0,0,0,1,0,0,0.0,2884,0,0,0,0,1079,83,0,0,136,Hull City,Swansea,Arsenal,Chelsea,,0.1,0.2,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,94372,0,0,0,0,0,0,0,0.0,925,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.1,109515,0,14,0,0,0,493,0,0,0,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,2,12,0.11428571428571402,2.85714285714286e-08,3e-06,0,18303,0,5,0,0,0,0,0,3.0,274,0,0,12,0,0.6,0,2.4,3,0,1,0,0,0.3,26729,0,0,0,1,292,538,0,0,75,Leicester,Everton,Chelsea,Man City,,0.1,0.2,0.1
Lazar,Markovic,MID,HUL,5200000,3,34,0.323809523809524,6.22710622710623e-08,6.53846153846154e-06,0,13134,4,15,0,0,0,2,0,6.5,446,-3,0,34,3,0.8,0,4.4,2,0,4,0,0,0.3,19887,0,0,0,0,941,2392,0,0,121,Sunderland,Crystal Palace,Tottenham,,,0.2,0.2,0.2
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721e-07,1.18604651162791e-05,0,68126,7,28,0,0,0,1,0,11.9,144,-2,0,51,2,0.0,0,0.0,1,0,5,0,2,0.4,68781,0,0,0,0,1764,11,0,0,239,West Brom,Bournemouth,West Ham,,,0.0,0.0,0.0
David,Marshall,GLK,HUL,4500000,0,31,0.29523809523809497,6.56084656084656e-08,6.88888888888889e-06,0,6631,0,37,0,56,0,0,0,6.9,58,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7614,1,0,0,0,1350,10,0,0,239,Sunderland,Crystal Palace,Tottenham,,,0.1,0.1,0.1
Anthony,Martial,MID,MUN,9200000,1,84,0.8,8.69565217391304e-08,9.13043478260869e-06,0,306567,2,9,0,0,0,4,0,9.1,2333,-3,0,84,3,0.3,0,3.0,9,0,8,0,5,2.5,119728,0,593,0,3,1239,521,0,0,271,Arsenal,Tottenham,Southampton,Crystal Palace,,0.4,0.8,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.29523809523809497,6.86600221483942e-08,7.209302325581401e-06,0,55199,0,6,0,0,0,0,0,7.2,237,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.4,61870,0,203,0,0,592,27,0,0,140,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.2,0.2,0.1
Damian Emiliano,Martinez,GLK,ARS,3900000,0,8,0.0761904761904762,1.95360195360195e-08,2.05128205128205e-06,0,3570,0,3,0,5,0,0,0,2.1,782,-1,0,8,1,0.4,0,1.6,0,0,1,0,0,0.3,14033,0,0,0,0,180,2890,0,0,35,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,7,99,3.1,6.3265306122449e-07,2.02040816326531e-05,0,35126,4,44,0,0,0,1,0,20.2,599,-1,0,99,1,0.4,0,2.2,9,0,10,0,0,0.8,59970,0,0,0,1,2876,682,0,0,581,Bournemouth,Arsenal,Southampton,,,2.9,4.4,3.1
Brandon,Mason,DEF,WAT,3900000,0,1,0.00952380952380952,2.44200244200244e-09,2.56410256410256e-07,0,2028,0,0,0,0,0,0,0,0.3,60,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,4075,0,0,0,0,23,291,0,0,3,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,1.6,3.4782608695652196e-07,5.65217391304348e-06,0,5078,4,27,0,0,0,1,0,5.7,3,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3757,0,147,0,0,927,2,0,0,126,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4700000,1,34,0.323809523809524,6.889564336372849e-08,7.23404255319149e-06,0,25247,1,24,0,0,0,0,0,7.2,187,-3,0,34,3,0.9,0,4.2,7,0,3,0,1,0.2,19147,0,0,0,0,972,38,0,0,253,Tottenham,Liverpool,Burnley,,,0.0,0.2,0.2
Juan,Mata,MID,MUN,7200000,0,95,4.3,5.972222222222221e-07,1.31944444444444e-05,0,384736,3,12,0,0,0,6,0,13.2,465,-3,0,95,3,0.0,0,0.0,14,0,9,0,3,2.0,360726,1,586,0,1,1385,674,0,0,416,Arsenal,Tottenham,Southampton,Crystal Palace,,3.2,7.0,4.0
Nemanja,Matic,MID,CHE,4800000,6,94,2.8,5.83333333333333e-07,1.9583333333333302e-05,0,280612,4,24,0,0,0,0,0,19.6,1102,-2,0,94,2,0.5,0,2.6,1,0,13,0,8,3.1,281294,0,373,0,0,2514,4773,0,0,502,Middlesbrough,West Brom,Watford,Sunderland,,2.9,5.3,3.4
Joel,Matip,DEF,LIV,5300000,8,77,3.0,5.66037735849057e-07,1.4528301886792498e-05,0,148685,3,25,0,0,0,1,0,14.5,726,-2,0,77,2,0.8,0,4.0,5,0,6,0,0,2.0,135856,0,0,0,0,2187,999,0,0,472,Southampton,West Ham,Middlesbrough,,,3.8,3.4,3.4
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1468,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,416,0,4,0,0,0,0,0,0,0,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,2,79,3.3,7.173913043478259e-07,1.7173913043478303e-05,0,50839,1,44,0,0,0,4,0,17.2,5422,1,0,79,-1,0.6,0,2.6,8,0,5,0,0,1.9,128573,2,0,0,3,2160,517,0,0,472,Everton,Sunderland,West Brom,,,3.6,2.7,4.4
Dieumerci,Mbokani,FWD,HUL,5400000,0,26,0.24761904761904802,4.58553791887125e-08,4.81481481481482e-06,0,8079,0,15,0,0,0,0,0,4.8,21,-1,0,26,1,0.0,0,0.2,0,0,3,0,2,0.0,8271,0,0,0,0,750,27,0,0,41,Sunderland,Crystal Palace,Tottenham,,,0.1,0.1,0.1
James,McArthur,MID,CRY,4700000,2,85,0.8095238095238091,1.72239108409321e-07,1.80851063829787e-05,0,200853,5,32,0,0,0,5,0,18.1,703,-3,0,85,3,0.3,0,1.2,8,0,3,0,2,1.0,228239,0,282,0,1,1820,95,0,0,330,Man City,Hull City,Man Utd,,,0.4,0.4,0.4
Gareth,McAuley,DEF,WBA,5100000,2,125,3.7,7.254901960784309e-07,2.45098039215686e-05,0,819873,4,43,0,0,0,6,0,24.0,24340,6,1,125,-6,0.3,0,1.3,14,0,6,0,1,28.8,1550609,1,339,0,4,2987,2654,-1,0,542,Burnley,Chelsea,Man City,Swansea,,2.9,8.1,3.6
Oliver,McBurnie,FWD,SWA,4500000,0,5,0.0476190476190476,1.05820105820106e-08,1.11111111111111e-06,0,5919,0,5,0,0,0,0,0,1.1,32,0,0,5,0,0.0,0,0.2,0,0,0,0,0,0.1,6910,0,0,0,0,82,17,0,0,17,Everton,Sunderland,West Brom,,,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5974,0,0,0,0,0,0,0,0.0,14,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,797,0,82,0,0,0,5,0,0,0,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.0,0.0,0.0
James,McCarthy,MID,EVE,4700000,0,23,1.9,4.0425531914893603e-07,4.8936170212766e-06,0,15794,2,10,0,0,0,1,0,4.9,33,-3,0,23,3,0.0,0,0.0,0,0,0,0,1,0.2,6665,0,365,0,0,613,5,0,0,100,Swansea,Watford,Arsenal,,,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,1,48,0.4571428571428571,9.52380952380952e-08,1e-05,0,13768,8,20,0,0,0,1,0,10.0,41,-2,0,48,2,0.2,0,0.8,1,0,2,0,3,0.1,10155,0,336,0,0,1278,21,0,0,217,Burnley,Chelsea,Man City,Swansea,,0.2,0.4,0.2
Luke,McGee,GLK,TOT,3900000,0,0,0.0,0.0,0.0,0,3375,0,0,0,0,0,0,0,0.0,22,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3308,0,0,0,0,0,30,-1,0,0,West Ham,Man Utd,Leicester,Hull City,,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1058,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,433,0,0,0,0,0,4,0,0,0,Sunderland,Crystal Palace,Tottenham,,,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8886,0,0,0,0,0,0,0,0.0,15,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4322,0,27,0,0,0,2,0,0,0,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,1.3,3.0952380952381003e-07,2.8571428571428602e-06,0,15596,0,9,0,0,0,0,0,2.9,17,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4963,1,28,0,0,353,3,0,0,58,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
